Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
117,0.004000,0.391059,0.676662,1.941426,1.177235,175.803990,146.047867,0.030999,0.040888,0.066484,0.075958,5.420691,6.069129,0.000267,0.000366,0.000615,0.000713,0.054168,0.060774,0.001424,0.001687
118,0.004000,0.391833,0.683357,1.750534,2.891245,154.945005,168.160881,0.030952,0.042874,0.065094,0.078438,5.306139,6.510785,0.000267,0.000384,0.000601,0.000729,0.053029,0.065192,0.001398,0.001765
119,0.004000,0.392793,0.683529,1.840819,2.980445,172.527740,164.769696,0.031083,0.042381,0.065999,0.077149,5.387950,6.445679,0.000268,0.000380,0.000611,0.000714,0.053842,0.064540,0.001417,0.001740
120,0.004000,0.394074,0.680974,1.746321,0.813600,328.262222,160.716941,0.031163,0.042730,0.066682,0.074959,5.683256,6.610510,0.000269,0.000383,0.000617,0.000703,0.056791,0.066196,0.001454,0.001747
121,0.004000,0.390779,0.681080,1.943561,2.822191,234.559797,130.356457,0.030639,0.042719,0.066440,0.074973,5.503819,6.100799,0.000264,0.000383,0.000615,0.000692,0.054999,0.061101,0.001429,0.001686
122,0.004000,0.391812,0.679969,1.750357,3.019760,193.175747,165.481518,0.030179,0.040969,0.063935,0.077083,5.296860,6.383207,0.000259,0.000367,0.000590,0.000711,0.052928,0.063919,0.001378,0.001717
123,0.004000,0.396263,0.679439,1.772299,0.698032,340.752323,136.034612,0.030645,0.041567,0.065405,0.072121,5.515942,6.277744,0.000264,0.000372,0.000605,0.000676,0.055118,0.062868,0.001420,0.001677
124,0.004000,0.390863,0.679524,1.873643,0.580628,166.577555,153.407997,0.030180,0.041507,0.064946,0.072787,5.260704,6.195503,0.000259,0.000372,0.000601,0.000684,0.052571,0.062048,0.001385,0.001677
125,0.004000,0.392472,0.680777,1.773848,0.786677,221.722449,144.517573,0.031031,0.041035,0.065768,0.072199,5.504867,6.217782,0.000267,0.000367,0.000609,0.000678,0.055011,0.062263,0.001426,0.001667
126,0.004000,0.392809,0.681005,1.897871,2.249381,163.323963,134.607575,0.030431,0.044784,0.064609,0.077746,5.292024,6.330396,0.000262,0.000403,0.000597,0.000723,0.052886,0.063396,0.001387,0.001760
127,0.004000,0.390742,0.680020,1.830557,1.349833,156.421772,144.477488,0.030289,0.045382,0.064755,0.074867,5.258005,6.335629,0.000260,0.000408,0.000599,0.000699,0.052544,0.063443,0.001384,0.001742
128,0.004000,0.395120,0.678312,1.787524,0.454619,308.284611,134.713286,0.030513,0.041428,0.064877,0.069918,5.452442,6.179663,0.000262,0.000371,0.000600,0.000656,0.054492,0.061885,0.001407,0.001646
129,0.004000,0.391250,0.680903,1.807564,0.447850,158.815726,144.685178,0.030257,0.041879,0.064307,0.069637,5.311400,6.135363,0.000260,0.000375,0.000594,0.000652,0.053077,0.061439,0.001384,0.001641
130,0.004000,0.390896,0.682181,1.893867,3.722109,162.567704,145.238264,0.030293,0.041605,0.064702,0.078914,5.297018,6.297804,0.000260,0.000372,0.000599,0.000727,0.052934,0.063069,0.001388,0.001730
131,0.004000,0.390793,0.680803,1.800750,0.929672,158.568988,152.428742,0.029997,0.040863,0.063613,0.072907,5.250043,6.329565,0.000257,0.000365,0.000587,0.000683,0.052465,0.063380,0.001369,0.001682
132,0.004000,0.391659,0.682910,1.896633,1.003760,158.293904,146.676108,0.030045,0.048163,0.064249,0.072362,5.220588,6.375644,0.000258,0.000435,0.000594,0.000675,0.052174,0.063849,0.001373,0.001749
133,0.004000,0.389921,0.678399,1.723730,0.857520,160.658341,137.796204,0.030007,0.040917,0.064102,0.072958,5.277635,6.183097,0.000257,0.000365,0.000592,0.000683,0.052740,0.061921,0.001377,0.001668
134,0.004000,0.391140,0.681640,1.807685,1.221958,160.879984,137.326964,0.029980,0.040685,0.063774,0.073887,5.211145,6.214854,0.000257,0.000364,0.000589,0.000689,0.052071,0.062240,0.001367,0.001675
135,0.004000,0.390149,0.679893,1.908080,3.256107,158.212056,137.898544,0.029770,0.040415,0.064138,0.077742,5.197347,6.198578,0.000255,0.000361,0.000592,0.000716,0.051935,0.062077,0.001366,0.001698
136,0.004000,0.390081,0.681534,1.843384,0.536621,158.268292,146.692449,0.029559,0.042317,0.063505,0.072236,5.174292,6.183089,0.000253,0.000379,0.000586,0.000678,0.051706,0.061917,0.001357,0.001676
137,0.004000,0.391800,0.678284,1.834099,0.588679,150.090997,154.031579,0.029634,0.040156,0.063424,0.072086,5.145157,6.368586,0.000254,0.000358,0.000585,0.000678,0.051414,0.063773,0.001353,0.001674
138,0.004000,0.394203,0.678199,1.855236,1.356405,157.786565,146.735145,0.029699,0.042006,0.063508,0.074042,5.179050,6.160415,0.000254,0.000376,0.000587,0.000689,0.051751,0.061703,0.001359,0.001682
139,0.004000,0.390165,0.679306,1.774182,0.592065,159.524837,148.252306,0.029573,0.041643,0.063473,0.072063,5.205178,6.407320,0.000253,0.000373,0.000586,0.000674,0.052012,0.064156,0.001359,0.001689
140,0.004000,0.390298,0.680879,1.756875,0.653601,157.003872,147.420033,0.029695,0.039748,0.063196,0.073357,5.193221,6.269024,0.000254,0.000355,0.000583,0.000692,0.051892,0.062781,0.001356,0.001675
141,0.004000,0.390703,0.681916,1.855881,0.933048,153.022155,157.395784,0.029563,0.040622,0.063230,0.072700,5.155061,6.306011,0.000253,0.000363,0.000584,0.000680,0.051513,0.063151,0.001353,0.001675
142,0.004000,0.389631,0.680662,1.747534,3.146305,159.717332,142.088181,0.029317,0.039204,0.063094,0.076168,5.165074,6.197262,0.000251,0.000350,0.000582,0.000706,0.051610,0.062068,0.001349,0.001676
143,0.004000,0.391290,0.683399,1.805959,2.317793,156.942007,150.564062,0.029540,0.041115,0.063422,0.073634,5.162517,6.239182,0.000253,0.000368,0.000585,0.000682,0.051585,0.062481,0.001354,0.001675
144,0.004000,0.389411,0.678788,1.803457,0.616947,156.523351,138.487707,0.029024,0.039613,0.062520,0.070649,5.125489,6.140325,0.000248,0.000353,0.000577,0.000660,0.051217,0.061491,0.001337,0.001627
145,0.004000,0.389969,0.678989,1.827822,1.942293,152.896665,144.860551,0.029216,0.040181,0.062759,0.074226,5.127980,6.369431,0.000250,0.000359,0.000579,0.000690,0.051245,0.063780,0.001341,0.001686
146,0.004000,0.389686,0.684014,1.852637,3.376486,154.873052,176.226933,0.028885,0.041659,0.062378,0.079012,5.088216,6.724731,0.000246,0.000373,0.000576,0.000730,0.050845,0.067325,0.001331,0.001776
147,0.004000,0.390424,0.678958,1.828952,0.877838,156.925590,143.143178,0.029489,0.043067,0.062920,0.071403,5.162500,6.089870,0.000252,0.000386,0.000581,0.000670,0.051589,0.060988,0.001349,0.001666
148,0.004000,0.390914,0.678448,1.795802,2.733063,163.604345,142.429587,0.029197,0.039431,0.062422,0.077643,5.142871,6.159496,0.000250,0.000351,0.000575,0.000721,0.051391,0.061684,0.001338,0.001689
149,0.004000,0.390566,0.682129,1.835974,1.253625,157.937170,147.434252,0.029374,0.040418,0.062634,0.072452,5.118829,6.266746,0.000251,0.000361,0.000578,0.000677,0.051160,0.062760,0.001341,0.001665
150,0.004000,0.391467,0.677317,1.808962,1.464771,160.923545,141.564049,0.029242,0.038733,0.062295,0.072155,5.164444,6.167985,0.000250,0.000345,0.000574,0.000671,0.051604,0.061766,0.001340,0.001633
151,0.004000,0.389956,0.681002,1.799628,1.177506,162.273857,144.634439,0.029201,0.040132,0.062389,0.072145,5.113291,6.216846,0.000250,0.000358,0.000576,0.000675,0.051102,0.062267,0.001336,0.001656
152,0.004000,0.390432,0.678111,1.846060,1.202388,153.006710,137.291809,0.028805,0.042309,0.061981,0.074120,5.100644,6.021947,0.000246,0.000378,0.000572,0.000694,0.050970,0.060317,0.001327,0.001675
153,0.004000,0.389845,0.680244,1.745112,0.834962,172.306629,158.743329,0.028852,0.043905,0.061525,0.071133,5.094584,6.358671,0.000246,0.000394,0.000566,0.000663,0.050910,0.063670,0.001321,0.001694
154,0.004000,0.388554,0.682244,1.752041,0.489929,149.073162,152.579016,0.028755,0.040548,0.061438,0.069242,5.044316,6.242097,0.000245,0.000362,0.000565,0.000649,0.050407,0.062519,0.001315,0.001637
155,0.004000,0.389761,0.679981,1.796993,0.722464,166.366892,154.426090,0.028922,0.040037,0.061821,0.071573,5.072423,6.267134,0.000247,0.000358,0.000569,0.000670,0.050685,0.062761,0.001323,0.001656
156,0.004000,0.389518,0.678085,1.826493,1.765432,148.321700,134.935974,0.028715,0.040264,0.061624,0.073871,4.997013,6.320930,0.000245,0.000359,0.000568,0.000687,0.049939,0.063300,0.001312,0.001679
157,0.004000,0.389730,0.678747,1.806865,1.536107,155.880345,149.197267,0.028565,0.040264,0.061333,0.074464,5.052833,6.267967,0.000243,0.000359,0.000565,0.000697,0.050489,0.062763,0.001314,0.001683
158,0.004000,0.388568,0.678280,1.765046,1.198875,152.443591,147.074191,0.028359,0.040451,0.061431,0.072474,5.047204,6.299158,0.000241,0.000360,0.000565,0.000677,0.050431,0.063078,0.001311,0.001668
159,0.004000,0.389045,0.680690,1.774761,0.931580,154.067345,154.606898,0.028897,0.042764,0.061730,0.073051,5.067266,6.365801,0.000247,0.000383,0.000569,0.000682,0.050634,0.063738,0.001322,0.001702
160,0.004000,0.389238,0.677552,1.744511,0.794427,164.333639,130.713512,0.028423,0.038256,0.060828,0.070579,5.039375,5.954437,0.000242,0.000341,0.000560,0.000663,0.050356,0.059639,0.001306,0.001600
161,0.004000,0.388806,0.681206,1.794269,1.955500,151.225754,145.878027,0.028297,0.039212,0.060980,0.072849,4.973953,6.624963,0.000241,0.000350,0.000562,0.000678,0.049705,0.066341,0.001300,0.001691
162,0.004000,0.390512,0.682181,1.801004,2.939522,166.536347,143.059529,0.028436,0.045262,0.061148,0.074741,5.092501,6.227952,0.000242,0.000407,0.000563,0.000690,0.050886,0.062371,0.001314,0.001721
163,0.004000,0.389870,0.679755,1.716889,0.775109,148.080791,137.196734,0.028440,0.040434,0.060638,0.071252,4.999042,6.308868,0.000242,0.000362,0.000557,0.000668,0.049952,0.063173,0.001298,0.001662
164,0.004000,0.389095,0.681815,1.869815,0.489431,166.235421,148.329598,0.028477,0.039663,0.060897,0.069703,5.086075,6.135201,0.000243,0.000354,0.000561,0.000654,0.050825,0.061448,0.001312,0.001622
165,0.004000,0.389332,0.677490,1.824764,2.355773,159.277629,131.141684,0.028097,0.039323,0.060266,0.072187,5.004642,6.031828,0.000239,0.000351,0.000555,0.000668,0.050007,0.060409,0.001293,0.001622
166,0.004000,0.390200,0.679525,1.765873,2.791469,156.873857,143.890136,0.028292,0.043277,0.061013,0.074644,5.027073,6.198182,0.000241,0.000388,0.000561,0.000690,0.050234,0.062069,0.001305,0.001698
167,0.004000,0.388496,0.679647,1.791944,2.795698,151.146631,157.758749,0.028198,0.046255,0.060526,0.076024,4.978325,6.444285,0.000240,0.000417,0.000557,0.000705,0.049746,0.064529,0.001294,0.001768
168,0.004000,0.389248,0.682587,1.767474,0.434095,149.539291,143.066722,0.028363,0.039383,0.060564,0.068332,4.947069,6.191642,0.000241,0.000352,0.000557,0.000641,0.049434,0.062010,0.001293,0.001613
169,0.004000,0.389051,0.680101,1.767960,3.059030,161.846100,125.947760,0.028238,0.039838,0.060908,0.075590,5.048221,6.021798,0.000240,0.000356,0.000561,0.000696,0.050442,0.060314,0.001305,0.001655
170,0.004000,0.388231,0.677204,1.758954,0.727722,148.459245,144.948654,0.027941,0.038613,0.060142,0.071095,4.929811,6.338488,0.000237,0.000344,0.000553,0.000665,0.049258,0.063473,0.001283,0.001644
171,0.004000,0.388997,0.680538,1.724024,0.473983,155.660009,156.240216,0.028100,0.042197,0.060149,0.069483,4.974455,6.284653,0.000239,0.000377,0.000552,0.000652,0.049710,0.062932,0.001288,0.001658
172,0.004000,0.388661,0.679155,1.795753,1.067433,153.709799,130.230146,0.027909,0.041615,0.059792,0.071881,4.940114,6.086597,0.000237,0.000372,0.000550,0.000672,0.049362,0.060967,0.001281,0.001653
173,0.004000,0.388174,0.678123,1.758967,3.142527,147.262730,132.755543,0.027883,0.041803,0.059476,0.075855,4.915063,5.996184,0.000237,0.000374,0.000547,0.000699,0.049114,0.060056,0.001275,0.001674
174,0.004000,0.388016,0.681060,1.764307,0.555052,153.175802,155.571174,0.027842,0.043057,0.060117,0.069235,4.956844,6.375531,0.000236,0.000385,0.000553,0.000649,0.049529,0.063848,0.001285,0.001672
175,0.004000,0.388779,0.680333,1.780615,0.495064,149.068928,137.985210,0.028042,0.041558,0.060613,0.070442,4.966133,6.096563,0.000238,0.000372,0.000557,0.000660,0.049623,0.061069,0.001292,0.001642
176,0.004000,0.390422,0.680844,1.810658,2.825281,151.487434,143.892984,0.028081,0.042143,0.060157,0.073746,4.973580,6.158622,0.000239,0.000377,0.000553,0.000680,0.049701,0.061676,0.001289,0.001674
177,0.004000,0.388450,0.677797,1.811401,1.672279,150.571770,140.060719,0.028109,0.039686,0.060299,0.072703,4.980750,6.205394,0.000239,0.000353,0.000554,0.000678,0.049771,0.062150,0.001291,0.001652
178,0.004000,0.388921,0.678810,1.717103,0.623948,151.506880,148.080771,0.027859,0.039640,0.059704,0.071002,4.898465,6.300401,0.000237,0.000354,0.000548,0.000667,0.048957,0.063088,0.001274,0.001652
179,0.004000,0.389102,0.681675,1.772555,3.107405,150.912219,133.535096,0.027908,0.041531,0.060177,0.074525,4.937306,6.124444,0.000237,0.000371,0.000553,0.000686,0.049341,0.061334,0.001283,0.001671
180,0.004000,0.389456,0.680396,1.762874,0.686439,159.329342,134.395777,0.028009,0.040863,0.060050,0.070016,4.987993,6.100417,0.000238,0.000365,0.000552,0.000658,0.049844,0.061102,0.001288,0.001634
181,0.004000,0.389090,0.681471,1.732013,0.612037,157.503456,159.144572,0.027736,0.040240,0.058953,0.069487,4.928276,6.248906,0.000235,0.000360,0.000542,0.000649,0.049248,0.062575,0.001269,0.001635
182,0.004000,0.388399,0.679842,1.723767,0.882423,151.860946,141.514731,0.027702,0.038200,0.059422,0.069733,4.935901,6.097302,0.000235,0.000340,0.000546,0.000652,0.049324,0.061057,0.001274,0.001602
183,0.004000,0.388777,0.680491,1.816179,2.082616,149.724041,152.599553,0.027875,0.045352,0.059587,0.072816,4.922452,6.318926,0.000237,0.000408,0.000548,0.000675,0.049193,0.063282,0.001277,0.001715
184,0.004000,0.388952,0.679280,1.835743,2.091864,152.950486,140.163515,0.027572,0.039424,0.059156,0.072381,4.908966,6.117703,0.000234,0.000351,0.000544,0.000671,0.049050,0.061260,0.001268,0.001635
185,0.004000,0.388315,0.680560,1.709198,0.514870,149.150226,159.656467,0.027604,0.039584,0.059278,0.070483,4.888187,6.273542,0.000234,0.000353,0.000544,0.000662,0.048848,0.062826,0.001266,0.001643
186,0.004000,0.388219,0.678514,1.762795,0.471730,151.687221,142.179889,0.027450,0.039856,0.058800,0.069071,4.891529,6.116723,0.000233,0.000355,0.000540,0.000649,0.048881,0.061255,0.001262,0.001616
187,0.004000,0.388196,0.680687,1.771824,1.301156,153.006943,162.325320,0.027479,0.042764,0.059179,0.074409,4.888695,6.374630,0.000233,0.000382,0.000543,0.000698,0.048852,0.063838,0.001264,0.001719
188,0.004000,0.388915,0.677445,1.775649,1.631885,153.950139,147.569543,0.027678,0.040917,0.059060,0.073174,4.886070,6.277738,0.000235,0.000365,0.000542,0.000684,0.048827,0.062868,0.001265,0.001678
189,0.004000,0.388189,0.677958,1.780832,0.538552,151.287002,153.908156,0.027193,0.039312,0.058853,0.071248,4.881106,6.434736,0.000230,0.000350,0.000541,0.000671,0.048774,0.064434,0.001259,0.001666
190,0.004000,0.388141,0.679280,1.773024,1.761678,149.941032,142.625210,0.027560,0.041003,0.058930,0.071819,4.872850,6.229018,0.000234,0.000366,0.000541,0.000667,0.048688,0.062384,0.001261,0.001657
191,0.004000,0.388721,0.682741,1.773765,3.559748,148.335636,161.195703,0.027452,0.043148,0.059009,0.078221,4.855952,6.275342,0.000233,0.000386,0.000542,0.000720,0.048521,0.062838,0.001260,0.001734
192,0.004000,0.388373,0.677947,1.700585,0.745263,166.082350,127.454311,0.027317,0.040611,0.058926,0.069716,4.934471,5.885456,0.000231,0.000362,0.000540,0.000654,0.049306,0.058950,0.001265,0.001606
193,0.004000,0.386967,0.680777,1.742074,3.373612,148.282312,149.033525,0.027154,0.040040,0.058835,0.075532,4.849990,6.286503,0.000230,0.000357,0.000540,0.000695,0.048461,0.062958,0.001254,0.001682
194,0.004000,0.388274,0.679678,1.732591,0.574839,154.440320,135.742322,0.027352,0.040759,0.058877,0.069705,4.854581,6.078118,0.000232,0.000364,0.000540,0.000652,0.048511,0.060869,0.001257,0.001625
195,0.004000,0.389427,0.679813,1.817075,0.460551,172.793215,151.127855,0.027450,0.038612,0.059011,0.068176,4.937087,6.204780,0.000233,0.000344,0.000542,0.000638,0.049332,0.062138,0.001268,0.001604
196,0.004000,0.387976,0.680039,1.756305,3.248227,158.040862,152.466423,0.027147,0.040568,0.058575,0.075163,4.852520,6.324352,0.000230,0.000362,0.000536,0.000693,0.048489,0.063330,0.001251,0.001688
197,0.004000,0.389364,0.681219,1.750731,3.045564,154.670344,134.786347,0.027506,0.040197,0.058707,0.072675,4.851447,6.196791,0.000233,0.000359,0.000538,0.000669,0.048481,0.062064,0.001256,0.001648
198,0.004000,0.388184,0.678467,1.843296,0.700683,148.761045,144.301679,0.027243,0.039705,0.059402,0.069140,4.843363,6.051016,0.000231,0.000354,0.000546,0.000645,0.048395,0.060601,0.001261,0.001605
199,0.004000,0.387042,0.681021,1.753912,0.606765,147.182979,135.772093,0.027003,0.043330,0.057822,0.068511,4.812386,6.113566,0.000228,0.000388,0.000530,0.000643,0.048090,0.061227,0.001239,0.001644
200,0.004000,0.389080,0.679148,1.713170,3.235474,156.548387,150.937592,0.027532,0.041797,0.058508,0.073892,4.880176,6.371501,0.000233,0.000373,0.000536,0.000680,0.048764,0.063802,0.001257,0.001691
201,0.004000,0.388228,0.679259,1.745387,1.032195,147.977319,131.327847,0.027361,0.038615,0.058526,0.068871,4.838356,5.854682,0.000232,0.000344,0.000537,0.000642,0.048349,0.058638,0.001252,0.001572
202,0.004000,0.389053,0.680458,1.786819,0.481410,152.400410,156.275033,0.027310,0.041152,0.058526,0.069049,4.861551,6.251823,0.000231,0.000367,0.000537,0.000649,0.048582,0.062613,0.001254,0.001642
203,0.004000,0.387082,0.677728,1.744496,0.960766,147.167240,129.112136,0.027009,0.039804,0.058148,0.069071,4.795712,6.142660,0.000228,0.000355,0.000533,0.000645,0.047922,0.061519,0.001241,0.001615
204,0.004000,0.387439,0.678540,1.721692,1.258054,150.001132,146.423873,0.027003,0.041863,0.058037,0.073288,4.813547,6.697743,0.000228,0.000374,0.000532,0.000684,0.048101,0.067070,0.001241,0.001728
205,0.004000,0.387464,0.680438,1.757880,1.953835,144.571851,138.164371,0.026930,0.043255,0.057776,0.071138,4.770597,6.072100,0.000228,0.000387,0.000529,0.000660,0.047665,0.060820,0.001234,0.001655
206,0.004000,0.388317,0.677546,1.777632,2.777325,149.864183,146.999276,0.027073,0.038375,0.058422,0.071936,4.844931,6.211027,0.000229,0.000341,0.000536,0.000663,0.048411,0.062202,0.001249,0.001626
207,0.004000,0.388103,0.680296,1.750437,2.469022,145.755350,144.194089,0.026978,0.041804,0.057534,0.073046,4.736131,6.143301,0.000228,0.000373,0.000526,0.000674,0.047324,0.061522,0.001228,0.001663
208,0.004000,0.387707,0.678825,1.725054,0.669997,153.381987,151.882385,0.026910,0.039374,0.057813,0.069940,4.857606,6.376345,0.000227,0.000351,0.000530,0.000654,0.048546,0.063847,0.001243,0.001643
209,0.004000,0.388103,0.679347,1.865331,0.994744,150.942639,144.687709,0.026990,0.039337,0.058495,0.069007,4.789887,6.456206,0.000228,0.000350,0.000537,0.000643,0.047866,0.064656,0.001244,0.001640
210,0.004000,0.386592,0.679311,1.710032,0.784229,148.785009,149.706118,0.026659,0.038708,0.057043,0.069971,4.776438,6.285095,0.000225,0.000344,0.000522,0.000654,0.047725,0.062942,0.001225,0.001628
211,0.004000,0.387691,0.679782,1.785062,1.185245,146.304400,151.294314,0.026937,0.044140,0.057838,0.071714,4.780365,6.158641,0.000228,0.000396,0.000530,0.000671,0.047765,0.061676,0.001235,0.001684
212,0.004000,0.388178,0.681554,1.775535,2.864684,154.621792,154.250399,0.027033,0.039944,0.058135,0.073594,4.876421,6.410286,0.000229,0.000356,0.000533,0.000679,0.048726,0.064195,0.001249,0.001677
213,0.004000,0.387125,0.680601,1.768306,1.391503,147.731467,165.415650,0.026721,0.040159,0.057552,0.070378,4.762296,6.535195,0.000226,0.000358,0.000527,0.000655,0.047584,0.065435,0.001229,0.001667
214,0.004000,0.388002,0.677833,1.704777,0.766952,147.697580,142.455104,0.026845,0.039097,0.056998,0.068842,4.754110,6.097342,0.000227,0.000348,0.000522,0.000644,0.047504,0.061057,0.001224,0.001603
215,0.004000,0.387737,0.681133,1.716658,2.677647,150.045836,144.481367,0.026794,0.044770,0.057492,0.074825,4.795754,6.509391,0.000226,0.000402,0.000526,0.000693,0.047928,0.065184,0.001232,0.001747
216,0.004000,0.387618,0.678623,1.748003,0.759000,148.324587,147.618904,0.026824,0.038582,0.057470,0.070763,4.773498,6.320927,0.000227,0.000344,0.000527,0.000665,0.047699,0.063295,0.001230,0.001642
217,0.004000,0.386517,0.681262,1.728364,2.777464,144.707431,161.089360,0.026397,0.039169,0.057139,0.072683,4.710164,6.286050,0.000222,0.000348,0.000522,0.000672,0.047067,0.062958,0.001215,0.001650
218,0.004000,0.387625,0.679733,1.731037,1.568199,169.742022,141.066110,0.026523,0.040404,0.056995,0.071523,4.782001,6.160652,0.000224,0.000360,0.000522,0.000664,0.047783,0.061700,0.001223,0.001641
219,0.004000,0.387394,0.679023,1.729541,2.752857,148.786475,153.192155,0.026692,0.041072,0.057073,0.073249,4.748818,6.291692,0.000225,0.000367,0.000522,0.000676,0.047451,0.063006,0.001222,0.001673
220,0.004000,0.387401,0.677440,1.787934,0.455885,150.291527,153.106692,0.026596,0.041303,0.057146,0.067767,4.769115,6.162397,0.000224,0.000368,0.000524,0.000634,0.047650,0.061713,0.001225,0.001620
221,0.004000,0.386715,0.678802,1.748120,0.876720,146.410793,145.004183,0.026656,0.039307,0.057223,0.070355,4.701135,6.371441,0.000225,0.000350,0.000524,0.000660,0.046976,0.063806,0.001219,0.001649
222,0.004000,0.389503,0.679982,1.728979,2.936023,158.952409,157.558804,0.026995,0.039948,0.057424,0.074333,4.837240,6.366876,0.000228,0.000357,0.000525,0.000687,0.048341,0.063746,0.001237,0.001682
223,0.004000,0.387378,0.680589,1.732857,2.733256,145.873099,158.615765,0.026403,0.040264,0.056591,0.072960,4.700708,6.219388,0.000223,0.000358,0.000518,0.000673,0.046969,0.062285,0.001210,0.001654
224,0.004000,0.386776,0.677268,1.724969,2.287133,152.527760,136.253497,0.026365,0.038989,0.056671,0.071719,4.753899,6.006750,0.000222,0.000347,0.000518,0.000664,0.047505,0.060154,0.001215,0.001613
225,0.004000,0.386432,0.680172,1.735874,2.167570,142.725205,148.217708,0.026228,0.039206,0.056198,0.072830,4.633144,6.389601,0.000221,0.000349,0.000513,0.000674,0.046298,0.063990,0.001197,0.001663
226,0.004000,0.387276,0.677791,1.794481,1.898315,149.939829,144.258375,0.026462,0.041714,0.056659,0.073222,4.709326,6.326710,0.000223,0.000373,0.000519,0.000682,0.047053,0.063355,0.001212,0.001688
227,0.004000,0.387102,0.679246,1.721557,2.952446,148.772923,144.274074,0.026534,0.039341,0.056632,0.074409,4.701515,6.042190,0.000224,0.000350,0.000518,0.000686,0.046977,0.060514,0.001211,0.001641
228,0.004000,0.387884,0.679158,1.712879,0.788723,146.811676,152.251736,0.026528,0.039864,0.056650,0.069380,4.725902,6.198097,0.000224,0.000355,0.000519,0.000648,0.047220,0.062071,0.001215,0.001624
229,0.004000,0.387284,0.676942,1.799729,0.623191,149.011376,147.993692,0.026315,0.038848,0.056959,0.068348,4.726264,6.327144,0.000222,0.000345,0.000521,0.000641,0.047222,0.063358,0.001215,0.001620
230,0.004000,0.387049,0.677335,1.741112,1.038744,145.859718,134.799131,0.026167,0.042133,0.056275,0.072193,4.645369,6.192083,0.000220,0.000376,0.000515,0.000676,0.046415,0.062007,0.001199,0.001672
231,0.004000,0.387555,0.678589,1.787787,2.999836,150.927834,139.944745,0.026426,0.037485,0.057304,0.073395,4.755232,6.297440,0.000223,0.000333,0.000525,0.000677,0.047517,0.063064,0.001223,0.001641
232,0.004000,0.386529,0.678778,1.683117,2.058439,143.305638,158.347708,0.026159,0.039635,0.055858,0.072048,4.625613,6.351087,0.000220,0.000354,0.000510,0.000670,0.046223,0.063601,0.001192,0.001660
233,0.004000,0.387460,0.678694,1.797890,2.064238,152.131246,141.377731,0.026386,0.039480,0.056346,0.071791,4.720859,6.243666,0.000222,0.000352,0.000515,0.000666,0.047174,0.062527,0.001210,0.001642
234,0.004000,0.387759,0.679388,1.712352,2.167790,150.302013,155.300741,0.026401,0.038795,0.056355,0.072002,4.690413,6.370286,0.000223,0.000346,0.000515,0.000667,0.046867,0.063793,0.001207,0.001651
235,0.004000,0.387185,0.680339,1.767789,2.405451,153.197933,135.274376,0.026709,0.039736,0.056954,0.071432,4.777523,6.080330,0.000226,0.000354,0.000521,0.000661,0.047735,0.060905,0.001224,0.001624
236,0.004000,0.386549,0.677704,1.728769,2.212164,145.589199,139.248011,0.026034,0.042945,0.056223,0.073192,4.694578,6.369794,0.000219,0.000384,0.000514,0.000679,0.046907,0.063785,0.001202,0.001701
237,0.004000,0.386680,0.677668,1.703630,1.208009,146.627917,145.452522,0.026146,0.040489,0.055779,0.069850,4.658046,6.466640,0.000220,0.000362,0.000510,0.000651,0.046544,0.064746,0.001195,0.001660
238,0.004000,0.386870,0.680316,1.712271,0.558767,151.297660,145.701002,0.026240,0.037785,0.056290,0.069002,4.721256,6.316594,0.000221,0.000336,0.000514,0.000645,0.047177,0.063254,0.001207,0.001614
239,0.004000,0.387318,0.677858,1.814416,2.400582,147.935467,148.971820,0.026207,0.038117,0.056566,0.073590,4.682397,6.391959,0.000221,0.000339,0.000517,0.000681,0.046788,0.064005,0.001206,0.001660
240,0.004000,0.386333,0.679797,1.703315,2.747120,150.041554,137.578988,0.026042,0.041757,0.055868,0.073793,4.682537,6.085847,0.000219,0.000373,0.000511,0.000682,0.046789,0.060951,0.001198,0.001664
241,0.004000,0.385462,0.678137,1.703696,2.359397,148.603094,154.599824,0.026002,0.037874,0.056112,0.072256,4.641873,6.251756,0.000219,0.000337,0.000513,0.000669,0.046384,0.062604,0.001195,0.001632
242,0.004000,0.386852,0.678389,1.771481,1.707235,143.164423,167.854525,0.025843,0.038728,0.055567,0.070473,4.599887,6.358781,0.000217,0.000344,0.000508,0.000654,0.045965,0.063675,0.001185,0.001635
243,0.004000,0.387937,0.680567,1.702324,2.051669,165.271866,148.440026,0.026142,0.038718,0.056011,0.071706,4.692168,6.173437,0.000220,0.000345,0.000512,0.000663,0.046881,0.061832,0.001200,0.001626
244,0.004000,0.387054,0.677286,1.727412,1.810406,150.728362,153.276315,0.026363,0.040229,0.056319,0.070984,4.720107,6.235175,0.000222,0.000358,0.000515,0.000659,0.047162,0.062437,0.001209,0.001641
