Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
251,0.002000,0.386040,0.678423,1.694490,0.966217,136.591997,148.921369,0.023974,0.037344,0.056646,0.069443,4.229929,6.010922,0.000200,0.000331,0.000521,0.000651,0.042261,0.060020,0.001143,0.001582
252,0.002000,0.386017,0.678487,1.659735,1.122850,141.739283,142.755697,0.024032,0.037526,0.056336,0.070985,4.247990,5.997024,0.000201,0.000333,0.000518,0.000665,0.042442,0.059885,0.001143,0.001597
253,0.002000,0.385940,0.679636,1.651887,1.471875,137.603111,152.501644,0.023980,0.037799,0.056151,0.071803,4.251988,6.106651,0.000200,0.000335,0.000516,0.000674,0.042481,0.060976,0.001141,0.001619
254,0.002000,0.385659,0.680114,1.648764,1.463043,138.095459,146.791361,0.023834,0.037413,0.056353,0.070719,4.250151,6.028262,0.000199,0.000332,0.000518,0.000664,0.042463,0.060195,0.001142,0.001597
255,0.002000,0.385815,0.678485,1.648822,1.375539,135.521667,157.167052,0.023868,0.037442,0.055879,0.070692,4.196769,6.165237,0.000199,0.000332,0.000513,0.000664,0.041929,0.061562,0.001131,0.001612
256,0.002000,0.385918,0.679847,1.653276,1.166298,139.551840,145.793651,0.024017,0.036982,0.056403,0.069855,4.278496,6.094906,0.000200,0.000329,0.000518,0.000655,0.042746,0.060863,0.001146,0.001592
257,0.002000,0.385942,0.678789,1.666305,1.521283,136.087997,148.606073,0.023946,0.037663,0.056241,0.071447,4.212711,6.132119,0.000200,0.000334,0.000516,0.000670,0.042089,0.061231,0.001137,0.001617
258,0.002000,0.386065,0.678772,1.677276,0.766058,141.332651,147.874699,0.023884,0.037715,0.056313,0.070793,4.242148,6.039536,0.000199,0.000335,0.000518,0.000663,0.042383,0.060305,0.001141,0.001600
259,0.002000,0.385721,0.679705,1.655833,1.422499,137.755930,152.106918,0.023942,0.037331,0.056300,0.071148,4.240670,6.087288,0.000200,0.000332,0.000518,0.000668,0.042368,0.060782,0.001141,0.001608
260,0.002000,0.385755,0.679189,1.655931,1.105060,136.211356,144.707418,0.023772,0.037511,0.055924,0.071950,4.225279,6.135111,0.000198,0.000333,0.000513,0.000674,0.042214,0.061265,0.001133,0.001620
261,0.002000,0.385851,0.678834,1.645565,1.505302,137.534128,144.591930,0.023776,0.037580,0.055779,0.071210,4.234479,6.021250,0.000198,0.000333,0.000513,0.000668,0.042306,0.060125,0.001134,0.001603
262,0.002000,0.385779,0.678673,1.648562,1.317446,137.188113,147.261851,0.023786,0.037275,0.055752,0.073279,4.232215,6.056518,0.000198,0.000330,0.000512,0.000687,0.042284,0.060473,0.001133,0.001622
263,0.002000,0.385947,0.678920,1.669128,0.966844,136.555784,142.206271,0.023793,0.037539,0.056150,0.070205,4.219831,5.982805,0.000198,0.000333,0.000516,0.000658,0.042160,0.059737,0.001136,0.001588
264,0.002000,0.385777,0.679934,1.666311,0.877334,136.359973,154.269063,0.023790,0.037139,0.055793,0.072223,4.213476,6.213452,0.000198,0.000330,0.000512,0.000676,0.042096,0.062045,0.001132,0.001626
265,0.002000,0.385847,0.679594,1.653584,1.546509,139.449723,147.082959,0.023779,0.037729,0.056155,0.072080,4.264447,6.065883,0.000198,0.000335,0.000516,0.000677,0.042605,0.060570,0.001140,0.001618
266,0.002000,0.385633,0.678135,1.652410,1.251967,136.082212,143.616652,0.023704,0.037436,0.055743,0.072327,4.206611,6.009935,0.000197,0.000333,0.000512,0.000678,0.042027,0.060012,0.001130,0.001611
267,0.002000,0.385829,0.680881,1.657766,1.385011,139.259580,155.629146,0.023884,0.037762,0.056140,0.070930,4.254647,6.197885,0.000199,0.000335,0.000516,0.000666,0.042508,0.061889,0.001140,0.001620
268,0.002000,0.385724,0.677993,1.648357,1.410099,137.386793,145.380866,0.023674,0.037145,0.055558,0.072266,4.202926,6.037457,0.000197,0.000330,0.000510,0.000677,0.041991,0.060286,0.001127,0.001610
269,0.002000,0.385743,0.680269,1.657700,1.276968,139.840363,151.268729,0.023752,0.037257,0.056008,0.071369,4.233007,6.260143,0.000198,0.000331,0.000515,0.000670,0.042291,0.062509,0.001136,0.001625
270,0.002000,0.385469,0.679073,1.653678,1.275628,136.921601,143.091100,0.023573,0.037034,0.055767,0.071322,4.212556,6.107720,0.000196,0.000329,0.000513,0.000668,0.042087,0.060990,0.001130,0.001607
271,0.002000,0.385788,0.679743,1.645443,1.519986,138.497481,149.314031,0.023711,0.037687,0.055476,0.072141,4.228384,6.147648,0.000197,0.000334,0.000509,0.000678,0.042245,0.061389,0.001129,0.001626
272,0.002000,0.385745,0.678939,1.653442,1.485298,137.142438,139.020019,0.023585,0.036936,0.055479,0.071217,4.211518,6.018289,0.000196,0.000328,0.000509,0.000668,0.042077,0.060090,0.001126,0.001597
273,0.002000,0.385787,0.679250,1.669852,1.663297,135.831461,146.799943,0.023645,0.037209,0.055641,0.071587,4.182657,6.024135,0.000197,0.000330,0.000511,0.000673,0.041788,0.060152,0.001125,0.001605
274,0.002000,0.385384,0.679139,1.639748,1.391637,137.534233,149.912621,0.023530,0.037428,0.055287,0.070889,4.196139,6.109539,0.000196,0.000332,0.000508,0.000664,0.041923,0.061008,0.001123,0.001606
275,0.002000,0.385342,0.679446,1.660640,1.656035,137.215837,150.409594,0.023538,0.037368,0.055508,0.073331,4.212032,6.182395,0.000196,0.000331,0.000509,0.000688,0.042082,0.061735,0.001126,0.001637
276,0.002000,0.385620,0.679105,1.646440,1.491263,137.534977,137.702244,0.023588,0.037235,0.055417,0.070483,4.209165,6.085323,0.000196,0.000331,0.000509,0.000661,0.042053,0.060768,0.001126,0.001599
277,0.002000,0.385651,0.678570,1.648896,1.372560,135.808626,141.368928,0.023603,0.038189,0.055365,0.071971,4.188508,6.137259,0.000196,0.000339,0.000508,0.000676,0.041846,0.061283,0.001123,0.001628
278,0.002000,0.385497,0.679534,1.645487,1.319645,138.695940,150.031916,0.023558,0.037474,0.055256,0.071864,4.212482,6.049519,0.000196,0.000332,0.000507,0.000674,0.042086,0.060406,0.001124,0.001610
279,0.002000,0.385422,0.678276,1.648654,1.384473,135.705853,141.882290,0.023471,0.036761,0.055340,0.070795,4.175792,6.059311,0.000195,0.000326,0.000508,0.000664,0.041719,0.060506,0.001120,0.001596
280,0.002000,0.385495,0.679028,1.653483,1.260168,137.593452,148.023221,0.023502,0.036839,0.055331,0.071058,4.207113,6.098109,0.000195,0.000326,0.000507,0.000666,0.042032,0.060892,0.001123,0.001601
281,0.002000,0.385559,0.678444,1.646401,1.465396,136.538859,141.411803,0.023446,0.037052,0.055173,0.071073,4.188430,6.048224,0.000195,0.000329,0.000506,0.000667,0.041845,0.060391,0.001120,0.001600
282,0.002000,0.385219,0.679842,1.663739,1.349955,136.622483,157.905741,0.023463,0.037693,0.055225,0.070614,4.179055,6.109153,0.000195,0.000334,0.000507,0.000663,0.041751,0.061001,0.001119,0.001607
283,0.002000,0.385860,0.678924,1.642837,1.230692,135.708896,142.574784,0.023452,0.036866,0.055059,0.069387,4.169478,5.963148,0.000195,0.000327,0.000505,0.000650,0.041656,0.059547,0.001117,0.001573
284,0.002000,0.385253,0.679501,1.649373,1.389402,137.069857,148.653193,0.023484,0.037213,0.055175,0.071824,4.200745,6.177061,0.000195,0.000330,0.000506,0.000674,0.041969,0.061684,0.001121,0.001620
285,0.002000,0.385569,0.678387,1.652359,1.170899,135.755672,140.060452,0.023373,0.037204,0.054929,0.070478,4.163070,6.111558,0.000194,0.000330,0.000504,0.000661,0.041592,0.061029,0.001114,0.001601
286,0.002000,0.385139,0.679454,1.651725,1.529051,136.360406,147.498344,0.023432,0.036830,0.055161,0.071193,4.191023,6.074748,0.000195,0.000326,0.000506,0.000668,0.041871,0.060663,0.001120,0.001601
287,0.002000,0.385593,0.679032,1.656577,0.855989,136.148246,142.112026,0.023481,0.037773,0.055355,0.071374,4.161939,6.259295,0.000195,0.000336,0.000508,0.000668,0.041581,0.062509,0.001119,0.001629
288,0.002000,0.385627,0.678639,1.658676,1.521151,135.188438,145.382770,0.023479,0.037180,0.055188,0.069689,4.141088,6.034027,0.000195,0.000330,0.000506,0.000653,0.041372,0.060254,0.001115,0.001586
289,0.002000,0.385439,0.679030,1.648502,0.857974,136.395726,142.295383,0.023313,0.037679,0.054873,0.070916,4.158978,6.051177,0.000194,0.000334,0.000503,0.000664,0.041551,0.060425,0.001112,0.001602
290,0.002000,0.385209,0.679000,1.682963,1.945459,136.574078,142.813247,0.023303,0.036709,0.054903,0.071410,4.165387,6.033260,0.000194,0.000326,0.000503,0.000672,0.041615,0.060242,0.001113,0.001600
291,0.002000,0.385206,0.678954,1.654959,1.403589,136.008680,147.727776,0.023333,0.037564,0.054752,0.072093,4.161678,6.150287,0.000194,0.000334,0.000502,0.000675,0.041579,0.061416,0.001112,0.001623
292,0.002000,0.385315,0.679705,1.649400,1.922402,135.980726,150.438870,0.023339,0.036812,0.054804,0.071585,4.166165,6.131638,0.000194,0.000327,0.000503,0.000672,0.041623,0.061228,0.001113,0.001612
293,0.002000,0.385323,0.678718,1.654249,1.455393,135.790726,139.567567,0.023362,0.037011,0.054698,0.071457,4.155178,6.079806,0.000194,0.000329,0.000501,0.000670,0.041513,0.060707,0.001110,0.001606
294,0.002000,0.385735,0.678906,1.653074,1.588035,140.329441,153.111299,0.023325,0.037013,0.054765,0.071044,4.161610,6.083196,0.000194,0.000328,0.000502,0.000667,0.041577,0.060740,0.001112,0.001602
295,0.002000,0.385151,0.679468,1.642859,1.473020,135.288524,141.515249,0.023272,0.037542,0.054655,0.071189,4.141721,6.118913,0.000193,0.000333,0.000501,0.000668,0.041379,0.061101,0.001108,0.001613
296,0.002000,0.385108,0.678990,1.661971,1.211124,138.115743,143.311677,0.023205,0.037183,0.054715,0.071476,4.139331,6.080488,0.000193,0.000330,0.000502,0.000670,0.041354,0.060717,0.001108,0.001607
297,0.002000,0.385466,0.679263,1.657303,1.415889,138.207782,147.138886,0.023281,0.037763,0.054760,0.071713,4.179902,6.087314,0.000193,0.000335,0.000502,0.000673,0.041761,0.060782,0.001113,0.001616
298,0.002000,0.385033,0.678194,1.639919,1.272600,136.184746,147.171428,0.023141,0.037420,0.054344,0.071775,4.123240,6.010306,0.000192,0.000332,0.000498,0.000672,0.041193,0.060013,0.001102,0.001604
299,0.002000,0.385191,0.678578,1.655574,1.432686,136.320813,143.375266,0.023158,0.037159,0.054664,0.071668,4.135000,6.008587,0.000192,0.000330,0.000501,0.000673,0.041311,0.059995,0.001107,0.001603
300,0.002000,0.385201,0.679167,1.642850,1.497625,137.192835,148.594242,0.023194,0.037653,0.054558,0.071797,4.148084,6.044581,0.000193,0.000334,0.000500,0.000673,0.041442,0.060358,0.001107,0.001610
301,0.002000,0.385230,0.679206,1.653345,1.579990,136.152960,143.532342,0.023193,0.037862,0.054441,0.071469,4.143136,6.055530,0.000193,0.000336,0.000499,0.000671,0.041392,0.060467,0.001105,0.001612
302,0.002000,0.385045,0.678438,1.640233,1.244896,137.477380,147.447170,0.023100,0.037033,0.054403,0.071987,4.165055,6.073519,0.000192,0.000328,0.000499,0.000675,0.041612,0.060646,0.001106,0.001609
303,0.002000,0.385474,0.679199,1.660807,1.282166,135.700531,140.485517,0.023170,0.038039,0.054472,0.071822,4.134197,6.300987,0.000192,0.000338,0.000498,0.000674,0.041303,0.062922,0.001104,0.001641
304,0.002000,0.385052,0.678040,1.660249,1.114560,137.946954,135.523705,0.023084,0.036774,0.054427,0.069680,4.158575,5.908073,0.000192,0.000326,0.000499,0.000653,0.041547,0.058995,0.001106,0.001569
305,0.002000,0.385137,0.679402,1.639753,1.282164,135.310651,146.829068,0.023139,0.036325,0.054357,0.070633,4.113715,6.122561,0.000192,0.000322,0.000497,0.000661,0.041099,0.061140,0.001100,0.001595
306,0.002000,0.385143,0.678099,1.661417,1.371134,136.467156,136.611144,0.023134,0.036774,0.054390,0.069972,4.128195,5.952084,0.000192,0.000326,0.000498,0.000656,0.041244,0.059431,0.001103,0.001577
307,0.002000,0.385268,0.679075,1.660480,1.432645,136.083565,143.543006,0.023155,0.036888,0.054573,0.072971,4.144223,6.158516,0.000192,0.000327,0.000500,0.000685,0.041404,0.061495,0.001106,0.001627
308,0.002000,0.384992,0.678526,1.668561,1.056894,135.686951,134.886412,0.023052,0.036816,0.054350,0.070355,4.107392,6.051609,0.000191,0.000327,0.000498,0.000660,0.041036,0.060429,0.001099,0.001591
309,0.002000,0.384893,0.678977,1.659678,1.524423,136.931446,148.342357,0.023035,0.036741,0.054398,0.071642,4.126766,6.128037,0.000191,0.000326,0.000498,0.000673,0.041229,0.061193,0.001102,0.001610
310,0.002000,0.384974,0.678941,1.663843,1.040549,137.024983,135.715907,0.022953,0.037221,0.054356,0.070755,4.117241,6.046686,0.000190,0.000330,0.000498,0.000663,0.041134,0.060378,0.001099,0.001597
311,0.002000,0.384955,0.678233,1.648163,1.442927,136.247488,143.194891,0.023134,0.036787,0.054375,0.070855,4.139407,5.992786,0.000192,0.000326,0.000498,0.000665,0.041355,0.059837,0.001104,0.001589
312,0.002000,0.385201,0.679391,1.653078,1.090484,136.577401,139.872466,0.023116,0.037059,0.054525,0.070200,4.139905,6.150502,0.000192,0.000329,0.000499,0.000658,0.041361,0.061414,0.001105,0.001602
313,0.002000,0.384902,0.678966,1.654519,1.573338,136.035982,144.194189,0.023066,0.036998,0.054346,0.071008,4.118280,6.021890,0.000191,0.000328,0.000498,0.000666,0.041144,0.060131,0.001100,0.001595
314,0.002000,0.385290,0.678561,1.651633,1.152826,137.132940,143.195189,0.023017,0.037275,0.054021,0.071202,4.111002,6.299201,0.000191,0.000331,0.000494,0.000668,0.041072,0.062908,0.001096,0.001628
315,0.002000,0.385081,0.678876,1.641457,1.161233,135.922594,143.776522,0.023033,0.037045,0.054038,0.073170,4.112411,6.085468,0.000191,0.000328,0.000495,0.000686,0.041085,0.060766,0.001097,0.001622
316,0.002000,0.385069,0.678032,1.647412,1.323057,138.026892,138.730340,0.023055,0.037037,0.054243,0.071142,4.146649,5.985276,0.000191,0.000328,0.000497,0.000668,0.041428,0.059759,0.001102,0.001594
317,0.002000,0.384857,0.679199,1.657004,0.929199,135.964900,147.481856,0.023054,0.036407,0.054207,0.070691,4.132931,6.086268,0.000191,0.000323,0.000496,0.000661,0.041290,0.060773,0.001100,0.001591
318,0.002000,0.384923,0.678770,1.661451,1.582648,137.007281,142.206654,0.023034,0.037617,0.054268,0.071756,4.149695,6.211200,0.000191,0.000334,0.000497,0.000674,0.041458,0.062024,0.001103,0.001628
319,0.002000,0.384869,0.678628,1.657466,1.098608,135.038678,149.417854,0.022920,0.036265,0.053937,0.069172,4.097504,6.086697,0.000190,0.000322,0.000493,0.000648,0.040937,0.060775,0.001093,0.001577
320,0.002000,0.385094,0.678106,1.643311,1.069843,136.827367,136.973729,0.022971,0.036703,0.053988,0.069191,4.135109,5.995760,0.000191,0.000325,0.000494,0.000648,0.041312,0.059868,0.001098,0.001572
321,0.002000,0.384973,0.679477,1.656552,1.559589,135.971638,146.899994,0.022868,0.036273,0.053884,0.072541,4.102797,6.242867,0.000190,0.000321,0.000493,0.000681,0.040990,0.062340,0.001092,0.001625
322,0.002000,0.384983,0.678253,1.667924,1.047285,136.226692,138.099290,0.022981,0.036863,0.054009,0.069653,4.119543,5.973283,0.000191,0.000327,0.000494,0.000653,0.041157,0.059644,0.001097,0.001576
323,0.002000,0.384905,0.679897,1.640272,1.403155,136.921601,150.247995,0.022838,0.037205,0.053794,0.073078,4.119632,6.251608,0.000189,0.000330,0.000492,0.000685,0.041158,0.062426,0.001093,0.001640
324,0.002000,0.384874,0.678212,1.652462,1.332498,136.814773,141.700845,0.022859,0.036933,0.053901,0.069846,4.106435,6.033529,0.000190,0.000327,0.000493,0.000655,0.041025,0.060245,0.001093,0.001585
325,0.002000,0.384890,0.679958,1.645063,1.373883,136.531323,151.851537,0.022882,0.036901,0.053855,0.071703,4.121044,6.143341,0.000190,0.000327,0.000493,0.000672,0.041171,0.061341,0.001095,0.001613
326,0.002000,0.385190,0.678229,1.646238,1.251432,136.251108,142.282501,0.022850,0.036881,0.053716,0.070840,4.090522,6.108386,0.000189,0.000327,0.000492,0.000664,0.040867,0.060993,0.001090,0.001602
327,0.002000,0.384771,0.679880,1.655617,1.502257,135.685348,147.964802,0.022867,0.037147,0.053840,0.073231,4.102524,6.099066,0.000190,0.000329,0.000493,0.000687,0.040986,0.060900,0.001092,0.001625
328,0.002000,0.384988,0.678417,1.663258,1.182385,136.807618,136.052763,0.022924,0.036520,0.054075,0.069907,4.120584,6.001560,0.000190,0.000324,0.000495,0.000655,0.041167,0.059926,0.001097,0.001578
329,0.002000,0.384724,0.679219,1.654534,1.664240,135.175764,148.603471,0.022924,0.036761,0.054012,0.070750,4.088381,6.158558,0.000190,0.000326,0.000494,0.000665,0.040845,0.061498,0.001093,0.001605
330,0.002000,0.385106,0.678660,1.654019,1.338283,136.107372,146.948808,0.022940,0.037695,0.053807,0.071022,4.098965,6.140466,0.000190,0.000335,0.000493,0.000666,0.040951,0.061314,0.001093,0.001614
331,0.002000,0.384826,0.679288,1.664173,1.479897,135.620166,148.626007,0.022822,0.037081,0.053810,0.072529,4.082067,6.115059,0.000189,0.000329,0.000492,0.000680,0.040782,0.061061,0.001089,0.001620
332,0.002000,0.384662,0.678438,1.642673,1.329768,136.972068,142.129029,0.022806,0.036411,0.053637,0.069387,4.119085,5.947469,0.000189,0.000323,0.000491,0.000650,0.041152,0.059387,0.001091,0.001567
333,0.002000,0.385066,0.678623,1.644901,0.976153,135.836771,143.387682,0.022875,0.037338,0.053682,0.068899,4.097033,6.035788,0.000190,0.000331,0.000491,0.000645,0.040931,0.060265,0.001090,0.001578
334,0.002000,0.385052,0.679249,1.646134,1.611980,136.363868,147.608477,0.022802,0.037091,0.053624,0.070370,4.096402,6.041271,0.000189,0.000329,0.000490,0.000660,0.040925,0.060320,0.001089,0.001592
335,0.002000,0.384912,0.678902,1.654518,1.093316,135.508153,142.291816,0.022803,0.037690,0.053639,0.071852,4.071985,6.182972,0.000189,0.000334,0.000490,0.000673,0.040681,0.061740,0.001086,0.001625
336,0.002000,0.384789,0.678753,1.658211,1.292182,135.727175,146.250433,0.022815,0.036770,0.053579,0.071251,4.078543,6.171478,0.000189,0.000326,0.000490,0.000669,0.040747,0.061624,0.001087,0.001611
337,0.002000,0.385052,0.679203,1.649439,1.115760,137.184788,141.961712,0.022815,0.037036,0.053608,0.072018,4.116617,6.154243,0.000189,0.000328,0.000491,0.000675,0.041128,0.061454,0.001092,0.001617
338,0.002000,0.384850,0.678590,1.656499,1.286706,136.628744,141.843827,0.022926,0.036846,0.053610,0.070816,4.100151,6.100354,0.000190,0.000327,0.000491,0.000664,0.040963,0.060908,0.001091,0.001600
339,0.002000,0.384727,0.678958,1.644336,1.396060,136.619377,146.252163,0.022720,0.037244,0.053554,0.071129,4.095479,6.112893,0.000188,0.000330,0.000490,0.000666,0.040916,0.061037,0.001088,0.001606
340,0.002000,0.384590,0.678413,1.652054,1.416646,136.158921,139.913833,0.022702,0.036356,0.053410,0.069602,4.073408,5.961737,0.000188,0.000322,0.000488,0.000653,0.040695,0.059525,0.001083,0.001570
341,0.002000,0.384314,0.679454,1.646066,1.177417,135.984961,147.974640,0.022602,0.037331,0.053272,0.070834,4.066635,6.179564,0.000187,0.000331,0.000487,0.000663,0.040628,0.061706,0.001080,0.001611
342,0.002000,0.384947,0.678843,1.657940,1.436738,134.872611,142.495751,0.022728,0.036880,0.053614,0.071046,4.063250,6.040159,0.000188,0.000327,0.000491,0.000667,0.040594,0.060311,0.001085,0.001597
343,0.002000,0.384834,0.679150,1.648218,1.302219,137.322408,143.844832,0.022782,0.037776,0.053329,0.071702,4.099169,6.090073,0.000189,0.000335,0.000487,0.000671,0.040953,0.060814,0.001086,0.001614
344,0.002000,0.385012,0.679190,1.664067,1.526969,135.993030,144.658206,0.022757,0.036599,0.053558,0.070484,4.076544,6.095264,0.000189,0.000325,0.000490,0.000661,0.040727,0.060863,0.001086,0.001594
345,0.002000,0.384707,0.678799,1.654238,1.352368,136.630663,139.438207,0.022624,0.037548,0.053344,0.071343,4.073488,5.972404,0.000187,0.000332,0.000488,0.000669,0.040697,0.059634,0.001083,0.001597
346,0.002000,0.384549,0.678692,1.651000,1.390202,135.615859,142.719588,0.022653,0.036201,0.053423,0.069941,4.072860,6.069461,0.000188,0.000321,0.000488,0.000656,0.040690,0.060602,0.001083,0.001583
347,0.002000,0.384895,0.678829,1.649218,1.451364,136.280630,144.168615,0.022687,0.036945,0.053354,0.070549,4.071397,5.964271,0.000188,0.000328,0.000488,0.000662,0.040675,0.059553,0.001082,0.001585
348,0.002000,0.384844,0.678304,1.659789,1.099774,135.966706,136.376708,0.022686,0.036811,0.053162,0.069396,4.068793,5.985862,0.000188,0.000327,0.000486,0.000651,0.040649,0.059767,0.001080,0.001575
349,0.002000,0.384892,0.678851,1.655554,1.346808,136.238011,140.905480,0.022600,0.037204,0.053204,0.072224,4.054512,6.071655,0.000187,0.000330,0.000486,0.000677,0.040506,0.060626,0.001078,0.001613
350,0.002000,0.384677,0.678540,1.663127,1.290583,136.490985,139.950819,0.022589,0.037159,0.053167,0.070858,4.063860,6.049470,0.000187,0.000329,0.000486,0.000665,0.040600,0.060403,0.001079,0.001599
351,0.002000,0.384485,0.679727,1.642636,1.169635,135.929139,147.606370,0.022655,0.037398,0.053164,0.072380,4.061402,6.157501,0.000188,0.000331,0.000486,0.000679,0.040575,0.061486,0.001080,0.001625
352,0.002000,0.384802,0.678545,1.645919,1.119261,135.361495,140.855889,0.022583,0.036768,0.053203,0.069880,4.055699,6.137125,0.000187,0.000326,0.000486,0.000655,0.040518,0.061278,0.001078,0.001593
353,0.002000,0.384694,0.678467,1.662531,1.287918,139.333990,142.043614,0.022679,0.037050,0.053347,0.071780,4.102666,5.972771,0.000188,0.000328,0.000488,0.000672,0.040988,0.059639,0.001086,0.001597
354,0.002000,0.384528,0.679046,1.651423,1.071599,135.027926,143.277378,0.022578,0.037611,0.053147,0.070249,4.044449,6.152127,0.000187,0.000334,0.000486,0.000659,0.040406,0.061431,0.001077,0.001607
355,0.002000,0.384572,0.678173,1.660534,1.278102,137.195188,146.415048,0.022732,0.036324,0.053499,0.070423,4.097010,6.069484,0.000188,0.000322,0.000489,0.000660,0.040932,0.060606,0.001087,0.001588
356,0.002000,0.384948,0.678423,1.642285,1.217345,134.992287,138.000210,0.022691,0.036370,0.053147,0.069567,4.056236,5.936013,0.000188,0.000321,0.000486,0.000652,0.040524,0.059273,0.001079,0.001566
357,0.002000,0.384429,0.678050,1.658414,1.531778,137.120540,140.149573,0.022555,0.037649,0.053235,0.071075,4.082165,6.058311,0.000187,0.000334,0.000486,0.000667,0.040783,0.060493,0.001081,0.001606
358,0.002000,0.384550,0.680256,1.640566,0.913224,135.844095,150.141467,0.022512,0.037159,0.052919,0.069821,4.050572,6.070903,0.000186,0.000329,0.000483,0.000654,0.040467,0.060620,0.001074,0.001589
359,0.002000,0.384644,0.678907,1.644698,1.185017,135.832487,144.027184,0.022547,0.037072,0.053082,0.069182,4.065385,5.978124,0.000187,0.000328,0.000485,0.000648,0.040615,0.059689,0.001078,0.001573
360,0.002000,0.384662,0.678973,1.655236,1.387000,135.804676,145.050816,0.022522,0.036934,0.053102,0.070682,4.055001,6.127204,0.000186,0.000327,0.000485,0.000663,0.040511,0.061181,0.001077,0.001601
361,0.002000,0.384637,0.678693,1.651475,1.638199,136.405237,141.360486,0.022534,0.036464,0.053084,0.070125,4.061364,6.082453,0.000186,0.000324,0.000485,0.000658,0.040575,0.060736,0.001078,0.001589
362,0.002000,0.384225,0.679133,1.654336,1.262046,136.036489,148.895674,0.022469,0.036772,0.052984,0.071174,4.074039,6.169822,0.000186,0.000325,0.000484,0.000666,0.040702,0.061609,0.001077,0.001608
363,0.002000,0.384664,0.678976,1.642182,1.313825,136.174897,143.249095,0.022514,0.036500,0.052880,0.068807,4.050191,6.014354,0.000186,0.000323,0.000483,0.000645,0.040463,0.060053,0.001074,0.001569
364,0.002000,0.384430,0.679007,1.639782,1.365714,135.138577,145.579205,0.022548,0.037373,0.052883,0.070161,4.034957,5.991696,0.000186,0.000331,0.000484,0.000656,0.040311,0.059825,0.001073,0.001586
365,0.002000,0.384568,0.678448,1.639436,1.506107,135.661064,138.604047,0.022545,0.035840,0.052663,0.069339,4.036983,5.998322,0.000187,0.000318,0.000481,0.000650,0.040331,0.059892,0.001071,0.001567
366,0.002000,0.384634,0.678637,1.661018,1.476117,136.750003,145.953728,0.022543,0.037038,0.053308,0.071180,4.076219,6.141470,0.000186,0.000328,0.000487,0.000668,0.040723,0.061325,0.001081,0.001609
367,0.002000,0.384564,0.678465,1.647040,1.251105,136.343851,138.205264,0.022513,0.036840,0.052803,0.069896,4.058267,6.005692,0.000186,0.000327,0.000483,0.000655,0.040544,0.059967,0.001074,0.001581
368,0.002000,0.384274,0.679280,1.659976,1.552922,135.476354,147.144762,0.022362,0.037031,0.052906,0.071091,4.038378,6.085199,0.000185,0.000328,0.000483,0.000668,0.040345,0.060764,0.001072,0.001604
369,0.002000,0.384602,0.678729,1.650552,1.324653,135.145087,140.222627,0.022447,0.036726,0.052760,0.069475,4.028291,6.024666,0.000186,0.000326,0.000482,0.000651,0.040244,0.060153,0.001070,0.001578
370,0.002000,0.384189,0.678875,1.641175,1.360670,135.251273,145.722374,0.022391,0.036908,0.052808,0.071365,4.031643,6.085435,0.000185,0.000327,0.000483,0.000669,0.040278,0.060761,0.001071,0.001603
371,0.002000,0.384587,0.678882,1.643693,1.553587,136.116881,146.503891,0.022417,0.036679,0.052761,0.071432,4.042913,6.147622,0.000185,0.000325,0.000482,0.000671,0.040390,0.061382,0.001071,0.001610
372,0.002000,0.384214,0.678998,1.647228,1.043167,136.428572,147.076346,0.022397,0.036957,0.052606,0.069281,4.038619,6.123069,0.000185,0.000327,0.000480,0.000648,0.040347,0.061137,0.001069,0.001587
373,0.002000,0.384426,0.678288,1.641957,1.431308,136.362506,141.669722,0.022504,0.036616,0.052851,0.069618,4.046499,6.032433,0.000186,0.000325,0.000483,0.000653,0.040426,0.060231,0.001073,0.001580
374,0.002000,0.384656,0.678429,1.657320,1.185623,136.030440,142.520485,0.022394,0.036727,0.052739,0.070629,4.038199,5.977694,0.000185,0.000325,0.000482,0.000662,0.040343,0.059685,0.001070,0.001584
375,0.002000,0.384318,0.679627,1.647788,1.615059,135.752089,146.944229,0.022307,0.037197,0.052518,0.071557,4.034571,6.169598,0.000184,0.000330,0.000479,0.000672,0.040308,0.061605,0.001067,0.001617
376,0.002000,0.384309,0.678504,1.642308,1.376799,134.753566,146.895158,0.022309,0.036333,0.052586,0.070081,4.016447,6.070462,0.000184,0.000323,0.000480,0.000657,0.040126,0.060607,0.001066,0.001585
377,0.002000,0.384481,0.679973,1.645332,1.404159,138.439425,146.713711,0.022330,0.036814,0.052644,0.070691,4.021292,6.230058,0.000185,0.000326,0.000481,0.000664,0.040174,0.062210,0.001067,0.001612
378,0.002000,0.384122,0.679122,1.657586,1.396442,135.289593,148.211909,0.022280,0.036535,0.052680,0.069392,4.015690,6.024064,0.000184,0.000324,0.000481,0.000651,0.040118,0.060147,0.001067,0.001576
