epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
41,0.008000,0.038274,0.083030,6.168784,0.000338,0.000786,0.061654,0.001740,0.045814,0.094061,7.406218,0.000412,0.000901,0.073927,0.002052,0.036947,0.095833,8.419674,0.000327,0.000932,0.085428,0.002113
42,0.007950,0.037423,0.082185,5.986034,0.000330,0.000778,0.059830,0.001706,0.047141,0.085669,6.626072,0.000425,0.000817,0.066147,0.001904,0.039626,0.096755,8.143609,0.000353,0.000957,0.082113,0.002131
43,0.007900,0.037607,0.081979,6.080844,0.000332,0.000775,0.060775,0.001715,0.046209,0.088146,6.664810,0.000417,0.000842,0.066546,0.001924,0.036872,0.090072,7.628534,0.000325,0.000870,0.076613,0.001961
44,0.007850,0.036831,0.080663,6.035160,0.000324,0.000762,0.060317,0.001689,0.044743,0.086077,6.623076,0.000402,0.000821,0.066127,0.001884,0.035604,0.086041,7.576868,0.000314,0.000826,0.076159,0.001902
45,0.007800,0.036623,0.080403,5.861901,0.000322,0.000759,0.058586,0.001667,0.044206,0.085194,6.538371,0.000397,0.000814,0.065273,0.001864,0.034973,0.084763,7.527814,0.000307,0.000816,0.075949,0.001882
46,0.007750,0.037063,0.081314,5.997905,0.000326,0.000769,0.059946,0.001695,0.045567,0.092074,7.023528,0.000410,0.000882,0.070125,0.001994,0.036551,0.094012,8.011617,0.000323,0.000903,0.080687,0.002033
47,0.007700,0.036239,0.079841,5.856364,0.000318,0.000754,0.058530,0.001657,0.046131,0.085611,6.608032,0.000416,0.000819,0.066004,0.001894,0.035999,0.086072,7.518626,0.000318,0.000832,0.075747,0.001907
48,0.007650,0.035745,0.078274,5.810497,0.000313,0.000739,0.058074,0.001633,0.044658,0.085774,6.979744,0.000402,0.000819,0.069683,0.001917,0.034931,0.087900,8.048017,0.000307,0.000846,0.080809,0.001960
49,0.007600,0.035551,0.078540,5.829447,0.000311,0.000741,0.058261,0.001635,0.044514,0.090085,7.080005,0.000400,0.000862,0.070712,0.001969,0.035324,0.093751,7.908548,0.000311,0.000916,0.079818,0.002026
50,0.007550,0.035380,0.078347,5.761842,0.000310,0.000739,0.057586,0.001625,0.044651,0.087152,6.741912,0.000401,0.000833,0.067299,0.001907,0.034840,0.087054,7.846952,0.000306,0.000839,0.079465,0.001940
51,0.007500,0.034865,0.077410,5.701703,0.000305,0.000730,0.056984,0.001604,0.043380,0.086170,6.559783,0.000389,0.000824,0.065481,0.001867,0.033951,0.086198,7.640871,0.000298,0.000832,0.076841,0.001898
52,0.007450,0.035028,0.077309,5.672970,0.000306,0.000729,0.056698,0.001602,0.043117,0.083162,6.374769,0.000386,0.000793,0.063674,0.001816,0.034260,0.090735,7.481228,0.000301,0.000894,0.075464,0.001950
53,0.007400,0.034898,0.077057,5.714433,0.000305,0.000726,0.057111,0.001603,0.045133,0.090615,6.596174,0.000407,0.000868,0.065856,0.001933,0.035116,0.088664,7.361729,0.000309,0.000850,0.074025,0.001899
54,0.007350,0.034835,0.077294,5.670624,0.000304,0.000729,0.056673,0.001600,0.044752,0.090845,7.174687,0.000402,0.000869,0.071676,0.001988,0.036103,0.090960,8.836002,0.000319,0.000879,0.089352,0.002091
55,0.007300,0.034550,0.076268,5.687127,0.000302,0.000718,0.056838,0.001588,0.045867,0.085052,6.705509,0.000412,0.000812,0.066956,0.001893,0.037089,0.086651,7.519052,0.000328,0.000838,0.075610,0.001922
56,0.007250,0.034159,0.076408,5.697269,0.000298,0.000720,0.056939,0.001587,0.043044,0.081017,6.580411,0.000385,0.000771,0.065679,0.001813,0.033737,0.083081,7.427269,0.000296,0.000800,0.074891,0.001844
57,0.007200,0.033668,0.075019,5.460687,0.000293,0.000706,0.054574,0.001545,0.042319,0.082287,6.464334,0.000379,0.000783,0.064537,0.001807,0.032382,0.084468,7.023735,0.000283,0.000814,0.070770,0.001805
58,0.007150,0.033592,0.075135,5.588847,0.000292,0.000707,0.055855,0.001558,0.042143,0.082103,6.530592,0.000377,0.000782,0.065181,0.001811,0.033155,0.084145,7.364747,0.000290,0.000809,0.074238,0.001842
59,0.007100,0.033592,0.074445,5.497788,0.000292,0.000700,0.054945,0.001542,0.042064,0.079912,6.343544,0.000376,0.000760,0.063331,0.001770,0.032795,0.081476,7.243846,0.000286,0.000781,0.072836,0.001795
60,0.007050,0.032856,0.073746,5.409325,0.000285,0.000694,0.054060,0.001519,0.041845,0.084787,6.502973,0.000374,0.000809,0.064937,0.001832,0.033105,0.087595,7.197962,0.000289,0.000849,0.072188,0.001860
61,0.007000,0.033275,0.073758,5.483959,0.000289,0.000693,0.054806,0.001530,0.044373,0.081892,6.570870,0.000398,0.000779,0.065588,0.001833,0.034264,0.085174,7.644290,0.000300,0.000818,0.077582,0.001893
62,0.006950,0.032818,0.073461,5.450182,0.000285,0.000690,0.054468,0.001520,0.043180,0.084701,6.531289,0.000386,0.000808,0.065215,0.001847,0.034513,0.088663,7.638983,0.000304,0.000861,0.077043,0.001936
63,0.006900,0.032745,0.073091,5.430707,0.000284,0.000686,0.054274,0.001513,0.042075,0.081051,6.269667,0.000376,0.000771,0.062590,0.001773,0.033013,0.086064,7.186347,0.000287,0.000833,0.072133,0.001842
64,0.006850,0.032524,0.072820,5.412880,0.000282,0.000684,0.054097,0.001507,0.041980,0.083372,6.378162,0.000375,0.000795,0.063688,0.001807,0.032251,0.085212,7.084900,0.000281,0.000821,0.071103,0.001812
65,0.006800,0.032212,0.072363,5.403294,0.000279,0.000680,0.054000,0.001499,0.042669,0.078575,6.428287,0.000382,0.000746,0.064148,0.001769,0.033956,0.085399,7.200361,0.000297,0.000829,0.072201,0.001848
66,0.006750,0.032171,0.072604,5.335431,0.000278,0.000682,0.053321,0.001493,0.042726,0.085183,6.698343,0.000382,0.000813,0.066872,0.001863,0.033146,0.084489,7.370362,0.000288,0.000809,0.074151,0.001838
67,0.006700,0.031834,0.071821,5.345021,0.000275,0.000674,0.053419,0.001484,0.041780,0.079059,6.603969,0.000373,0.000750,0.065947,0.001782,0.033837,0.087380,7.512121,0.000296,0.000848,0.075570,0.001899
68,0.006650,0.032170,0.072891,5.409313,0.000278,0.000685,0.054060,0.001504,0.041931,0.082243,6.490814,0.000375,0.000784,0.064786,0.001807,0.032326,0.084454,7.153869,0.000281,0.000812,0.071985,0.001814
69,0.006600,0.031326,0.070768,5.259425,0.000270,0.000665,0.052562,0.001461,0.041625,0.077392,6.280108,0.000371,0.000735,0.062695,0.001733,0.033064,0.082986,7.194519,0.000287,0.000800,0.072126,0.001808
70,0.006550,0.031065,0.070678,5.195195,0.000268,0.000663,0.051918,0.001450,0.040916,0.082130,6.217472,0.000365,0.000782,0.062068,0.001768,0.031699,0.084097,7.173659,0.000276,0.000811,0.072484,0.001812
71,0.006500,0.031373,0.070165,5.225494,0.000271,0.000658,0.052222,0.001451,0.042088,0.080372,6.447528,0.000376,0.000764,0.064374,0.001784,0.032934,0.084135,7.356075,0.000287,0.000807,0.074156,0.001836
72,0.006450,0.031038,0.070477,5.223724,0.000268,0.000661,0.052204,0.001450,0.041963,0.078737,6.334772,0.000374,0.000748,0.063218,0.001754,0.032903,0.083685,7.219604,0.000288,0.000808,0.072994,0.001826
73,0.006400,0.031060,0.069669,5.188680,0.000268,0.000653,0.051854,0.001439,0.040904,0.081479,6.300629,0.000365,0.000776,0.062924,0.001770,0.031270,0.080703,7.138131,0.000270,0.000767,0.071579,0.001753
74,0.006350,0.030939,0.070364,5.268282,0.000267,0.000660,0.052649,0.001453,0.042292,0.076637,6.243862,0.000377,0.000727,0.062333,0.001727,0.032843,0.079884,6.778567,0.000284,0.000765,0.067955,0.001729
75,0.006300,0.030820,0.069495,5.127393,0.000265,0.000651,0.051240,0.001429,0.041802,0.078051,6.335920,0.000373,0.000740,0.063261,0.001746,0.032853,0.081121,7.206286,0.000287,0.000772,0.072497,0.001784
76,0.006250,0.030658,0.069677,5.157861,0.000264,0.000653,0.051545,0.001432,0.040834,0.076855,6.304686,0.000364,0.000728,0.062924,0.001721,0.032353,0.082413,6.981405,0.000281,0.000795,0.070017,0.001776
77,0.006200,0.030208,0.069073,5.089946,0.000259,0.000647,0.050867,0.001416,0.040711,0.077434,6.188805,0.000363,0.000734,0.061790,0.001715,0.031233,0.080170,6.908307,0.000270,0.000768,0.069397,0.001731
78,0.006150,0.029967,0.067765,5.032699,0.000257,0.000634,0.050295,0.001394,0.041057,0.079067,6.078752,0.000366,0.000751,0.060694,0.001724,0.032130,0.083672,7.033511,0.000279,0.000809,0.070767,0.001796
79,0.006100,0.030027,0.068018,5.069548,0.000258,0.000636,0.050663,0.001401,0.041067,0.076655,6.702141,0.000366,0.000726,0.066942,0.001762,0.032235,0.081168,7.389707,0.000279,0.000776,0.074155,0.001796
80,0.006050,0.030260,0.069030,5.090952,0.000260,0.000647,0.050876,0.001416,0.041569,0.077375,6.114941,0.000371,0.000733,0.061032,0.001715,0.032779,0.081813,6.860222,0.000286,0.000789,0.068920,0.001765
81,0.006000,0.029875,0.067483,5.029221,0.000256,0.000631,0.050259,0.001390,0.039952,0.078093,6.387348,0.000356,0.000740,0.063769,0.001733,0.031362,0.084347,7.156174,0.000271,0.000814,0.071900,0.001804
82,0.005950,0.029735,0.067452,5.046759,0.000255,0.000631,0.050435,0.001390,0.039975,0.078831,6.390986,0.000355,0.000749,0.063791,0.001742,0.030849,0.081382,6.960800,0.000266,0.000779,0.070468,0.001750
83,0.005900,0.029898,0.067414,5.031530,0.000256,0.000631,0.050283,0.001390,0.039830,0.073745,6.215384,0.000355,0.000697,0.062032,0.001672,0.031720,0.082718,7.117320,0.000275,0.000806,0.071265,0.001794
84,0.005850,0.029622,0.067371,5.038829,0.000254,0.000630,0.050355,0.001387,0.039228,0.075320,6.192532,0.000349,0.000714,0.061808,0.001680,0.030001,0.078351,7.031503,0.000259,0.000745,0.071007,0.001713
85,0.005800,0.029134,0.066630,4.993667,0.000249,0.000623,0.049903,0.001371,0.038989,0.076223,6.325126,0.000347,0.000722,0.063138,0.001700,0.030571,0.082529,7.137939,0.000265,0.000801,0.071726,0.001784
86,0.005750,0.029135,0.067126,5.044545,0.000249,0.000628,0.050411,0.001381,0.039429,0.075837,6.191849,0.000350,0.000719,0.061813,0.001688,0.030372,0.078731,6.971656,0.000262,0.000752,0.070028,0.001714
87,0.005700,0.028471,0.065275,4.789591,0.000243,0.000609,0.047864,0.001331,0.039207,0.073159,6.209123,0.000348,0.000692,0.061994,0.001661,0.030748,0.080027,6.899627,0.000266,0.000770,0.069173,0.001728
88,0.005650,0.028807,0.066301,4.974427,0.000246,0.000620,0.049711,0.001363,0.039385,0.075821,6.149367,0.000350,0.000719,0.061373,0.001683,0.030735,0.080510,7.219787,0.000266,0.000775,0.072986,0.001772
89,0.005600,0.028848,0.065858,4.935962,0.000246,0.000615,0.049326,0.001355,0.039142,0.077662,6.222416,0.000348,0.000737,0.062107,0.001706,0.030405,0.081902,6.977660,0.000266,0.000790,0.070900,0.001765
90,0.005550,0.028894,0.065921,4.919769,0.000247,0.000616,0.049165,0.001354,0.040387,0.073731,6.222804,0.000359,0.000697,0.062111,0.001677,0.032292,0.081163,6.958053,0.000281,0.000780,0.069790,0.001759
91,0.005500,0.028472,0.064955,4.873482,0.000243,0.000606,0.048701,0.001336,0.040240,0.076214,6.224055,0.000359,0.000723,0.062122,0.001703,0.031481,0.079553,7.269887,0.000275,0.000762,0.073513,0.001771
92,0.005450,0.028408,0.065011,4.887383,0.000242,0.000607,0.048840,0.001337,0.038225,0.072146,6.196152,0.000339,0.000682,0.061824,0.001639,0.029693,0.078058,6.961685,0.000256,0.000753,0.069933,0.001708
93,0.005400,0.028288,0.065141,4.826154,0.000241,0.000608,0.048228,0.001331,0.038865,0.075773,6.216052,0.000345,0.000718,0.062029,0.001683,0.029349,0.078860,6.965302,0.000252,0.000755,0.070016,0.001707
94,0.005350,0.028290,0.064735,4.806510,0.000241,0.000604,0.048033,0.001325,0.039084,0.075151,6.156571,0.000348,0.000711,0.061454,0.001673,0.030927,0.080733,7.023267,0.000268,0.000778,0.070529,0.001751
95,0.005300,0.028169,0.064426,4.845616,0.000240,0.000601,0.048423,0.001325,0.038594,0.073143,6.120125,0.000343,0.000692,0.061086,0.001646,0.029480,0.076049,6.907974,0.000254,0.000724,0.069511,0.001673
96,0.005250,0.028136,0.064356,4.791847,0.000239,0.000600,0.047885,0.001319,0.038924,0.074826,6.071583,0.000346,0.000709,0.060613,0.001661,0.029659,0.076605,6.755446,0.000255,0.000730,0.067684,0.001662
97,0.005200,0.027928,0.064399,4.825812,0.000238,0.000600,0.048225,0.001320,0.039193,0.072585,6.268706,0.000349,0.000686,0.062558,0.001660,0.029653,0.078064,7.071980,0.000255,0.000749,0.070927,0.001714
98,0.005150,0.028039,0.063997,4.829093,0.000239,0.000596,0.048257,0.001318,0.039953,0.074997,6.151536,0.000355,0.000710,0.061417,0.001680,0.031793,0.080911,7.153275,0.000276,0.000784,0.071783,0.001778
99,0.005100,0.027270,0.063110,4.691007,0.000231,0.000588,0.046877,0.001288,0.038490,0.076259,6.158824,0.000342,0.000723,0.061454,0.001680,0.028629,0.078130,6.823397,0.000246,0.000745,0.068681,0.001677
100,0.005050,0.027452,0.063256,4.738154,0.000233,0.000589,0.047348,0.001296,0.039839,0.074208,6.140055,0.000355,0.000703,0.061291,0.001670,0.031412,0.078438,7.218867,0.000273,0.000754,0.072813,0.001754
101,0.005000,0.027523,0.063608,4.754385,0.000234,0.000593,0.047510,0.001301,0.039089,0.073999,6.211675,0.000348,0.000700,0.061981,0.001667,0.030005,0.078265,6.850950,0.000259,0.000751,0.069210,0.001702
102,0.004951,0.027259,0.062431,4.680897,0.000231,0.000581,0.046776,0.001280,0.038117,0.072746,6.203713,0.000338,0.000688,0.061917,0.001645,0.028653,0.076436,6.796510,0.000246,0.000727,0.068385,0.001657
103,0.004901,0.027232,0.062724,4.674488,0.000231,0.000584,0.046713,0.001282,0.038724,0.072685,5.997151,0.000343,0.000687,0.059855,0.001629,0.030262,0.079406,6.925145,0.000261,0.000771,0.069650,0.001728
104,0.004851,0.027064,0.062040,4.623030,0.000229,0.000577,0.046197,0.001268,0.037987,0.073944,6.121498,0.000337,0.000701,0.061107,0.001649,0.029086,0.077333,6.895796,0.000251,0.000742,0.069639,0.001689
105,0.004801,0.027055,0.062459,4.665135,0.000229,0.000581,0.046619,0.001277,0.039367,0.072919,5.929527,0.000349,0.000690,0.059190,0.001631,0.030808,0.077097,6.923640,0.000266,0.000743,0.069600,0.001705
106,0.004751,0.026936,0.062412,4.657745,0.000228,0.000581,0.046545,0.001274,0.039223,0.073431,6.296954,0.000349,0.000695,0.062865,0.001672,0.030124,0.076479,6.939123,0.000260,0.000730,0.069817,0.001688
107,0.004701,0.026810,0.061743,4.627097,0.000227,0.000574,0.046238,0.001264,0.038874,0.071564,5.949917,0.000345,0.000676,0.059390,0.001615,0.030885,0.077698,7.008752,0.000267,0.000754,0.070700,0.001729
108,0.004651,0.026845,0.061170,4.554205,0.000227,0.000568,0.045509,0.001251,0.039008,0.071946,6.148611,0.000347,0.000680,0.061374,0.001640,0.029627,0.075700,6.854023,0.000255,0.000719,0.068924,0.001663
109,0.004601,0.026606,0.061582,4.652842,0.000225,0.000573,0.046496,0.001263,0.039808,0.071188,5.929047,0.000354,0.000672,0.059193,0.001618,0.031424,0.077094,6.944108,0.000272,0.000744,0.069651,0.001713
110,0.004551,0.026537,0.061321,4.614004,0.000224,0.000570,0.046107,0.001255,0.038686,0.073595,6.247030,0.000344,0.000696,0.062361,0.001664,0.029465,0.076978,6.823637,0.000254,0.000736,0.068744,0.001678
111,0.004501,0.026417,0.061105,4.575699,0.000223,0.000568,0.045724,0.001248,0.039071,0.072142,5.953570,0.000347,0.000682,0.059438,0.001624,0.030595,0.076408,6.800020,0.000264,0.000735,0.068343,0.001682
112,0.004451,0.026262,0.060494,4.492611,0.000222,0.000562,0.044894,0.001232,0.040375,0.072998,6.121574,0.000359,0.000690,0.061099,0.001660,0.031855,0.080480,6.884018,0.000276,0.000783,0.069088,0.001750
113,0.004401,0.026385,0.060822,4.553236,0.000223,0.000565,0.045499,0.001243,0.038390,0.072160,5.972112,0.000341,0.000682,0.059637,0.001619,0.029171,0.074667,6.583544,0.000250,0.000710,0.066021,0.001620
114,0.004351,0.026232,0.060689,4.524727,0.000221,0.000564,0.045214,0.001237,0.039857,0.071017,5.980249,0.000354,0.000670,0.059702,0.001622,0.031379,0.075272,6.868426,0.000272,0.000722,0.069118,0.001685
115,0.004301,0.026011,0.060437,4.536213,0.000219,0.000561,0.045329,0.001234,0.039748,0.072696,5.943007,0.000354,0.000687,0.059351,0.001635,0.030914,0.075804,6.768661,0.000268,0.000724,0.068256,0.001675
116,0.004251,0.025870,0.059938,4.454314,0.000218,0.000556,0.044510,0.001219,0.038556,0.072174,6.099987,0.000342,0.000681,0.060903,0.001632,0.029628,0.076900,6.881497,0.000255,0.000738,0.069044,0.001684
117,0.004201,0.025632,0.059828,4.505869,0.000216,0.000555,0.045026,0.001221,0.039004,0.073081,6.172021,0.000346,0.000692,0.061626,0.001654,0.029899,0.076066,6.734455,0.000258,0.000726,0.067704,0.001661
118,0.004151,0.026079,0.060109,4.508076,0.000220,0.000558,0.045049,0.001229,0.038393,0.070545,5.958160,0.000340,0.000666,0.059488,0.001601,0.029818,0.075373,6.847876,0.000257,0.000724,0.068682,0.001668
119,0.004101,0.025707,0.059635,4.455185,0.000217,0.000553,0.044519,0.001215,0.037832,0.073018,5.961822,0.000335,0.000691,0.059536,0.001622,0.028931,0.076049,6.730892,0.000250,0.000727,0.067720,0.001654
120,0.004051,0.025705,0.059938,4.424079,0.000217,0.000556,0.044208,0.001215,0.038454,0.070436,6.198319,0.000341,0.000665,0.061899,0.001625,0.029908,0.074739,6.998318,0.000257,0.000717,0.070483,0.001680
