epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
11,0.009500,0.076978,0.130221,9.662363,0.000722,0.001255,0.096588,0.002943,0.082363,0.145965,9.588707,0.000775,0.001426,0.095786,0.003159,0.073838,0.130302,10.772915,0.000694,0.001266,0.107867,0.003039
12,0.009450,0.074192,0.128023,9.587690,0.000694,0.001234,0.095842,0.002887,0.075699,0.120574,8.827425,0.000709,0.001167,0.088177,0.002757,0.069597,0.127473,9.547235,0.000653,0.001250,0.095707,0.002860
13,0.009400,0.069417,0.121583,9.166994,0.000647,0.001169,0.091634,0.002733,0.073862,0.114019,8.429581,0.000691,0.001103,0.084194,0.002636,0.066912,0.116873,9.495934,0.000625,0.001134,0.095729,0.002716
14,0.009350,0.068077,0.118888,8.886379,0.000633,0.001143,0.088833,0.002665,0.073610,0.128612,8.645835,0.000687,0.001252,0.086303,0.002802,0.067984,0.127192,9.726408,0.000640,0.001247,0.099190,0.002879
15,0.009300,0.063825,0.115771,8.536939,0.000591,0.001111,0.085334,0.002556,0.067605,0.117904,8.371327,0.000628,0.001143,0.083600,0.002607,0.058995,0.115735,9.559091,0.000547,0.001114,0.095934,0.002620
16,0.009250,0.062499,0.113326,8.460373,0.000578,0.001086,0.084570,0.002510,0.067142,0.116234,8.348371,0.000623,0.001123,0.083355,0.002579,0.060820,0.120274,9.396989,0.000563,0.001170,0.094100,0.002675
17,0.009200,0.060610,0.112096,8.296919,0.000559,0.001075,0.082935,0.002463,0.064819,0.120228,8.021671,0.000601,0.001166,0.080070,0.002567,0.056802,0.114214,8.895919,0.000527,0.001123,0.090164,0.002552
18,0.009150,0.058986,0.108829,8.220360,0.000543,0.001042,0.082170,0.002407,0.063284,0.114971,8.992570,0.000585,0.001112,0.089802,0.002595,0.055090,0.111488,9.772540,0.000506,0.001069,0.097813,0.002553
19,0.009100,0.057285,0.106213,7.832818,0.000526,0.001017,0.078293,0.002326,0.061766,0.106927,7.949380,0.000570,0.001032,0.079380,0.002396,0.053353,0.106923,9.091936,0.000491,0.001044,0.091686,0.002451
20,0.009050,0.061944,0.117505,8.768404,0.000572,0.001135,0.087650,0.002584,0.066068,0.115012,8.398782,0.000612,0.001114,0.083860,0.002565,0.059602,0.116293,9.273722,0.000552,0.001146,0.093073,0.002629
21,0.009000,0.056200,0.105384,7.897154,0.000515,0.001009,0.078939,0.002313,0.064928,0.111962,7.963195,0.000601,0.001082,0.079448,0.002477,0.058267,0.112117,9.295630,0.000537,0.001081,0.093656,0.002555
22,0.008950,0.053994,0.102570,7.684439,0.000493,0.000980,0.076809,0.002241,0.057877,0.100906,7.384385,0.000531,0.000972,0.073728,0.002241,0.050469,0.105779,8.890441,0.000460,0.001030,0.089673,0.002386
23,0.008900,0.052520,0.100220,7.504721,0.000479,0.000957,0.075014,0.002186,0.057883,0.111106,8.506411,0.000531,0.001075,0.084896,0.002455,0.049513,0.110474,9.569199,0.000451,0.001073,0.096151,0.002486
24,0.008850,0.051042,0.097595,7.427126,0.000464,0.000930,0.074236,0.002137,0.056904,0.101583,7.501931,0.000522,0.000979,0.074878,0.002250,0.048586,0.104424,8.908473,0.000442,0.001012,0.090768,0.002362
25,0.008800,0.049521,0.095982,7.170382,0.000449,0.000915,0.071670,0.002081,0.057048,0.102322,7.905010,0.000523,0.000986,0.078869,0.002298,0.048970,0.104272,8.795129,0.000447,0.001008,0.088960,0.002345
26,0.008750,0.048989,0.094553,7.092585,0.000444,0.000900,0.070896,0.002053,0.061604,0.095234,7.477339,0.000568,0.000914,0.074623,0.002228,0.055333,0.099027,8.575917,0.000509,0.000956,0.086668,0.002332
27,0.008700,0.048584,0.094881,7.254460,0.000440,0.000904,0.072513,0.002069,0.056854,0.097528,7.296786,0.000521,0.000937,0.072819,0.002186,0.050245,0.100985,8.527019,0.000461,0.000983,0.085914,0.002303
28,0.008650,0.047436,0.092406,7.012933,0.000428,0.000879,0.070095,0.002008,0.053486,0.092705,8.098022,0.000489,0.000890,0.080847,0.002187,0.044958,0.099489,9.193164,0.000407,0.000961,0.092183,0.002290
29,0.008600,0.046414,0.090920,6.935637,0.000418,0.000864,0.069325,0.001976,0.054793,0.101720,7.438020,0.000501,0.000981,0.074223,0.002224,0.048298,0.100756,8.347343,0.000439,0.000976,0.083792,0.002253
30,0.008550,0.046815,0.091985,7.100660,0.000422,0.000874,0.070972,0.002006,0.051675,0.098028,7.098228,0.000470,0.000942,0.070834,0.002121,0.043912,0.100174,8.318817,0.000396,0.000977,0.083736,0.002210
31,0.008500,0.045047,0.088861,6.710018,0.000405,0.000843,0.067066,0.001919,0.051804,0.097644,7.349958,0.000472,0.000940,0.073337,0.002145,0.043398,0.098652,8.596349,0.000392,0.000956,0.087173,0.002219
32,0.008450,0.044846,0.087976,6.673780,0.000403,0.000835,0.066704,0.001905,0.054262,0.100259,7.157786,0.000495,0.000965,0.071475,0.002175,0.045738,0.104252,8.566184,0.000415,0.001023,0.086281,0.002301
33,0.008400,0.067809,0.131525,9.934342,0.000632,0.001277,0.099316,0.002902,0.085052,0.153562,11.939912,0.000802,0.001499,0.119190,0.003493,0.076669,0.161272,12.856285,0.000725,0.001556,0.130394,0.003584
34,0.008350,0.059842,0.122253,9.179929,0.000552,0.001176,0.091765,0.002646,0.056657,0.105542,7.878719,0.000519,0.001017,0.078644,0.002322,0.049182,0.111121,8.429689,0.000450,0.001080,0.084574,0.002375
35,0.008300,0.048831,0.097124,7.414070,0.000442,0.000926,0.074108,0.002110,0.054588,0.098401,7.296105,0.000499,0.000946,0.072823,0.002173,0.046921,0.101657,8.360226,0.000427,0.000992,0.083995,0.002259
36,0.008250,0.044927,0.089048,6.653412,0.000404,0.000846,0.066502,0.001915,0.052511,0.087898,6.950790,0.000478,0.000839,0.069388,0.002011,0.044700,0.095490,7.819456,0.000404,0.000924,0.079062,0.002118
37,0.008200,0.043628,0.086079,6.558750,0.000391,0.000817,0.065554,0.001863,0.051494,0.090684,7.135725,0.000469,0.000868,0.071213,0.002049,0.042458,0.092520,7.725617,0.000381,0.000888,0.077360,0.002043
38,0.008150,0.042929,0.084268,6.390691,0.000384,0.000799,0.063874,0.001821,0.050376,0.086167,6.672988,0.000458,0.000823,0.066615,0.001948,0.041626,0.089404,7.628331,0.000373,0.000856,0.077102,0.002000
39,0.008100,0.042234,0.083306,6.251900,0.000377,0.000788,0.062486,0.001790,0.050464,0.083800,6.620380,0.000458,0.000798,0.066104,0.001918,0.042327,0.088295,7.537093,0.000380,0.000845,0.075813,0.001982
40,0.008050,0.042189,0.082051,6.271123,0.000377,0.000777,0.062678,0.001780,0.049397,0.090151,6.755227,0.000448,0.000864,0.067437,0.001986,0.041701,0.091533,7.660092,0.000374,0.000885,0.077839,0.002036
41,0.008000,0.041798,0.082765,6.328572,0.000373,0.000784,0.063252,0.001789,0.049157,0.082567,6.888427,0.000446,0.000787,0.068765,0.001920,0.040742,0.088081,7.579843,0.000364,0.000840,0.076088,0.001965
42,0.007950,0.041690,0.081887,6.269306,0.000372,0.000775,0.062661,0.001773,0.049626,0.084263,6.912316,0.000450,0.000804,0.068990,0.001944,0.041959,0.089174,7.581056,0.000375,0.000857,0.076070,0.001992
43,0.007900,0.041265,0.081881,6.232996,0.000367,0.000774,0.062296,0.001765,0.049140,0.086705,6.750872,0.000445,0.000828,0.067379,0.001947,0.040801,0.091503,7.510226,0.000364,0.000878,0.075366,0.001995
44,0.007850,0.040704,0.080971,6.257317,0.000362,0.000765,0.062539,0.001753,0.050934,0.084329,6.754648,0.000463,0.000804,0.067428,0.001941,0.042662,0.086561,7.611396,0.000382,0.000828,0.076439,0.001974
45,0.007800,0.040916,0.081759,6.241912,0.000364,0.000772,0.062386,0.001760,0.050387,0.086851,6.801484,0.000457,0.000832,0.067882,0.001967,0.042595,0.091060,7.644110,0.000382,0.000886,0.077394,0.002041
46,0.007750,0.039758,0.080120,6.177387,0.000353,0.000757,0.061740,0.001727,0.048607,0.083434,7.185002,0.000440,0.000795,0.071733,0.001952,0.038807,0.089594,7.955630,0.000346,0.000866,0.079853,0.002011
47,0.007700,0.039576,0.079533,6.143369,0.000351,0.000751,0.061400,0.001716,0.048100,0.086040,6.834589,0.000434,0.000821,0.068185,0.001938,0.039696,0.089878,7.993253,0.000355,0.000877,0.081132,0.002043
48,0.007650,0.040537,0.081988,6.437847,0.000360,0.000775,0.064344,0.001779,0.047941,0.083603,6.659995,0.000433,0.000798,0.066469,0.001896,0.038989,0.086164,7.647117,0.000346,0.000824,0.077038,0.001941
49,0.007600,0.057965,0.106913,9.270839,0.000533,0.001022,0.092670,0.002482,0.050869,0.089759,7.112228,0.000462,0.000857,0.071017,0.002030,0.043782,0.096453,8.020020,0.000395,0.000929,0.080566,0.002129
50,0.007550,0.041281,0.082446,6.335290,0.000368,0.000780,0.063320,0.001781,0.046911,0.081688,6.768633,0.000424,0.000777,0.067551,0.001876,0.038523,0.089215,7.767691,0.000343,0.000858,0.078111,0.001983
51,0.007500,0.045068,0.086480,6.941867,0.000405,0.000819,0.069384,0.001918,0.049048,0.083237,6.710821,0.000444,0.000792,0.067001,0.001906,0.040537,0.090028,7.863872,0.000362,0.000865,0.079606,0.002023
52,0.007450,0.039084,0.078431,6.066669,0.000346,0.000740,0.060633,0.001692,0.048595,0.080934,6.591504,0.000439,0.000768,0.065823,0.001866,0.039743,0.087391,7.632998,0.000354,0.000837,0.076808,0.001959
53,0.007400,0.038419,0.077681,6.026332,0.000339,0.000732,0.060229,0.001674,0.047339,0.078269,6.611983,0.000427,0.000744,0.066005,0.001831,0.038929,0.084490,7.494532,0.000346,0.000812,0.075335,0.001911
54,0.007350,0.037798,0.076801,5.921838,0.000333,0.000725,0.059184,0.001650,0.048010,0.083528,6.408820,0.000433,0.000796,0.063986,0.001870,0.039338,0.087142,7.466622,0.000349,0.000845,0.075621,0.001950
55,0.007300,0.037573,0.076943,5.931751,0.000331,0.000725,0.059284,0.001649,0.045977,0.084264,6.724900,0.000414,0.000804,0.067092,0.001889,0.036920,0.085637,7.477212,0.000326,0.000824,0.074870,0.001898
56,0.007250,0.037761,0.076845,5.981052,0.000333,0.000725,0.059778,0.001656,0.047982,0.078234,6.672186,0.000433,0.000743,0.066599,0.001842,0.039987,0.085905,7.578764,0.000356,0.000823,0.076270,0.001942
57,0.007200,0.037077,0.075807,5.783175,0.000326,0.000714,0.057798,0.001619,0.045123,0.082762,6.569629,0.000406,0.000788,0.065578,0.001849,0.037277,0.086410,7.392395,0.000329,0.000831,0.074271,0.001903
58,0.007150,0.036691,0.075504,5.842655,0.000323,0.000711,0.058394,0.001617,0.044894,0.079197,6.633683,0.000404,0.000752,0.066215,0.001818,0.036629,0.086398,7.774765,0.000323,0.000829,0.078020,0.001932
59,0.007100,0.036950,0.075081,5.810519,0.000325,0.000707,0.058073,0.001613,0.051151,0.090380,7.122091,0.000464,0.000864,0.071083,0.002039,0.043104,0.091705,8.111242,0.000385,0.000881,0.081268,0.002079
60,0.007050,0.036775,0.075324,5.880343,0.000323,0.000709,0.058770,0.001620,0.046148,0.078028,6.627193,0.000416,0.000740,0.066171,0.001818,0.037420,0.083260,7.537524,0.000331,0.000804,0.075614,0.001891
61,0.007000,0.036449,0.073873,5.751136,0.000320,0.000695,0.057478,0.001589,0.044594,0.084624,6.628682,0.000400,0.000807,0.066169,0.001869,0.036136,0.086886,7.537394,0.000318,0.000840,0.075621,0.001914
62,0.006950,0.035308,0.073172,5.623223,0.000309,0.000687,0.056201,0.001558,0.046649,0.077068,6.479229,0.000421,0.000731,0.064690,0.001799,0.038678,0.082600,7.797633,0.000344,0.000794,0.078541,0.001923
63,0.006900,0.035381,0.073089,5.725751,0.000310,0.000687,0.057224,0.001569,0.044644,0.080860,6.458108,0.000401,0.000770,0.064451,0.001815,0.037221,0.084839,7.670565,0.000328,0.000820,0.077305,0.001922
64,0.006850,0.034977,0.072505,5.591623,0.000306,0.000681,0.055885,0.001546,0.044937,0.079858,6.570710,0.000404,0.000759,0.065597,0.001819,0.036374,0.084452,7.656862,0.000320,0.000806,0.076695,0.001892
65,0.006800,0.034941,0.071448,5.547552,0.000305,0.000670,0.055442,0.001530,0.045346,0.080076,6.480727,0.000407,0.000761,0.064701,0.001816,0.035980,0.084530,7.473163,0.000316,0.000811,0.075051,0.001877
66,0.006750,0.034840,0.072073,5.650793,0.000304,0.000676,0.056477,0.001546,0.045052,0.078552,6.571940,0.000404,0.000746,0.065580,0.001807,0.037086,0.084626,8.083108,0.000327,0.000812,0.081033,0.001950
67,0.006700,0.034489,0.071502,5.515442,0.000301,0.000671,0.055122,0.001524,0.043586,0.075735,6.683157,0.000391,0.000718,0.066677,0.001776,0.035157,0.082393,7.666487,0.000310,0.000789,0.077035,0.001869
68,0.006650,0.033659,0.070131,5.403036,0.000293,0.000658,0.053999,0.001490,0.045412,0.080653,6.794081,0.000408,0.000767,0.067790,0.001853,0.037312,0.084990,8.098838,0.000329,0.000817,0.081083,0.001956
69,0.006600,0.034197,0.069834,5.517737,0.000298,0.000654,0.055144,0.001504,0.043674,0.074859,6.506493,0.000392,0.000710,0.064981,0.001752,0.034676,0.079966,7.584373,0.000304,0.000763,0.076123,0.001828
70,0.006550,0.034082,0.070279,5.531970,0.000297,0.000658,0.055286,0.001508,0.043058,0.079873,6.624628,0.000386,0.000759,0.066130,0.001806,0.035388,0.089911,8.072469,0.000313,0.000879,0.081080,0.002003
71,0.006500,0.033251,0.069223,5.400952,0.000289,0.000648,0.053977,0.001477,0.042905,0.081161,6.392546,0.000384,0.000771,0.063819,0.001794,0.034616,0.085505,7.882354,0.000304,0.000819,0.079325,0.001917
72,0.006450,0.033337,0.069160,5.373602,0.000290,0.000648,0.053704,0.001475,0.043510,0.074431,6.522279,0.000390,0.000704,0.065096,0.001746,0.034610,0.081909,7.621264,0.000305,0.000789,0.076461,0.001858
73,0.006400,0.033112,0.068979,5.450337,0.000287,0.000646,0.054470,0.001478,0.043367,0.083687,6.567671,0.000389,0.000799,0.065538,0.001843,0.034152,0.085832,7.586682,0.000299,0.000833,0.076561,0.001897
74,0.006350,0.033004,0.067979,5.393483,0.000286,0.000636,0.053902,0.001462,0.043317,0.074377,6.285415,0.000388,0.000705,0.062747,0.001720,0.035279,0.079171,7.719039,0.000309,0.000754,0.077747,0.001840
75,0.006300,0.032521,0.067942,5.281519,0.000282,0.000635,0.052783,0.001445,0.042317,0.073638,6.256303,0.000378,0.000697,0.062446,0.001700,0.034441,0.082433,7.891805,0.000303,0.000805,0.079954,0.001908
76,0.006250,0.032449,0.067994,5.342758,0.000281,0.000637,0.053395,0.001452,0.043336,0.075353,6.427626,0.000388,0.000714,0.064161,0.001744,0.034695,0.080672,7.604284,0.000304,0.000770,0.076281,0.001836
77,0.006200,0.032558,0.067589,5.294504,0.000282,0.000632,0.052911,0.001444,0.041735,0.075475,6.425143,0.000373,0.000717,0.064129,0.001731,0.033243,0.082281,7.581446,0.000290,0.000792,0.076298,0.001845
78,0.006150,0.031787,0.066652,5.224999,0.000275,0.000623,0.052218,0.001420,0.044467,0.076353,6.371748,0.000399,0.000725,0.063600,0.001760,0.036603,0.084226,7.642793,0.000323,0.000817,0.076649,0.001906
79,0.006100,0.032120,0.066905,5.305934,0.000278,0.000625,0.053026,0.001433,0.041529,0.075392,6.428678,0.000371,0.000714,0.064166,0.001727,0.033809,0.082455,7.860345,0.000296,0.000793,0.078792,0.001877
80,0.006050,0.031985,0.066679,5.289522,0.000277,0.000623,0.052861,0.001428,0.043258,0.077477,6.473780,0.000388,0.000736,0.064611,0.001770,0.034907,0.082116,7.558582,0.000308,0.000796,0.076057,0.001864
81,0.006000,0.031519,0.065934,5.254993,0.000272,0.000615,0.052517,0.001413,0.042416,0.077591,6.393523,0.000379,0.000738,0.063824,0.001755,0.033604,0.083215,7.519618,0.000293,0.000799,0.075392,0.001845
82,0.005950,0.031119,0.065264,5.198994,0.000268,0.000609,0.051956,0.001397,0.041359,0.073936,6.287373,0.000369,0.000700,0.062759,0.001697,0.033606,0.079815,7.706082,0.000294,0.000765,0.077018,0.001828
83,0.005900,0.030767,0.064700,5.029163,0.000265,0.000604,0.050259,0.001371,0.041569,0.077404,6.329134,0.000372,0.000735,0.063166,0.001739,0.033873,0.083286,7.646470,0.000298,0.000801,0.076717,0.001867
84,0.005850,0.031073,0.064834,5.069661,0.000268,0.000605,0.050665,0.001379,0.041128,0.082293,6.342071,0.000366,0.000785,0.063301,0.001784,0.032580,0.084140,7.812453,0.000284,0.000802,0.078808,0.001874
85,0.005800,0.030972,0.065089,5.138086,0.000267,0.000607,0.051348,0.001387,0.041117,0.073962,6.194318,0.000367,0.000701,0.061827,0.001686,0.033032,0.079839,7.566041,0.000288,0.000767,0.075788,0.001812
86,0.005750,0.030715,0.064425,5.068173,0.000264,0.000600,0.050649,0.001371,0.041495,0.072861,6.319004,0.000370,0.000690,0.063039,0.001691,0.033281,0.078624,7.757340,0.000289,0.000751,0.077921,0.001820
87,0.005700,0.030522,0.064228,5.002216,0.000262,0.000599,0.049990,0.001361,0.041162,0.074820,6.232257,0.000367,0.000709,0.062227,0.001698,0.032987,0.081290,7.385183,0.000289,0.000789,0.074161,0.001820
88,0.005650,0.029824,0.063058,4.924451,0.000256,0.000587,0.049211,0.001335,0.039469,0.073028,6.182457,0.000351,0.000691,0.061711,0.001660,0.031778,0.080279,7.580414,0.000276,0.000769,0.075955,0.001805
89,0.005600,0.029823,0.063575,4.960235,0.000256,0.000592,0.049570,0.001343,0.042163,0.073220,6.258687,0.000376,0.000692,0.062448,0.001693,0.033940,0.082360,7.459541,0.000296,0.000794,0.074912,0.001839
90,0.005550,0.029567,0.062973,4.883308,0.000253,0.000587,0.048800,0.001328,0.039601,0.075759,6.200518,0.000352,0.000718,0.061883,0.001689,0.031788,0.081472,7.562623,0.000277,0.000789,0.075806,0.001824
91,0.005500,0.029741,0.062346,4.922411,0.000255,0.000580,0.049192,0.001327,0.042797,0.073156,6.248287,0.000383,0.000692,0.062361,0.001698,0.035159,0.080048,7.621568,0.000308,0.000763,0.076668,0.001838
92,0.005450,0.029735,0.062769,4.941991,0.000255,0.000584,0.049389,0.001333,0.040593,0.076352,6.289513,0.000362,0.000725,0.062771,0.001714,0.031611,0.082178,7.485298,0.000275,0.000794,0.074923,0.001818
93,0.005400,0.029422,0.062610,4.884742,0.000252,0.000583,0.048814,0.001323,0.039690,0.073272,6.092002,0.000354,0.000693,0.060799,0.001655,0.031537,0.080235,7.523027,0.000275,0.000773,0.075342,0.001801
94,0.005350,0.029324,0.062284,4.924470,0.000251,0.000579,0.049212,0.001322,0.040763,0.073158,6.157801,0.000364,0.000692,0.061472,0.001670,0.032955,0.082370,7.697522,0.000289,0.000799,0.077231,0.001860
95,0.005300,0.029467,0.061802,4.860339,0.000252,0.000575,0.048570,0.001313,0.040249,0.070931,6.148790,0.000358,0.000669,0.061371,0.001641,0.032178,0.077413,7.401279,0.000279,0.000744,0.074172,0.001764
96,0.005250,0.028856,0.061171,4.847018,0.000246,0.000568,0.048438,0.001299,0.039786,0.077207,6.254278,0.000355,0.000734,0.062429,0.001713,0.031639,0.082287,7.811150,0.000275,0.000791,0.078398,0.001850
97,0.005200,0.028808,0.061179,4.801266,0.000246,0.000568,0.047979,0.001294,0.039787,0.073001,6.336861,0.000355,0.000691,0.063263,0.001678,0.031174,0.079173,7.410806,0.000272,0.000761,0.074318,0.001775
98,0.005150,0.028880,0.061606,4.897466,0.000246,0.000573,0.048943,0.001309,0.041030,0.076458,6.585367,0.000366,0.000726,0.065740,0.001749,0.032458,0.082151,7.992607,0.000282,0.000790,0.080357,0.001876
99,0.005100,0.028648,0.060934,4.812266,0.000244,0.000566,0.048090,0.001291,0.039031,0.071147,6.467411,0.000347,0.000672,0.064569,0.001665,0.030897,0.077827,7.442654,0.000269,0.000749,0.074455,0.001762
100,0.005050,0.028374,0.060560,4.748831,0.000242,0.000562,0.047455,0.001279,0.040622,0.075043,6.147228,0.000361,0.000712,0.061347,0.001687,0.033147,0.079791,7.654129,0.000290,0.000770,0.076733,0.001826
101,0.005000,0.028415,0.060663,4.836186,0.000242,0.000563,0.048329,0.001289,0.038554,0.073221,6.283352,0.000342,0.000693,0.062714,0.001662,0.030662,0.079801,7.627475,0.000265,0.000766,0.076657,0.001798
102,0.004951,0.028183,0.060325,4.727600,0.000240,0.000560,0.047243,0.001272,0.039283,0.074133,6.279879,0.000349,0.000702,0.062699,0.001678,0.030798,0.078822,7.563999,0.000267,0.000753,0.075833,0.001778
103,0.004901,0.027867,0.059661,4.722161,0.000237,0.000553,0.047188,0.001262,0.040086,0.070289,6.038032,0.000356,0.000664,0.060275,0.001623,0.032411,0.077401,7.458595,0.000281,0.000744,0.074887,0.001774
104,0.004851,0.027930,0.059236,4.701459,0.000238,0.000549,0.046983,0.001256,0.039085,0.072064,6.165545,0.000347,0.000681,0.061538,0.001644,0.031580,0.078445,7.510398,0.000275,0.000753,0.075571,0.001784
105,0.004801,0.027767,0.059250,4.688249,0.000236,0.000550,0.046849,0.001254,0.038930,0.076538,6.117897,0.000346,0.000728,0.061083,0.001684,0.030471,0.079455,7.390007,0.000263,0.000764,0.073869,0.001765
106,0.004751,0.027939,0.059783,4.736609,0.000237,0.000555,0.047333,0.001265,0.038955,0.072946,6.156192,0.000346,0.000691,0.061425,0.001652,0.030492,0.078464,7.307318,0.000263,0.000752,0.073281,0.001749
107,0.004701,0.027623,0.058754,4.644664,0.000234,0.000545,0.046414,0.001243,0.038181,0.073686,6.121122,0.000339,0.000698,0.061092,0.001648,0.030625,0.077167,7.537503,0.000265,0.000744,0.075859,0.001768
108,0.004651,0.027292,0.058456,4.620407,0.000231,0.000541,0.046172,0.001235,0.039636,0.070722,6.199777,0.000352,0.000668,0.061863,0.001639,0.031456,0.077374,7.362446,0.000272,0.000743,0.073702,0.001752
109,0.004601,0.027542,0.058463,4.645955,0.000234,0.000542,0.046427,0.001240,0.038476,0.073743,6.368137,0.000342,0.000700,0.063563,0.001677,0.030291,0.077864,7.660710,0.000263,0.000745,0.076633,0.001774
110,0.004551,0.027019,0.058103,4.593925,0.000229,0.000538,0.045906,0.001226,0.039094,0.070909,6.064982,0.000347,0.000670,0.060534,0.001622,0.031053,0.076536,7.392940,0.000269,0.000734,0.074039,0.001743
111,0.004501,0.026869,0.057857,4.573382,0.000227,0.000535,0.045702,0.001220,0.038436,0.068792,6.174140,0.000341,0.000649,0.061627,0.001606,0.030859,0.077149,7.592878,0.000267,0.000743,0.076099,0.001771
112,0.004451,0.027003,0.057325,4.556234,0.000228,0.000530,0.045530,0.001214,0.038935,0.076109,6.322927,0.000345,0.000722,0.063128,0.001698,0.031504,0.080635,7.761998,0.000274,0.000778,0.077937,0.001831
113,0.004401,0.026795,0.057688,4.573097,0.000226,0.000534,0.045698,0.001217,0.038341,0.071085,6.140406,0.000340,0.000673,0.061283,0.001626,0.029831,0.076841,7.490693,0.000257,0.000735,0.075003,0.001742
114,0.004351,0.026736,0.057245,4.504874,0.000226,0.000529,0.045016,0.001205,0.039231,0.071453,6.128091,0.000349,0.000675,0.061157,0.001636,0.031227,0.076712,7.382990,0.000271,0.000735,0.074277,0.001749
115,0.004301,0.026525,0.057183,4.465336,0.000224,0.000528,0.044621,0.001199,0.038352,0.071191,6.277410,0.000340,0.000672,0.062661,0.001639,0.030703,0.078281,7.503487,0.000266,0.000755,0.075142,0.001772
116,0.004251,0.026531,0.056687,4.459082,0.000224,0.000523,0.044558,0.001193,0.039194,0.071094,6.142522,0.000348,0.000672,0.061311,0.001633,0.031202,0.076557,7.456725,0.000270,0.000731,0.074753,0.001749
117,0.004201,0.026391,0.056491,4.442667,0.000223,0.000522,0.044394,0.001189,0.039314,0.070732,6.101237,0.000349,0.000669,0.060909,0.001627,0.030722,0.077937,7.481064,0.000265,0.000748,0.075090,0.001764
118,0.004151,0.026277,0.056753,4.464462,0.000222,0.000524,0.044611,0.001192,0.038527,0.070846,6.149659,0.000342,0.000670,0.061370,0.001625,0.030382,0.077102,7.320496,0.000262,0.000742,0.073181,0.001735
119,0.004101,0.026175,0.056119,4.441345,0.000221,0.000518,0.044380,0.001183,0.038557,0.070475,6.058781,0.000343,0.000667,0.060494,0.001614,0.030445,0.076637,7.439636,0.000264,0.000737,0.074816,0.001749
120,0.004051,0.026299,0.056223,4.478967,0.000222,0.000519,0.044756,0.001189,0.037905,0.070387,6.336138,0.000337,0.000665,0.063245,0.001634,0.030276,0.076608,7.528902,0.000262,0.000735,0.075687,0.001754
