epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
55,0.007300,0.035356,0.073760,5.806467,0.000309,0.000693,0.058031,0.001583,0.046261,0.080680,6.772822,0.000416,0.000769,0.067611,0.001861,0.038149,0.085931,8.877594,0.000339,0.000822,0.089383,0.002054
56,0.007250,0.035261,0.072934,5.780740,0.000308,0.000685,0.057775,0.001572,0.045061,0.082236,6.764296,0.000405,0.000783,0.067530,0.001863,0.037869,0.086666,8.816403,0.000335,0.000826,0.088454,0.002046
57,0.007200,0.035106,0.072252,5.825383,0.000307,0.000678,0.058221,0.001568,0.043585,0.081846,6.748762,0.000391,0.000780,0.067360,0.001844,0.034848,0.086214,8.498707,0.000306,0.000823,0.085052,0.001980
58,0.007150,0.034417,0.071750,5.664572,0.000300,0.000673,0.056613,0.001540,0.045525,0.085907,6.715519,0.000409,0.000821,0.067031,0.001901,0.038410,0.085190,8.655121,0.000340,0.000811,0.086723,0.002018
59,0.007100,0.034236,0.071609,5.704027,0.000298,0.000672,0.057007,0.001541,0.044036,0.077259,6.755710,0.000395,0.000734,0.067418,0.001803,0.036553,0.081720,8.366289,0.000323,0.000778,0.083940,0.001940
60,0.007050,0.033910,0.070784,5.595743,0.000295,0.000663,0.055926,0.001518,0.045049,0.078127,6.520784,0.000405,0.000743,0.065069,0.001798,0.036100,0.083859,8.229769,0.000317,0.000808,0.082692,0.001952
61,0.007000,0.034042,0.070174,5.600961,0.000297,0.000658,0.055979,0.001514,0.044672,0.078915,6.477123,0.000400,0.000749,0.064616,0.001796,0.037119,0.084335,7.945668,0.000328,0.000804,0.079817,0.001930
62,0.006950,0.033342,0.069916,5.436518,0.000290,0.000655,0.054333,0.001488,0.045681,0.074786,6.380708,0.000410,0.000709,0.063707,0.001756,0.036615,0.078459,8.030097,0.000321,0.000745,0.080447,0.001871
63,0.006900,0.033647,0.070188,5.585377,0.000293,0.000657,0.055822,0.001508,0.044344,0.079842,6.750575,0.000398,0.000760,0.067379,0.001831,0.036146,0.083857,8.283395,0.000317,0.000805,0.083032,0.001952
64,0.006850,0.033215,0.069388,5.475283,0.000288,0.000651,0.054720,0.001486,0.044717,0.078240,6.390217,0.000401,0.000743,0.063774,0.001782,0.036647,0.081333,8.241934,0.000323,0.000768,0.082657,0.001918
65,0.006800,0.033516,0.069967,5.594188,0.000291,0.000656,0.055908,0.001506,0.044766,0.081412,6.590516,0.000401,0.000777,0.065767,0.001836,0.036456,0.081820,8.274227,0.000322,0.000779,0.083320,0.001934
66,0.006750,0.033242,0.069313,5.472959,0.000289,0.000649,0.054696,0.001485,0.042932,0.080258,6.468519,0.000385,0.000763,0.064553,0.001793,0.034495,0.082764,7.926071,0.000303,0.000783,0.079266,0.001878
67,0.006700,0.032531,0.068025,5.420426,0.000282,0.000637,0.054171,0.001460,0.042067,0.077897,6.407865,0.000376,0.000740,0.063976,0.001756,0.033954,0.081115,8.195885,0.000298,0.000777,0.083164,0.001907
68,0.006650,0.032681,0.068409,5.440704,0.000283,0.000640,0.054373,0.001467,0.041545,0.078416,6.387286,0.000371,0.000746,0.063744,0.001754,0.032989,0.081252,8.029323,0.000288,0.000772,0.080328,0.001864
69,0.006600,0.032579,0.067841,5.427187,0.000282,0.000634,0.054239,0.001459,0.044132,0.077237,6.464392,0.000395,0.000733,0.064524,0.001773,0.036517,0.081166,8.585225,0.000322,0.000778,0.086247,0.001962
70,0.006550,0.031877,0.066786,5.333063,0.000275,0.000624,0.053300,0.001432,0.044779,0.076147,6.490307,0.000401,0.000724,0.064763,0.001772,0.036724,0.079772,8.261803,0.000324,0.000763,0.082827,0.001915
71,0.006500,0.031655,0.066306,5.240979,0.000273,0.000620,0.052376,0.001417,0.043132,0.074340,6.614016,0.000386,0.000705,0.065992,0.001750,0.034355,0.077389,8.192417,0.000300,0.000731,0.082052,0.001851
72,0.006450,0.031592,0.066431,5.253386,0.000273,0.000621,0.052502,0.001418,0.043209,0.075273,6.199306,0.000386,0.000714,0.061883,0.001719,0.036064,0.079967,7.995337,0.000318,0.000759,0.080019,0.001877
73,0.006400,0.031706,0.066492,5.288998,0.000274,0.000621,0.052857,0.001423,0.043447,0.076103,6.198996,0.000388,0.000721,0.061875,0.001728,0.034531,0.079366,7.830376,0.000301,0.000751,0.078707,0.001840
74,0.006350,0.031501,0.065416,5.251238,0.000272,0.000610,0.052479,0.001407,0.042207,0.076873,6.467699,0.000377,0.000730,0.064517,0.001752,0.034298,0.081342,8.065662,0.000299,0.000778,0.080711,0.001884
75,0.006300,0.031042,0.065558,5.232217,0.000267,0.000612,0.052289,0.001402,0.040266,0.076932,6.240743,0.000358,0.000730,0.062289,0.001711,0.032319,0.081230,8.076069,0.000282,0.000770,0.080938,0.001862
76,0.006250,0.030827,0.065238,5.185641,0.000265,0.000609,0.051824,0.001393,0.041636,0.075627,6.405628,0.000371,0.000717,0.063901,0.001727,0.033231,0.080485,7.706007,0.000291,0.000766,0.077258,0.001830
77,0.006200,0.030614,0.064893,5.114328,0.000263,0.000605,0.051110,0.001380,0.039660,0.074640,6.212954,0.000353,0.000707,0.062003,0.001680,0.032188,0.079510,7.932534,0.000282,0.000752,0.079345,0.001827
78,0.006150,0.030477,0.064523,5.112167,0.000262,0.000602,0.051089,0.001374,0.042282,0.074535,6.229020,0.000377,0.000707,0.062172,0.001705,0.034158,0.078229,7.785021,0.000298,0.000744,0.077922,0.001822
79,0.006100,0.030525,0.064023,5.033579,0.000262,0.000596,0.050303,0.001362,0.041629,0.074994,6.172607,0.000371,0.000711,0.061606,0.001698,0.034067,0.079162,8.031557,0.000299,0.000753,0.080430,0.001856
80,0.006050,0.030351,0.064346,5.184421,0.000261,0.000600,0.051812,0.001379,0.042496,0.072710,6.363673,0.000379,0.000687,0.063505,0.001701,0.032918,0.075905,7.755439,0.000286,0.000718,0.077977,0.001784
81,0.006000,0.030547,0.064257,5.152613,0.000262,0.000599,0.051493,0.001377,0.039944,0.073334,6.200962,0.000356,0.000693,0.061896,0.001668,0.031861,0.078186,7.727777,0.000277,0.000745,0.077467,0.001796
82,0.005950,0.029953,0.062434,5.041310,0.000257,0.000581,0.050381,0.001341,0.042970,0.076384,6.338804,0.000383,0.000727,0.063249,0.001743,0.033534,0.076045,7.718848,0.000292,0.000716,0.077894,0.001788
83,0.005900,0.029882,0.063215,5.004209,0.000256,0.000589,0.050010,0.001345,0.039742,0.074916,6.168790,0.000354,0.000710,0.061560,0.001679,0.032370,0.077682,8.040592,0.000282,0.000738,0.080319,0.001824
84,0.005850,0.029986,0.063075,5.022399,0.000257,0.000587,0.050192,0.001346,0.041397,0.076115,6.294970,0.000369,0.000722,0.062833,0.001719,0.033160,0.078934,8.155917,0.000289,0.000750,0.081855,0.001858
85,0.005800,0.029810,0.062906,4.978185,0.000255,0.000585,0.049749,0.001338,0.039167,0.075506,6.307101,0.000349,0.000716,0.062947,0.001694,0.031903,0.078546,8.281200,0.000279,0.000747,0.082940,0.001855
86,0.005750,0.029349,0.062305,4.949505,0.000251,0.000579,0.049461,0.001325,0.040713,0.072741,6.109767,0.000362,0.000688,0.060970,0.001660,0.032591,0.078251,7.799164,0.000285,0.000752,0.078269,0.001820
87,0.005700,0.029475,0.062555,4.950664,0.000252,0.000582,0.049473,0.001329,0.040775,0.073017,6.368789,0.000363,0.000692,0.063559,0.001691,0.032004,0.076271,7.961570,0.000279,0.000727,0.080456,0.001810
88,0.005650,0.029039,0.061069,4.901989,0.000248,0.000567,0.048987,0.001305,0.040242,0.077433,6.253752,0.000359,0.000736,0.062414,0.001719,0.030767,0.078927,7.871665,0.000268,0.000749,0.079442,0.001811
89,0.005600,0.029124,0.061783,4.901937,0.000249,0.000575,0.048987,0.001313,0.039069,0.073142,6.200941,0.000347,0.000694,0.061879,0.001660,0.029543,0.075564,7.854339,0.000256,0.000715,0.078599,0.001757
90,0.005550,0.029019,0.062192,4.926126,0.000248,0.000579,0.049229,0.001319,0.040458,0.074372,6.120991,0.000360,0.000704,0.061084,0.001674,0.032746,0.080297,8.170004,0.000286,0.000769,0.081829,0.001874
91,0.005500,0.028972,0.061482,4.927325,0.000247,0.000571,0.049240,0.001311,0.041230,0.072352,6.109639,0.000367,0.000684,0.060980,0.001661,0.033436,0.076739,7.555921,0.000291,0.000732,0.075795,0.001781
92,0.005450,0.028517,0.061098,4.817689,0.000243,0.000568,0.048144,0.001292,0.040878,0.072266,6.185848,0.000364,0.000683,0.061728,0.001664,0.032183,0.075939,7.566702,0.000280,0.000723,0.076183,0.001765
93,0.005400,0.028498,0.060847,4.836892,0.000243,0.000565,0.048336,0.001291,0.040151,0.071577,6.062807,0.000357,0.000677,0.060509,0.001639,0.031321,0.073661,7.781491,0.000270,0.000698,0.077781,0.001746
94,0.005350,0.028238,0.060283,4.796124,0.000240,0.000560,0.047931,0.001279,0.040750,0.072913,6.293583,0.000363,0.000690,0.062810,0.001680,0.033520,0.078264,8.248579,0.000292,0.000746,0.082756,0.001866
95,0.005300,0.028281,0.060197,4.819442,0.000241,0.000558,0.048162,0.001281,0.040133,0.073134,6.309177,0.000357,0.000692,0.062969,0.001679,0.030917,0.077487,7.738162,0.000268,0.000734,0.077386,0.001776
96,0.005250,0.028105,0.060048,4.817122,0.000239,0.000557,0.048138,0.001277,0.038890,0.071934,6.205453,0.000345,0.000681,0.061943,0.001645,0.031160,0.075618,7.709497,0.000269,0.000718,0.077055,0.001758
97,0.005200,0.028162,0.060035,4.797006,0.000240,0.000557,0.047937,0.001276,0.040617,0.072707,6.047181,0.000362,0.000687,0.060351,0.001653,0.031697,0.076918,7.832078,0.000275,0.000725,0.078493,0.001786
98,0.005150,0.027925,0.059429,4.728211,0.000237,0.000551,0.047249,0.001261,0.038990,0.072395,6.103003,0.000347,0.000685,0.060912,0.001641,0.030299,0.076004,7.631918,0.000262,0.000720,0.076535,0.001748
99,0.005100,0.028036,0.059410,4.749353,0.000238,0.000551,0.047461,0.001264,0.039862,0.072044,6.098219,0.000354,0.000682,0.060865,0.001644,0.031189,0.073979,7.794051,0.000270,0.000699,0.078277,0.001753
100,0.005050,0.027469,0.058487,4.670818,0.000233,0.000542,0.046676,0.001241,0.039638,0.072366,6.207807,0.000352,0.000685,0.061973,0.001657,0.030360,0.074133,7.679146,0.000262,0.000702,0.077245,0.001736
101,0.005000,0.027656,0.059396,4.683641,0.000235,0.000551,0.046805,0.001253,0.039343,0.071021,6.184658,0.000349,0.000672,0.061715,0.001639,0.029949,0.072932,7.924386,0.000258,0.000688,0.079178,0.001738
102,0.004951,0.027218,0.058606,4.685524,0.000231,0.000543,0.046822,0.001242,0.039355,0.070805,6.089820,0.000349,0.000669,0.060775,0.001626,0.030693,0.074403,7.633883,0.000264,0.000706,0.076525,0.001735
103,0.004901,0.027252,0.058145,4.603966,0.000231,0.000538,0.046006,0.001229,0.037634,0.070608,5.991969,0.000334,0.000668,0.059807,0.001600,0.029468,0.072202,7.500509,0.000255,0.000679,0.075027,0.001685
104,0.004851,0.026883,0.057885,4.643043,0.000227,0.000536,0.046398,0.001227,0.039620,0.068516,6.064914,0.000351,0.000645,0.060534,0.001602,0.030388,0.074126,7.741197,0.000261,0.000704,0.077700,0.001742
105,0.004801,0.027042,0.058089,4.653270,0.000229,0.000538,0.046499,0.001232,0.039000,0.070878,6.158894,0.000346,0.000670,0.061477,0.001631,0.030964,0.074664,7.679387,0.000269,0.000707,0.076998,0.001746
106,0.004751,0.026944,0.057738,4.618804,0.000228,0.000535,0.046155,0.001224,0.038344,0.072326,6.041990,0.000340,0.000684,0.060290,0.001627,0.030056,0.074461,7.678098,0.000260,0.000702,0.076813,0.001731
107,0.004701,0.027018,0.058592,4.641826,0.000228,0.000543,0.046385,0.001235,0.039323,0.071076,6.069362,0.000349,0.000672,0.060575,0.001627,0.029809,0.073895,7.757429,0.000257,0.000702,0.078070,0.001739
108,0.004651,0.026832,0.057661,4.591466,0.000227,0.000534,0.045882,0.001219,0.038509,0.070250,6.061142,0.000342,0.000663,0.060509,0.001610,0.030275,0.074419,7.978069,0.000261,0.000704,0.079742,0.001763
109,0.004601,0.026478,0.057626,4.594145,0.000223,0.000533,0.045909,0.001216,0.038200,0.068372,5.926428,0.000338,0.000644,0.059158,0.001574,0.029721,0.073069,7.639489,0.000255,0.000692,0.076472,0.001712
110,0.004551,0.026384,0.056750,4.489680,0.000223,0.000525,0.044864,0.001196,0.038992,0.069808,6.089301,0.000346,0.000659,0.060778,0.001613,0.030384,0.073720,8.134576,0.000263,0.000697,0.081903,0.001778
111,0.004501,0.026125,0.056715,4.501256,0.000220,0.000524,0.044981,0.001194,0.038927,0.069683,6.109320,0.000345,0.000658,0.060988,0.001612,0.030811,0.074140,7.822707,0.000266,0.000706,0.078235,0.001755
112,0.004451,0.026028,0.056341,4.459952,0.000219,0.000520,0.044566,0.001185,0.038863,0.072402,6.264052,0.000345,0.000686,0.062528,0.001656,0.029734,0.075231,7.881820,0.000255,0.000714,0.078974,0.001759
113,0.004401,0.026154,0.056679,4.508928,0.000220,0.000524,0.045057,0.001195,0.038668,0.069697,6.079822,0.000343,0.000658,0.060682,0.001608,0.030011,0.074323,7.672837,0.000259,0.000709,0.076899,0.001737
114,0.004351,0.026103,0.056564,4.503730,0.000220,0.000523,0.045004,0.001193,0.037709,0.070889,6.037173,0.000334,0.000671,0.060270,0.001608,0.029171,0.073621,7.679885,0.000251,0.000702,0.076803,0.001721
115,0.004301,0.025786,0.056215,4.470191,0.000217,0.000519,0.044668,0.001183,0.039369,0.073102,6.133834,0.000348,0.000693,0.061197,0.001653,0.030631,0.075366,7.728378,0.000262,0.000716,0.077396,0.001753
116,0.004251,0.025660,0.055439,4.435465,0.000216,0.000512,0.044322,0.001171,0.037945,0.071827,6.290995,0.000336,0.000680,0.062789,0.001643,0.028466,0.072765,7.834181,0.000243,0.000691,0.078545,0.001719
117,0.004201,0.025899,0.056056,4.501228,0.000218,0.000518,0.044980,0.001185,0.038395,0.069776,6.268197,0.000341,0.000659,0.062604,0.001626,0.030013,0.073924,8.004196,0.000260,0.000701,0.080340,0.001764
118,0.004151,0.025443,0.055612,4.399213,0.000214,0.000513,0.043959,0.001166,0.036903,0.067923,6.024759,0.000327,0.000640,0.060148,0.001569,0.028176,0.071718,7.524946,0.000241,0.000680,0.075257,0.001673
119,0.004101,0.025488,0.055094,4.382434,0.000214,0.000508,0.043791,0.001160,0.038563,0.069114,5.978510,0.000342,0.000652,0.059686,0.001590,0.029520,0.072617,7.453421,0.000254,0.000689,0.074740,0.001691
120,0.004051,0.025268,0.055126,4.338006,0.000212,0.000508,0.043347,0.001154,0.037367,0.069728,5.907471,0.000331,0.000660,0.058954,0.001580,0.028866,0.070786,7.661599,0.000248,0.000669,0.076881,0.001686
