epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
27,0.008700,0.046708,0.095263,6.991493,0.000421,0.000908,0.069883,0.002028,0.052836,0.101949,7.199779,0.000482,0.000982,0.071893,0.002183,0.046854,0.109790,8.250051,0.000424,0.001088,0.082815,0.002340
28,0.008650,0.046506,0.093931,6.833873,0.000419,0.000894,0.068305,0.001996,0.051489,0.100566,7.516053,0.000469,0.000969,0.075014,0.002188,0.043284,0.105373,8.513656,0.000388,0.001018,0.085787,0.002264
29,0.008600,0.045804,0.094405,6.884570,0.000412,0.000900,0.068812,0.002001,0.051889,0.104395,7.375904,0.000473,0.001005,0.073602,0.002214,0.045952,0.110095,8.544196,0.000415,0.001083,0.086143,0.002359
30,0.008550,0.045017,0.091870,6.659262,0.000405,0.000874,0.066559,0.001944,0.052685,0.097530,7.303504,0.000480,0.000939,0.072931,0.002149,0.044620,0.102250,8.425205,0.000402,0.001000,0.084985,0.002251
31,0.008500,0.044465,0.091123,6.660899,0.000399,0.000867,0.066576,0.001932,0.049983,0.094514,7.144658,0.000454,0.000907,0.071327,0.002074,0.041897,0.098731,8.179774,0.000377,0.000956,0.082260,0.002155
32,0.008450,0.043914,0.090605,6.619120,0.000394,0.000861,0.066158,0.001916,0.050295,0.095494,7.249255,0.000457,0.000917,0.072375,0.002098,0.042714,0.100085,8.219489,0.000383,0.000981,0.082346,0.002187
33,0.008400,0.043798,0.090739,6.620000,0.000392,0.000863,0.066168,0.001917,0.051348,0.095928,7.133811,0.000468,0.000923,0.071212,0.002103,0.042871,0.103259,8.121803,0.000385,0.001017,0.081893,0.002221
34,0.008350,0.043345,0.089324,6.497600,0.000388,0.000849,0.064942,0.001886,0.052073,0.099384,7.425264,0.000474,0.000956,0.074116,0.002171,0.044595,0.098051,8.242971,0.000400,0.000939,0.082606,0.002166
35,0.008300,0.043153,0.089199,6.550560,0.000386,0.000847,0.065473,0.001888,0.051637,0.091000,7.367059,0.000470,0.000872,0.073554,0.002077,0.043772,0.098014,8.378472,0.000395,0.000957,0.084532,0.002197
36,0.008250,0.041652,0.086714,6.283597,0.000371,0.000823,0.062803,0.001822,0.049692,0.094466,7.109407,0.000451,0.000905,0.070996,0.002066,0.042139,0.101962,7.899882,0.000377,0.000998,0.079470,0.002170
37,0.008200,0.042040,0.087551,6.500964,0.000375,0.000831,0.064977,0.001856,0.051182,0.095884,7.326861,0.000465,0.000921,0.073128,0.002117,0.042527,0.094106,8.117524,0.000383,0.000912,0.081592,0.002111
38,0.008150,0.041226,0.086522,6.296130,0.000367,0.000821,0.062928,0.001818,0.048955,0.100263,7.142835,0.000444,0.000965,0.071309,0.002121,0.041989,0.103303,8.448705,0.000376,0.001007,0.084893,0.002231
39,0.008100,0.041081,0.085415,6.323352,0.000366,0.000810,0.063201,0.001808,0.048196,0.096231,6.869775,0.000436,0.000926,0.068582,0.002048,0.041520,0.106035,8.082640,0.000371,0.001068,0.080963,0.002249
40,0.008050,0.040934,0.085917,6.327956,0.000364,0.000815,0.063248,0.001812,0.051064,0.092815,7.106942,0.000463,0.000889,0.070940,0.002062,0.043278,0.094389,8.209861,0.000389,0.000906,0.082400,0.002118
41,0.008000,0.039945,0.084417,6.126174,0.000355,0.000800,0.061230,0.001767,0.049720,0.088551,7.137143,0.000451,0.000846,0.071248,0.002010,0.041657,0.090759,8.302050,0.000371,0.000872,0.083084,0.002074
42,0.007950,0.039781,0.084289,6.159622,0.000353,0.000799,0.061564,0.001768,0.048585,0.092931,6.776716,0.000440,0.000892,0.067681,0.002008,0.041561,0.101238,8.172010,0.000373,0.000994,0.082377,0.002191
43,0.007900,0.039779,0.083417,6.157321,0.000353,0.000790,0.061541,0.001758,0.048088,0.092030,7.028923,0.000435,0.000881,0.070178,0.002018,0.038640,0.097410,8.111776,0.000344,0.000943,0.081385,0.002101
44,0.007850,0.039288,0.083927,6.095610,0.000348,0.000795,0.060924,0.001753,0.049931,0.095608,7.171370,0.000453,0.000916,0.071560,0.002084,0.042902,0.104466,8.061191,0.000384,0.001022,0.080954,0.002216
45,0.007800,0.039159,0.083453,6.065101,0.000347,0.000790,0.060618,0.001743,0.047101,0.089063,6.860850,0.000426,0.000852,0.068508,0.001963,0.038626,0.097436,7.882532,0.000344,0.000947,0.079532,0.002085
46,0.007750,0.038436,0.081236,5.912805,0.000340,0.000769,0.059098,0.001699,0.048516,0.097061,7.400905,0.000439,0.000932,0.073856,0.002109,0.039763,0.094479,8.064178,0.000354,0.000903,0.081118,0.002068
47,0.007700,0.038179,0.081863,5.975439,0.000337,0.000774,0.059722,0.001709,0.048387,0.089809,6.538499,0.000438,0.000859,0.065279,0.001950,0.040914,0.091949,7.542758,0.000364,0.000887,0.075574,0.002007
48,0.007650,0.037903,0.080678,5.982659,0.000334,0.000763,0.059793,0.001696,0.046373,0.087036,6.587090,0.000418,0.000831,0.065769,0.001907,0.037783,0.090845,7.314562,0.000334,0.000876,0.073318,0.001943
49,0.007600,0.037984,0.081081,5.942304,0.000335,0.000767,0.059390,0.001696,0.046261,0.088215,6.691974,0.000418,0.000844,0.066806,0.001930,0.037130,0.090400,7.939017,0.000329,0.000865,0.080419,0.001998
50,0.007550,0.037856,0.080757,6.015105,0.000334,0.000763,0.060117,0.001698,0.048991,0.094460,6.739169,0.000444,0.000906,0.067293,0.002022,0.040693,0.098207,7.510334,0.000364,0.000958,0.075884,0.002081
51,0.007500,0.036743,0.079331,5.776712,0.000323,0.000749,0.057734,0.001650,0.045964,0.090100,6.825854,0.000414,0.000862,0.068146,0.001958,0.038024,0.097552,7.668954,0.000336,0.000953,0.076933,0.002058
52,0.007450,0.037056,0.079260,5.876137,0.000326,0.000749,0.058729,0.001662,0.045787,0.085980,6.852620,0.000413,0.000821,0.068424,0.001918,0.036528,0.089629,7.556984,0.000323,0.000862,0.075929,0.001945
53,0.007400,0.036417,0.078994,5.778798,0.000320,0.000746,0.057756,0.001644,0.048623,0.086106,6.550615,0.000440,0.000824,0.065376,0.001917,0.040220,0.088650,7.542109,0.000357,0.000859,0.075814,0.001975
54,0.007350,0.036466,0.078638,5.713403,0.000320,0.000742,0.057101,0.001634,0.045749,0.086277,6.743283,0.000412,0.000824,0.067305,0.001908,0.037038,0.090973,7.449745,0.000326,0.000883,0.074876,0.001958
55,0.007300,0.036775,0.078543,5.791781,0.000323,0.000741,0.057887,0.001644,0.047955,0.087445,6.794525,0.000434,0.000837,0.067806,0.001948,0.040642,0.094090,7.636513,0.000363,0.000921,0.076853,0.002052
56,0.007250,0.036556,0.079036,5.743994,0.000321,0.000746,0.057406,0.001641,0.047824,0.084473,6.717946,0.000432,0.000806,0.067036,0.001908,0.039321,0.086590,7.501785,0.000349,0.000832,0.075391,0.001935
57,0.007200,0.035861,0.077062,5.647557,0.000314,0.000727,0.056443,0.001606,0.044366,0.084491,6.737592,0.000399,0.000806,0.067282,0.001877,0.035079,0.087981,7.553193,0.000308,0.000842,0.075795,0.001909
58,0.007150,0.035569,0.077095,5.587471,0.000312,0.000727,0.055844,0.001597,0.044879,0.084830,6.618859,0.000404,0.000810,0.066064,0.001874,0.038314,0.091165,7.578603,0.000342,0.000879,0.076691,0.001987
