Epoch,Learning_rate,Train_Energy_RMSE (eV/atom),Valid_Energy_RMSE (eV/atom),Train_Force_RMSE (eV/Å),Valid_Force_RMSE (eV/Å),Train_Stress_RMSE (kbar),Valid_Stress_RMSE (kbar),Train_Energy_MAE (eV/atom),Valid_Energy_MAE (eV/atom),Train_Force_MAE (eV/Å),Valid_Force_MAE (eV/Å),Train_Stress_MAE (kbar),Valid_Stress_MAE (kbar),Train_Energy_Loss,Valid_Energy_Loss,Train_Force_Loss,Valid_Force_Loss,Train_Stress_Loss,Valid_Stress_Loss,Train_TotalLoss,Valid_TotalLoss
120,0.004000,0.392846,0.683638,1.815368,1.596823,173.195713,162.821345,0.034627,0.045955,0.072332,0.082010,5.859519,6.560325,0.000302,0.000415,0.000672,0.000765,0.058556,0.065681,0.001560,0.001837
121,0.004000,0.393337,0.678725,2.034206,0.560515,165.310401,142.531637,0.034313,0.047152,0.072408,0.079526,5.795124,6.473870,0.000299,0.000426,0.000676,0.000748,0.057912,0.064815,0.001554,0.001822
122,0.004000,0.392271,0.681917,1.835288,0.886543,159.746080,163.197140,0.034081,0.043753,0.071106,0.075836,5.729140,6.578901,0.000297,0.000394,0.000661,0.000709,0.057253,0.065870,0.001530,0.001761
123,0.004000,0.393176,0.681810,2.014095,0.929777,161.472761,150.109364,0.033927,0.043673,0.070795,0.078270,5.657081,6.631256,0.000296,0.000393,0.000659,0.000734,0.056552,0.066380,0.001520,0.001791
124,0.004000,0.392802,0.681877,1.992653,0.668097,161.933505,170.152512,0.033775,0.043240,0.070344,0.076003,5.675568,6.539137,0.000294,0.000389,0.000655,0.000711,0.056717,0.065467,0.001516,0.001755
125,0.004000,0.390571,0.679892,1.802216,0.871312,168.053940,152.540396,0.033228,0.043038,0.069673,0.077408,5.613741,6.486277,0.000289,0.000386,0.000646,0.000724,0.056102,0.064939,0.001496,0.001760
126,0.004000,0.397203,0.680253,1.910967,2.036340,285.534780,170.465082,0.035134,0.044469,0.074055,0.077015,6.243177,6.439152,0.000308,0.000400,0.000691,0.000715,0.062393,0.064472,0.001622,0.001760
127,0.004000,17.678747,0.691108,159.009751,1.055035,302392.590143,169.419492,0.110075,0.076445,0.247961,0.137059,198.547844,11.172232,0.001055,0.000718,0.002135,0.001313,1.985047,0.111829,0.023040,0.003149
128,0.002000,0.900856,0.686370,5.930383,1.475645,10573.014704,159.551768,0.063980,0.067280,0.131901,0.123420,17.116036,9.607480,0.000593,0.000626,0.001252,0.001175,0.171110,0.096187,0.003556,0.002763
129,0.002000,0.400156,0.683110,1.730615,0.778071,161.512259,160.523409,0.053916,0.060303,0.113838,0.109511,8.672043,8.670849,0.000493,0.000557,0.001083,0.001042,0.086686,0.086817,0.002443,0.002468
130,0.002000,0.396270,0.680231,1.707014,0.646317,154.428284,152.286497,0.046927,0.052868,0.100048,0.096931,7.564923,7.678548,0.000424,0.000484,0.000947,0.000920,0.075613,0.076887,0.002127,0.002173
131,0.002000,0.392828,0.678273,1.708839,1.342753,151.162677,161.844179,0.040544,0.047177,0.086403,0.087007,6.603064,7.482581,0.000361,0.000428,0.000813,0.000817,0.065991,0.074916,0.001834,0.001994
132,0.002000,0.391076,0.678052,1.713119,0.463416,150.458226,166.068847,0.035486,0.045276,0.074902,0.076748,5.857786,6.744621,0.000311,0.000409,0.000700,0.000721,0.058540,0.067518,0.001596,0.001805
133,0.002000,0.391703,0.678383,1.731016,1.454516,522.011563,165.215352,0.034235,0.040699,0.072715,0.074074,6.005681,6.237797,0.000299,0.000365,0.000678,0.000688,0.060018,0.062461,0.001577,0.001677
134,0.002000,115103.357304,0.683228,190622.021396,1.066047,964527391.618876,171.320237,280.102934,0.057757,111.495362,0.117980,615393.051992,9.609410,2.800388,0.000532,0.850679,0.001124,6152.619318,0.096191,65.177260,0.002617
135,0.002000,0.394541,0.680766,1.680535,1.082147,149.815696,166.613447,0.046186,0.053453,0.108005,0.107908,8.204307,8.580129,0.000416,0.000489,0.001026,0.001025,0.082003,0.085898,0.002262,0.002373
136,0.002000,0.392705,0.680106,1.666166,0.818751,143.454691,159.844686,0.042925,0.051275,0.099964,0.102147,7.409983,8.119876,0.000384,0.000468,0.000946,0.000969,0.074061,0.081300,0.002071,0.002250
137,0.002000,0.391815,0.679857,1.664591,0.800493,141.475347,167.289638,0.041001,0.050068,0.094832,0.097933,6.971197,7.911406,0.000365,0.000456,0.000896,0.000927,0.069674,0.079214,0.001958,0.002175
138,0.002000,0.391329,0.679273,1.655552,0.784014,140.072682,171.881917,0.039469,0.048627,0.090204,0.094113,6.618888,7.718664,0.000350,0.000442,0.000850,0.000889,0.066151,0.077283,0.001862,0.002103
139,0.002000,0.390683,0.678544,1.670949,1.148125,139.333783,166.633221,0.037990,0.046996,0.085986,0.090926,6.323974,7.454469,0.000336,0.000426,0.000809,0.000856,0.063204,0.074639,0.001776,0.002028
140,0.002000,0.390450,0.677947,1.660703,0.640847,141.051789,179.423305,0.036595,0.045551,0.081922,0.086118,6.067439,7.203015,0.000322,0.000411,0.000769,0.000811,0.060635,0.072125,0.001697,0.001943
141,0.002000,0.389662,0.677572,1.670965,1.257412,139.908209,161.413718,0.035006,0.044024,0.077672,0.084024,5.802011,6.848859,0.000306,0.000396,0.000727,0.000788,0.057980,0.068586,0.001613,0.001870
142,0.002000,0.389522,0.676797,1.657761,0.750821,141.740187,173.851079,0.033543,0.042761,0.073448,0.079151,5.552546,6.800934,0.000292,0.000384,0.000685,0.000744,0.055491,0.068104,0.001532,0.001809
143,0.002000,0.388749,0.677180,1.666927,0.768938,142.041646,158.514457,0.032065,0.041830,0.069069,0.074842,5.321356,6.466350,0.000278,0.000375,0.000642,0.000700,0.053180,0.064756,0.001452,0.001723
144,0.002000,0.388746,0.676591,1.695602,1.395588,224.750054,149.318828,0.031331,0.041996,0.067114,0.075120,5.297582,6.149275,0.000271,0.000376,0.000623,0.000699,0.052939,0.061580,0.001423,0.001691
145,0.002000,0.388394,0.677931,1.703724,1.599934,139.070185,160.251910,0.030399,0.041042,0.064346,0.073415,5.006887,6.372693,0.000261,0.000367,0.000595,0.000683,0.050030,0.063814,0.001357,0.001688
146,0.002000,0.388973,0.677347,1.678219,1.808787,151.324131,152.505470,0.029874,0.041799,0.063087,0.073327,5.010135,6.101182,0.000256,0.000374,0.000582,0.000680,0.050065,0.061086,0.001339,0.001665
147,0.002000,0.389253,0.680500,1.680267,0.600404,142.712447,161.186703,0.029381,0.041939,0.062132,0.071714,4.891344,6.270149,0.000252,0.000376,0.000573,0.000672,0.048877,0.062780,0.001314,0.001676
148,0.002000,0.388391,0.677338,1.755118,1.936207,146.846505,145.858009,0.028940,0.040204,0.061572,0.071812,4.885651,5.955441,0.000247,0.000359,0.000568,0.000665,0.048821,0.059633,0.001304,0.001620
149,0.002000,0.388136,0.677497,1.723811,0.652258,142.595409,155.143287,0.028544,0.038617,0.061128,0.070037,4.817932,6.028185,0.000244,0.000344,0.000563,0.000652,0.048138,0.060357,0.001288,0.001600
150,0.002000,0.387787,0.677812,1.688910,0.516225,144.835769,149.386035,0.028237,0.040792,0.060317,0.068674,4.805596,5.923658,0.000241,0.000364,0.000555,0.000642,0.048017,0.059316,0.001276,0.001599
151,0.002000,0.388133,0.677599,1.707166,0.544533,143.482166,159.176629,0.028071,0.039655,0.060235,0.069418,4.778137,6.032934,0.000239,0.000353,0.000555,0.000650,0.047743,0.060406,0.001271,0.001607
152,0.002000,0.388259,0.677662,1.717995,1.090174,142.999230,143.009375,0.027902,0.040069,0.059624,0.069235,4.712153,5.837778,0.000237,0.000357,0.000549,0.000644,0.047082,0.058457,0.001257,0.001585
153,0.002000,0.387060,0.677236,1.682540,0.515466,143.014378,154.838263,0.027531,0.039479,0.058911,0.069029,4.683381,6.070982,0.000234,0.000352,0.000542,0.000645,0.046793,0.060784,0.001243,0.001605
154,0.002000,0.387388,0.677677,1.678490,0.699506,140.178540,147.471003,0.027379,0.041619,0.058646,0.068630,4.651121,5.851743,0.000232,0.000371,0.000539,0.000640,0.046471,0.058597,0.001236,0.001598
155,0.002000,0.386741,0.677351,1.701525,1.455421,140.163301,156.863823,0.027130,0.038339,0.058089,0.070121,4.608274,5.886926,0.000230,0.000341,0.000533,0.000652,0.046042,0.058945,0.001224,0.001582
156,0.002000,0.387252,0.677418,1.689430,1.606564,143.287020,155.864561,0.027141,0.039119,0.058553,0.071081,4.653723,5.968795,0.000230,0.000348,0.000537,0.000659,0.046500,0.059763,0.001233,0.001605
157,0.002000,0.386820,0.678072,1.707732,1.242002,142.184675,161.911542,0.026900,0.039027,0.058066,0.069662,4.605657,6.074732,0.000228,0.000347,0.000533,0.000647,0.046017,0.060820,0.001221,0.001603
158,0.002000,0.386944,0.677090,1.685150,0.800902,142.533600,149.962062,0.026757,0.038962,0.057574,0.069035,4.585030,5.887055,0.000226,0.000346,0.000529,0.000644,0.045813,0.058951,0.001213,0.001580
159,0.002000,0.386892,0.677673,1.685009,0.474089,139.831639,150.547372,0.026769,0.038491,0.057725,0.067288,4.553330,5.825414,0.000227,0.000343,0.000530,0.000629,0.045493,0.058334,0.001211,0.001556
160,0.002000,0.387013,0.676567,1.714345,0.479539,140.898323,158.311173,0.026702,0.037919,0.057686,0.069855,4.560819,6.385387,0.000226,0.000338,0.000529,0.000653,0.045569,0.063934,0.001211,0.001630
161,0.002000,0.386503,0.677885,1.684856,1.001597,143.305686,149.920774,0.026533,0.038938,0.057053,0.068582,4.543249,5.798909,0.000224,0.000346,0.000523,0.000636,0.045392,0.058066,0.001202,0.001563
162,0.002000,0.386442,0.676920,1.678320,0.586592,145.479381,150.776214,0.026464,0.038159,0.057014,0.068746,4.550374,5.897969,0.000224,0.000340,0.000523,0.000644,0.045470,0.059063,0.001201,0.001574
163,0.002000,0.386769,0.677180,1.712627,1.249216,137.365993,148.552998,0.026368,0.038223,0.056983,0.068866,4.466240,5.806833,0.000223,0.000340,0.000522,0.000640,0.044622,0.058147,0.001191,0.001562
164,0.002000,0.386669,0.677308,1.670353,0.455150,139.805371,151.451360,0.026159,0.037781,0.056466,0.067019,4.495318,5.967081,0.000221,0.000336,0.000517,0.000626,0.044915,0.059747,0.001187,0.001559
165,0.002000,0.386311,0.677531,1.682395,1.253379,139.938037,154.114020,0.026087,0.038973,0.056306,0.068283,4.481960,5.874286,0.000220,0.000347,0.000516,0.000633,0.044780,0.058819,0.001184,0.001568
166,0.002000,0.386385,0.677244,1.676796,0.805032,139.192828,146.086798,0.026062,0.038158,0.056284,0.068374,4.466352,5.988469,0.000220,0.000340,0.000516,0.000637,0.044623,0.059963,0.001182,0.001577
167,0.002000,0.386743,0.677349,1.678914,0.680289,144.872533,155.060795,0.026122,0.038238,0.056457,0.067235,4.525642,5.958445,0.000220,0.000340,0.000517,0.000629,0.045215,0.059659,0.001190,0.001566
168,0.002000,0.385912,0.677710,1.673370,2.030242,140.580028,153.790744,0.025900,0.038543,0.056138,0.070036,4.477096,6.035481,0.000218,0.000343,0.000514,0.000646,0.044731,0.060426,0.001179,0.001593
169,0.002000,0.386691,0.677659,1.710399,0.912405,140.152618,159.286521,0.026000,0.037111,0.056243,0.067550,4.466955,5.970887,0.000219,0.000330,0.000515,0.000629,0.044629,0.059783,0.001180,0.001556
170,0.002000,0.385556,0.677122,1.685576,0.748244,142.080759,153.994496,0.025620,0.038724,0.055587,0.067820,4.457858,6.084613,0.000216,0.000345,0.000509,0.000632,0.044540,0.060922,0.001170,0.001586
171,0.002000,0.385997,0.677250,1.677605,0.485115,138.721725,153.005283,0.025748,0.037916,0.055700,0.067414,4.439504,6.022455,0.000217,0.000337,0.000510,0.000631,0.044356,0.060301,0.001170,0.001571
172,0.002000,0.386120,0.677582,1.699629,0.665101,139.915272,146.929383,0.025583,0.037892,0.055578,0.066979,4.446808,5.869522,0.000215,0.000337,0.000509,0.000625,0.044428,0.058771,0.001169,0.001550
173,0.002000,0.385852,0.677156,1.674391,0.679698,138.224723,162.959992,0.025613,0.038227,0.055615,0.066904,4.407132,6.019953,0.000215,0.000340,0.000509,0.000622,0.044034,0.060276,0.001165,0.001564
174,0.002000,0.386459,0.676907,1.705166,1.226887,145.504682,145.488866,0.025680,0.037042,0.055724,0.069292,4.478249,5.830677,0.000216,0.000329,0.000510,0.000647,0.044742,0.058384,0.001174,0.001559
175,0.002000,0.385859,0.676819,1.684143,1.212114,137.831988,163.459272,0.025376,0.037873,0.055155,0.067496,4.377086,6.064673,0.000213,0.000336,0.000504,0.000625,0.043730,0.060721,0.001155,0.001569
176,0.002000,0.386766,0.677062,1.670682,0.461951,141.849710,149.140662,0.025496,0.038895,0.055172,0.066273,4.439229,5.822941,0.000214,0.000345,0.000505,0.000620,0.044355,0.058306,0.001163,0.001548
177,0.002000,0.385673,0.677537,1.679641,0.616504,140.760323,152.884052,0.025298,0.037813,0.055066,0.066679,4.409980,5.910915,0.000213,0.000336,0.000503,0.000623,0.044060,0.059188,0.001156,0.001550
178,0.002000,0.385907,0.676386,1.702232,1.618035,139.016904,143.721266,0.025305,0.038318,0.054963,0.068679,4.382886,5.880959,0.000213,0.000341,0.000502,0.000636,0.043795,0.058890,0.001153,0.001565
179,0.002000,0.385823,0.676540,1.703570,0.898283,143.703477,158.478815,0.025193,0.036505,0.055104,0.067052,4.410993,6.008381,0.000212,0.000324,0.000504,0.000625,0.044070,0.060161,0.001156,0.001551
180,0.002000,0.385620,0.676765,1.702776,1.257598,139.829612,157.168547,0.025219,0.036952,0.054943,0.068538,4.386416,5.883659,0.000212,0.000328,0.000502,0.000636,0.043829,0.058917,0.001152,0.001553
181,0.002000,0.385282,0.677439,1.662934,1.975990,144.909642,158.847489,0.025103,0.036478,0.054587,0.070589,4.384633,6.097554,0.000211,0.000324,0.000498,0.000653,0.043807,0.061056,0.001147,0.001587
182,0.002000,0.384892,0.676571,1.714305,1.464327,137.347656,155.365262,0.024929,0.037602,0.054515,0.068084,4.327174,6.041673,0.000209,0.000334,0.000498,0.000631,0.043231,0.060494,0.001139,0.001569
183,0.002000,0.385581,0.677652,1.668435,0.601897,143.772768,155.989254,0.024989,0.037806,0.054520,0.067478,4.434408,5.943996,0.000210,0.000337,0.000498,0.000631,0.044304,0.059513,0.001151,0.001563
184,0.002000,0.385122,0.677432,1.680910,0.615993,140.064589,152.695140,0.024784,0.037121,0.054130,0.066749,4.351579,6.001259,0.000208,0.000329,0.000494,0.000624,0.043477,0.060096,0.001136,0.001555
185,0.002000,0.385373,0.677935,1.699233,0.564428,140.262695,157.219472,0.024792,0.037345,0.054479,0.065535,4.352204,5.874237,0.000208,0.000332,0.000498,0.000611,0.043487,0.058823,0.001141,0.001532
186,0.002000,0.384806,0.675723,1.692182,1.261063,138.786290,155.052599,0.024833,0.036551,0.054261,0.068204,4.337402,5.977736,0.000208,0.000324,0.000495,0.000635,0.043336,0.059855,0.001137,0.001558
187,0.002000,0.385232,0.677941,1.676359,0.515641,140.409117,157.925575,0.024811,0.037707,0.054170,0.067752,4.349327,6.075342,0.000208,0.000335,0.000494,0.000634,0.043457,0.060839,0.001137,0.001578
188,0.002000,0.384984,0.676408,1.659518,0.558227,144.632453,152.707557,0.024726,0.037077,0.053968,0.066345,4.383544,6.079171,0.000207,0.000329,0.000492,0.000619,0.043795,0.060866,0.001137,0.001556
189,0.002000,0.385129,0.677319,1.682765,1.832798,138.392855,158.983001,0.024688,0.037103,0.054012,0.068960,4.319811,6.076120,0.000207,0.000329,0.000492,0.000638,0.043160,0.060837,0.001131,0.001575
190,0.002000,0.385030,0.676776,1.703417,1.385110,143.249114,147.824675,0.024791,0.037373,0.054149,0.067433,4.380798,5.825003,0.000208,0.000332,0.000495,0.000625,0.043767,0.058324,0.001140,0.001540
191,0.002000,0.384562,0.677021,1.671128,0.748228,138.063120,144.401166,0.024402,0.037539,0.053650,0.068084,4.298270,5.824488,0.000204,0.000333,0.000489,0.000637,0.042941,0.058325,0.001123,0.001553
192,0.002000,0.385059,0.677945,1.700801,0.425286,143.869263,163.148582,0.024616,0.037166,0.053782,0.065529,4.355390,6.146800,0.000206,0.000331,0.000491,0.000612,0.043519,0.061545,0.001132,0.001558
193,0.002000,0.384392,0.676228,1.648451,0.575404,138.215874,143.975976,0.024379,0.036637,0.053199,0.066605,4.275187,5.810706,0.000204,0.000325,0.000484,0.000624,0.042715,0.058195,0.001115,0.001531
194,0.002000,0.384817,0.677217,1.683696,0.970220,141.122801,161.993459,0.024420,0.037868,0.053343,0.067659,4.317763,6.105655,0.000204,0.000336,0.000486,0.000631,0.043142,0.061135,0.001122,0.001578
195,0.002000,0.384933,0.676652,1.694715,0.640681,139.696334,161.171774,0.024544,0.036848,0.053714,0.067137,4.305877,6.064870,0.000205,0.000327,0.000490,0.000629,0.043021,0.060728,0.001126,0.001564
196,0.002000,0.385500,0.677669,1.673009,0.649519,142.800733,161.942005,0.024521,0.036412,0.053520,0.065712,4.357650,6.008940,0.000205,0.000324,0.000488,0.000613,0.043541,0.060166,0.001129,0.001538
197,0.002000,0.384468,0.676061,1.693115,1.195854,141.018011,140.593164,0.024438,0.036604,0.053529,0.067666,4.326054,5.871388,0.000204,0.000325,0.000488,0.000629,0.043219,0.058795,0.001125,0.001541
198,0.002000,0.384151,0.676860,1.672932,0.953502,139.611593,163.529345,0.024228,0.036903,0.053147,0.067481,4.297827,5.958485,0.000202,0.000328,0.000484,0.000628,0.042940,0.059658,0.001116,0.001552
199,0.002000,0.384270,0.676997,1.675498,2.106837,138.510178,149.628558,0.024236,0.036218,0.053029,0.068032,4.248498,5.897388,0.000202,0.000322,0.000483,0.000626,0.042445,0.059051,0.001110,0.001538
200,0.002000,0.384265,0.675705,1.677487,0.892273,138.396211,157.298120,0.024165,0.036349,0.053116,0.066109,4.269051,5.870876,0.000202,0.000322,0.000484,0.000615,0.042652,0.058789,0.001112,0.001525
201,0.002000,0.384000,0.676911,1.683803,2.186778,138.617072,151.693877,0.024057,0.036348,0.052924,0.068141,4.260049,5.900991,0.000201,0.000323,0.000482,0.000628,0.042564,0.059089,0.001109,0.001541
202,0.002000,0.384004,0.675837,1.659435,1.501011,140.618330,153.531972,0.024011,0.036477,0.053044,0.068873,4.284211,5.920836,0.000200,0.000323,0.000483,0.000640,0.042802,0.059297,0.001111,0.001556
203,0.002000,0.383841,0.675997,1.683572,1.162937,139.581511,151.632991,0.024056,0.036514,0.052850,0.066406,4.254124,5.863532,0.000201,0.000324,0.000481,0.000616,0.042500,0.058711,0.001107,0.001527
204,0.002000,0.384526,0.675448,1.661831,1.632688,140.996280,157.272504,0.023979,0.035836,0.052826,0.069865,4.267120,6.042955,0.000200,0.000318,0.000481,0.000649,0.042633,0.060511,0.001107,0.001571
205,0.002000,0.384471,0.677103,1.698030,1.318156,138.674905,149.831734,0.023883,0.038047,0.052640,0.067006,4.254119,5.816543,0.000199,0.000337,0.000479,0.000620,0.042505,0.058244,0.001103,0.001540
206,0.002000,0.384451,0.676340,1.664933,1.902465,139.471136,152.503615,0.023878,0.036326,0.052447,0.069026,4.228357,5.993960,0.000199,0.000323,0.000477,0.000639,0.042245,0.060018,0.001098,0.001561
207,0.002000,0.384323,0.676150,1.665009,0.405691,139.246542,149.291861,0.024092,0.035823,0.052621,0.064400,4.252113,5.840675,0.000201,0.000317,0.000479,0.000600,0.042484,0.058488,0.001105,0.001502
208,0.002000,0.384942,0.676821,1.697028,0.583812,141.825477,158.296462,0.024040,0.037050,0.052973,0.066066,4.296737,5.909637,0.000201,0.000329,0.000482,0.000617,0.042929,0.059180,0.001112,0.001538
209,0.002000,0.383449,0.676676,1.674940,1.076727,137.140432,150.431509,0.023769,0.036256,0.052092,0.066287,4.184987,5.901505,0.000198,0.000322,0.000474,0.000616,0.041814,0.059096,0.001090,0.001529
210,0.002000,0.384080,0.676501,1.677004,0.655721,139.017492,162.320576,0.023952,0.037404,0.052305,0.067291,4.238732,6.109133,0.000200,0.000332,0.000476,0.000629,0.042347,0.061167,0.001099,0.001573
211,0.002000,0.384022,0.677214,1.690666,0.426635,143.016191,148.575485,0.023907,0.036313,0.052594,0.064299,4.249316,5.887780,0.000199,0.000322,0.000479,0.000600,0.042455,0.058957,0.001102,0.001511
212,0.002000,0.383517,0.676090,1.653532,0.705464,137.609119,161.226707,0.023591,0.036677,0.051968,0.067504,4.198091,6.028370,0.000196,0.000325,0.000472,0.000632,0.041943,0.060360,0.001088,0.001561
213,0.002000,0.383396,0.676668,1.691083,1.326095,140.193891,166.852795,0.023616,0.036793,0.051883,0.067041,4.176896,6.037542,0.000197,0.000326,0.000472,0.000622,0.041734,0.060454,0.001086,0.001553
214,0.002000,0.383501,0.676490,1.650910,0.485091,139.787972,161.497148,0.023636,0.036617,0.051991,0.065092,4.232135,5.938358,0.000197,0.000324,0.000473,0.000607,0.042282,0.059461,0.001092,0.001525
215,0.002000,0.383746,0.676240,1.690313,0.484544,140.378008,149.131797,0.023767,0.036544,0.052087,0.065268,4.224424,5.958413,0.000198,0.000324,0.000474,0.000609,0.042205,0.059671,0.001094,0.001529
216,0.002000,0.383085,0.676498,1.652658,0.612184,138.392871,160.058305,0.023577,0.037561,0.051541,0.065643,4.181971,5.942244,0.000196,0.000333,0.000468,0.000612,0.041784,0.059502,0.001082,0.001540
217,0.002000,0.383638,0.675373,1.702557,1.306735,138.749678,155.578439,0.023589,0.036055,0.052050,0.068181,4.197961,6.090423,0.000196,0.000320,0.000474,0.000634,0.041944,0.060989,0.001089,0.001564
218,0.002000,0.383880,0.676405,1.685388,0.953974,140.653782,162.212036,0.023738,0.036881,0.052047,0.066793,4.224031,5.957125,0.000198,0.000326,0.000473,0.000624,0.042204,0.059644,0.001093,0.001547
219,0.002000,0.383406,0.676288,1.684426,1.097267,140.245369,160.483973,0.023716,0.035841,0.052045,0.066622,4.220741,5.905700,0.000198,0.000318,0.000473,0.000619,0.042172,0.059140,0.001092,0.001528
220,0.002000,0.383509,0.675998,1.702131,0.669029,137.346563,152.169809,0.023494,0.036421,0.051608,0.065236,4.154626,5.987977,0.000195,0.000322,0.000469,0.000608,0.041510,0.059966,0.001080,0.001530
221,0.002000,0.383473,0.676947,1.649274,0.453855,139.055102,155.438255,0.023575,0.036916,0.051512,0.065047,4.194049,6.140888,0.000196,0.000328,0.000468,0.000608,0.041900,0.061487,0.001083,0.001551
222,0.002000,0.383415,0.675571,1.709892,1.587819,137.763378,156.322500,0.023475,0.036124,0.051707,0.067756,4.158926,5.988249,0.000195,0.000320,0.000470,0.000627,0.041554,0.059963,0.001081,0.001547
223,0.002000,0.382915,0.676595,1.694141,1.355506,141.928870,151.440612,0.023358,0.036642,0.051571,0.067241,4.212955,6.003157,0.000194,0.000326,0.000469,0.000623,0.042089,0.060113,0.001084,0.001550
224,0.002000,0.382937,0.676305,1.657879,1.858619,136.434015,159.571023,0.023281,0.036661,0.051357,0.068489,4.150122,6.041795,0.000193,0.000325,0.000466,0.000634,0.041463,0.060497,0.001074,0.001564
225,0.002000,0.382930,0.676176,1.670542,0.675698,138.947456,151.939500,0.023338,0.036532,0.051406,0.066332,4.181959,5.942876,0.000194,0.000323,0.000467,0.000620,0.041782,0.059509,0.001079,0.001539
226,0.002000,0.382484,0.676484,1.672780,1.940555,140.071925,156.364478,0.023255,0.035777,0.051284,0.067570,4.171230,5.922376,0.000193,0.000317,0.000465,0.000623,0.041674,0.059306,0.001075,0.001533
227,0.002000,0.382918,0.675314,1.667660,1.211441,137.957000,151.478073,0.023213,0.035176,0.051208,0.067407,4.156488,6.006978,0.000193,0.000311,0.000465,0.000627,0.041524,0.060155,0.001073,0.001540
228,0.002000,0.381955,0.676792,1.681928,0.779008,140.296974,163.493338,0.023242,0.036594,0.051318,0.064971,4.167654,6.019503,0.000193,0.000325,0.000466,0.000603,0.041641,0.060274,0.001076,0.001531
229,0.002000,0.383281,0.678203,1.646355,0.607740,136.861582,171.595360,0.023146,0.036812,0.050831,0.066466,4.145338,6.373471,0.000192,0.000327,0.000461,0.000621,0.041413,0.063810,0.001067,0.001587
230,0.002000,0.383482,0.676369,1.686655,0.406862,140.380086,155.071869,0.023229,0.036134,0.051264,0.064005,4.186299,5.887564,0.000193,0.000320,0.000465,0.000597,0.041828,0.058964,0.001077,0.001507
231,0.002000,0.382697,0.676066,1.661510,0.622150,138.737756,158.530518,0.023135,0.036739,0.050758,0.064565,4.141750,5.935583,0.000192,0.000325,0.000460,0.000605,0.041377,0.059429,0.001066,0.001525
232,0.002000,0.381736,0.676566,1.700864,1.292922,139.362630,163.413888,0.023115,0.035572,0.051186,0.066217,4.152697,6.051801,0.000192,0.000315,0.000465,0.000612,0.041490,0.060599,0.001072,0.001534
233,0.002000,0.382269,0.675903,1.686831,1.314901,138.403373,149.693992,0.023078,0.036372,0.050917,0.067093,4.143713,5.999503,0.000191,0.000322,0.000462,0.000622,0.041396,0.060077,0.001068,0.001545
234,0.002000,0.382693,0.675930,1.671735,1.865504,138.915217,166.916703,0.023276,0.035441,0.051512,0.068208,4.184738,6.104377,0.000193,0.000314,0.000468,0.000630,0.041812,0.061127,0.001079,0.001556
235,0.002000,0.381792,0.676424,1.665173,0.687198,139.192958,151.420790,0.023133,0.035996,0.050847,0.065599,4.172130,6.052895,0.000192,0.000319,0.000462,0.000610,0.041682,0.060609,0.001070,0.001535
236,0.002000,0.382246,0.675459,1.697330,1.531772,136.913128,165.353980,0.023082,0.035370,0.050776,0.067975,4.116757,6.167088,0.000191,0.000313,0.000461,0.000630,0.041130,0.061762,0.001063,0.001560
237,0.002000,0.381316,0.676387,1.656133,1.862152,138.212541,153.796875,0.022951,0.035990,0.050672,0.068054,4.148268,5.968061,0.000190,0.000319,0.000459,0.000628,0.041442,0.059757,0.001064,0.001545
238,0.002000,0.381676,0.675422,1.661705,0.547775,137.309159,161.937744,0.022956,0.036123,0.050875,0.064498,4.119301,6.036305,0.000190,0.000320,0.000461,0.000601,0.041155,0.060449,0.001063,0.001525
239,0.002000,0.380928,0.675475,1.678306,0.525729,137.911388,155.609479,0.022812,0.035808,0.050695,0.064966,4.098935,6.019926,0.000189,0.000317,0.000460,0.000604,0.040952,0.060279,0.001059,0.001524
240,0.002000,0.380900,0.675317,1.660758,1.903608,139.462144,160.761158,0.022864,0.036634,0.050436,0.068313,4.120337,6.048569,0.000190,0.000325,0.000457,0.000631,0.041163,0.060565,0.001059,0.001561
241,0.002000,0.379982,0.674844,1.664482,0.431380,138.225528,153.144152,0.022880,0.035148,0.050490,0.064513,4.125820,5.928778,0.000190,0.000311,0.000458,0.000602,0.041219,0.059381,0.001059,0.001508
242,0.002000,0.380694,0.676669,1.666821,0.450817,136.649840,162.543193,0.022838,0.037130,0.050452,0.064576,4.092127,5.904524,0.000189,0.000329,0.000457,0.000604,0.040884,0.059123,0.001055,0.001524
243,0.002000,0.380613,0.674690,1.683620,1.395934,137.504831,148.744404,0.022738,0.035180,0.050258,0.066326,4.090915,5.806661,0.000188,0.000311,0.000456,0.000614,0.040870,0.058161,0.001053,0.001506
244,0.002000,0.380562,0.675905,1.646312,0.435300,138.203023,154.272000,0.022722,0.036255,0.049995,0.064561,4.114786,5.969519,0.000188,0.000320,0.000453,0.000603,0.041114,0.059777,0.001052,0.001521
245,0.002000,0.379675,0.676313,1.670221,0.567382,139.931745,155.514840,0.022740,0.035344,0.050047,0.064695,4.099145,5.904271,0.000188,0.000313,0.000454,0.000605,0.040952,0.059128,0.001051,0.001509
246,0.002000,0.380014,0.675611,1.668351,1.704086,137.754951,152.620606,0.022801,0.036193,0.050205,0.067588,4.110853,5.996631,0.000189,0.000320,0.000455,0.000626,0.041069,0.060045,0.001054,0.001547
