epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
60,0.007050,0.041730,0.082629,6.418297,0.000372,0.000782,0.064151,0.001795,0.047972,0.084591,6.914999,0.000434,0.000808,0.068995,0.001932,0.040833,0.089200,7.792313,0.000364,0.000861,0.078025,0.002005
61,0.007000,0.041024,0.080896,6.303333,0.000365,0.000765,0.063000,0.001760,0.048904,0.089069,6.883838,0.000443,0.000853,0.068721,0.001983,0.041358,0.094588,7.842297,0.000370,0.000919,0.078816,0.002077
62,0.006950,0.040467,0.081648,6.406226,0.000360,0.000772,0.064029,0.001772,0.046519,0.088586,6.771435,0.000420,0.000848,0.067566,0.001943,0.040270,0.090907,7.805259,0.000360,0.000883,0.078947,0.002033
63,0.006900,0.040161,0.079240,6.123514,0.000356,0.000749,0.061204,0.001717,0.054488,0.092510,7.063872,0.000496,0.000889,0.070511,0.002091,0.045759,0.091095,8.172636,0.000412,0.000878,0.082376,0.002113
64,0.006850,0.039598,0.078665,6.024701,0.000351,0.000743,0.060214,0.001696,0.048146,0.084313,6.852755,0.000435,0.000806,0.068394,0.001926,0.039885,0.088578,7.918685,0.000355,0.000851,0.079967,0.002006
65,0.006800,0.038768,0.078370,6.071177,0.000343,0.000740,0.060680,0.001689,0.050174,0.090516,6.448002,0.000455,0.000868,0.064383,0.001966,0.041232,0.088303,7.420000,0.000368,0.000847,0.074533,0.001961
66,0.006750,0.039120,0.078927,6.047846,0.000346,0.000746,0.060445,0.001696,0.050614,0.091865,6.910467,0.000459,0.000880,0.068965,0.002029,0.043867,0.094102,8.259262,0.000393,0.000908,0.082684,0.002128
67,0.006700,0.039174,0.078841,6.194546,0.000347,0.000744,0.061914,0.001710,0.051966,0.084449,7.247209,0.000472,0.000806,0.072269,0.002001,0.043455,0.091396,8.257315,0.000390,0.000882,0.082982,0.002101
68,0.006650,0.038422,0.077153,6.102373,0.000339,0.000728,0.060991,0.001677,0.046821,0.089861,6.711969,0.000421,0.000860,0.066982,0.001951,0.040059,0.092590,7.578070,0.000359,0.000907,0.077117,0.002038
69,0.006600,0.037967,0.076873,5.921533,0.000335,0.000724,0.059183,0.001651,0.050142,0.083772,6.753729,0.000454,0.000799,0.067408,0.001927,0.040057,0.086869,7.491838,0.000355,0.000834,0.075643,0.001946
70,0.006550,0.036762,0.075637,5.892587,0.000323,0.000712,0.058893,0.001625,0.047117,0.082444,6.507607,0.000424,0.000786,0.064947,0.001860,0.039959,0.087480,7.557349,0.000355,0.000845,0.075862,0.001959
71,0.006500,0.037136,0.075416,5.918300,0.000327,0.000710,0.059150,0.001629,0.052173,0.080167,6.945777,0.000473,0.000763,0.069291,0.001929,0.043876,0.087925,8.112564,0.000395,0.000850,0.082446,0.002069
72,0.006450,0.036530,0.074028,5.824859,0.000321,0.000696,0.058217,0.001599,0.051947,0.084843,6.712243,0.000471,0.000810,0.066979,0.001951,0.043737,0.086156,7.702250,0.000394,0.000832,0.077682,0.002002
73,0.006400,0.036469,0.074529,5.814443,0.000320,0.000701,0.058111,0.001603,0.047577,0.090071,6.360495,0.000429,0.000864,0.063505,0.001928,0.039022,0.090296,7.724639,0.000348,0.000871,0.077962,0.001999
74,0.006350,0.036126,0.073440,5.729172,0.000317,0.000690,0.057259,0.001580,0.046106,0.080112,6.590595,0.000415,0.000764,0.065758,0.001836,0.037470,0.082649,7.379583,0.000331,0.000790,0.073917,0.001860
