epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
11,0.009500,0.073940,0.128303,9.662624,0.000692,0.001236,0.096590,0.002894,0.074703,0.126806,8.748482,0.000699,0.001231,0.087294,0.002803,0.067947,0.127559,10.701386,0.000639,0.001258,0.108731,0.002985
12,0.009450,0.071042,0.123918,9.287991,0.000663,0.001192,0.092844,0.002783,0.074386,0.119094,8.368327,0.000696,0.001152,0.083578,0.002684,0.068755,0.127864,11.651718,0.000643,0.001248,0.116636,0.003057
13,0.009400,0.067513,0.117705,8.895133,0.000628,0.001131,0.088920,0.002648,0.073654,0.118248,8.675098,0.000688,0.001145,0.086558,0.002698,0.067800,0.119354,10.898322,0.000635,0.001150,0.110507,0.002890
14,0.009350,0.065284,0.117009,8.765991,0.000606,0.001124,0.087631,0.002606,0.072572,0.119672,8.721794,0.000677,0.001160,0.087046,0.002707,0.064775,0.121266,10.779908,0.000602,0.001172,0.108530,0.002860
15,0.009300,0.063285,0.114488,8.638505,0.000586,0.001100,0.086349,0.002549,0.068625,0.112435,8.028591,0.000638,0.001085,0.080131,0.002525,0.063685,0.116876,10.161007,0.000595,0.001141,0.103003,0.002766
16,0.009250,0.061116,0.110562,8.416118,0.000564,0.001060,0.084126,0.002465,0.065168,0.111589,7.924643,0.000604,0.001079,0.079169,0.002475,0.058432,0.112599,10.554392,0.000540,0.001089,0.105481,0.002684
17,0.009200,0.058055,0.107011,8.075044,0.000534,0.001025,0.080716,0.002366,0.063847,0.108451,7.953923,0.000591,0.001048,0.079428,0.002433,0.055703,0.109765,9.454626,0.000514,0.001067,0.094621,0.002527
18,0.009150,0.056448,0.105345,7.984760,0.000518,0.001008,0.079814,0.002324,0.063844,0.110211,7.740987,0.000591,0.001064,0.077307,0.002427,0.056920,0.114710,9.350686,0.000526,0.001115,0.093907,0.002580
19,0.009100,0.070598,0.125416,9.988506,0.000659,0.001207,0.099847,0.002865,0.063783,0.102341,7.826893,0.000590,0.000984,0.078154,0.002355,0.056677,0.111585,10.286379,0.000522,0.001086,0.103393,0.002642
20,0.009050,0.056024,0.103389,7.757345,0.000514,0.000988,0.077541,0.002277,0.063550,0.109054,7.625735,0.000587,0.001054,0.076124,0.002403,0.055293,0.109336,9.785758,0.000508,0.001056,0.097956,0.002544
21,0.009000,0.053742,0.101678,7.670047,0.000491,0.000971,0.076665,0.002229,0.058760,0.101292,7.428851,0.000540,0.000978,0.074144,0.002259,0.052031,0.106324,10.544586,0.000477,0.001039,0.105485,0.002571
22,0.008950,0.053140,0.099842,7.671523,0.000485,0.000954,0.076680,0.002205,0.058435,0.104223,7.668332,0.000537,0.001006,0.076595,0.002308,0.050202,0.106108,9.661495,0.000458,0.001028,0.097395,0.002460
23,0.008900,0.052184,0.098530,7.609089,0.000475,0.000940,0.076057,0.002176,0.058096,0.103646,7.736173,0.000534,0.000998,0.077226,0.002304,0.050369,0.110787,9.362537,0.000461,0.001081,0.095166,0.002494
24,0.008850,0.050801,0.096540,7.366921,0.000462,0.000921,0.073638,0.002119,0.060103,0.109444,8.095737,0.000554,0.001058,0.080813,0.002419,0.053141,0.107202,11.026567,0.000488,0.001033,0.110854,0.002630
25,0.008800,0.049979,0.095432,7.233594,0.000454,0.000909,0.072301,0.002085,0.058839,0.094210,7.366963,0.000540,0.000903,0.073521,0.002179,0.051354,0.098206,8.771102,0.000469,0.000950,0.088243,0.002301
26,0.008750,0.049827,0.094455,7.249886,0.000452,0.000899,0.072464,0.002076,0.054457,0.100980,7.806993,0.000497,0.000973,0.077893,0.002250,0.046366,0.104096,9.905591,0.000420,0.001014,0.099765,0.002432
27,0.008700,0.048165,0.093636,7.171769,0.000436,0.000892,0.071683,0.002044,0.053889,0.097706,7.065939,0.000492,0.000940,0.070545,0.002138,0.046766,0.098778,8.530887,0.000425,0.000965,0.086759,0.002257
28,0.008650,0.048073,0.092706,7.133859,0.000435,0.000882,0.071304,0.002029,0.052383,0.091749,7.033961,0.000477,0.000880,0.070219,0.002059,0.045214,0.097668,9.934553,0.000408,0.000948,0.099630,0.002352
29,0.008600,0.046472,0.091124,6.958476,0.000419,0.000866,0.069550,0.001980,0.052169,0.094843,7.117441,0.000475,0.000911,0.071034,0.002096,0.045723,0.095079,10.242174,0.000414,0.000929,0.102709,0.002370
30,0.008550,0.045661,0.089284,6.956337,0.000411,0.000848,0.069530,0.001954,0.053236,0.094753,7.118347,0.000486,0.000907,0.071044,0.002104,0.044850,0.099230,9.183060,0.000406,0.000961,0.092038,0.002288
31,0.008500,0.045749,0.090525,7.044646,0.000412,0.000861,0.070414,0.001977,0.052921,0.098212,7.927312,0.000482,0.000945,0.079137,0.002218,0.045063,0.100900,10.016309,0.000406,0.000982,0.100270,0.002391
32,0.008450,0.044400,0.088246,6.711811,0.000398,0.000838,0.067090,0.001907,0.052267,0.095745,7.375296,0.000476,0.000919,0.073656,0.002132,0.046768,0.099551,10.274020,0.000424,0.000964,0.102814,0.002417
33,0.008400,0.044451,0.087633,6.814310,0.000399,0.000831,0.068109,0.001911,0.052599,0.094776,7.260660,0.000479,0.000909,0.072453,0.002113,0.045393,0.098342,9.307939,0.000410,0.000956,0.093492,0.002301
34,0.008350,0.043099,0.085518,6.536837,0.000386,0.000811,0.065335,0.001849,0.051893,0.100077,7.037480,0.000472,0.000963,0.070279,0.002138,0.043321,0.095903,9.255813,0.000388,0.000923,0.093012,0.002241
35,0.008300,0.042565,0.084454,6.603340,0.000380,0.000800,0.065999,0.001840,0.050236,0.090951,7.155308,0.000456,0.000871,0.071426,0.002042,0.043114,0.090884,9.782955,0.000389,0.000866,0.098110,0.002236
36,0.008250,0.042252,0.083763,6.462966,0.000377,0.000793,0.064599,0.001816,0.048166,0.085906,6.443010,0.000436,0.000821,0.064339,0.001900,0.040648,0.090912,8.885437,0.000364,0.000877,0.089165,0.002132
37,0.008200,0.041940,0.082939,6.499677,0.000374,0.000786,0.064964,0.001810,0.052757,0.095891,7.278045,0.000480,0.000926,0.072578,0.002132,0.041724,0.093804,9.042174,0.000373,0.000917,0.091536,0.002206
38,0.008150,0.041524,0.083226,6.495485,0.000370,0.000787,0.064921,0.001807,0.048541,0.085562,6.866461,0.000440,0.000817,0.068549,0.001942,0.042341,0.091391,9.374717,0.000382,0.000882,0.094124,0.002206
39,0.008100,0.041311,0.082450,6.424693,0.000368,0.000780,0.064216,0.001790,0.050559,0.093204,6.853037,0.000458,0.000896,0.068417,0.002039,0.041217,0.091260,8.374168,0.000368,0.000872,0.084133,0.002082
40,0.008050,0.040160,0.081263,6.323720,0.000357,0.000768,0.063203,0.001757,0.050449,0.088897,6.898555,0.000458,0.000850,0.068870,0.001997,0.041692,0.092362,8.389307,0.000375,0.000890,0.084898,0.002114
41,0.008000,0.040368,0.081671,6.371109,0.000359,0.000773,0.063678,0.001768,0.046255,0.091422,6.837598,0.000417,0.000878,0.068230,0.001978,0.038350,0.090756,8.453713,0.000341,0.000886,0.085192,0.002079
42,0.007950,0.039396,0.079584,6.183734,0.000349,0.000752,0.061804,0.001719,0.048911,0.091478,6.724271,0.000443,0.000879,0.067107,0.001994,0.040991,0.092404,9.174560,0.000367,0.000907,0.092367,0.002197
43,0.007900,0.040163,0.079796,6.306601,0.000357,0.000754,0.063032,0.001741,0.047189,0.094345,6.807517,0.000426,0.000908,0.067942,0.002013,0.039587,0.094766,10.289521,0.000352,0.000922,0.103079,0.002305
44,0.007850,0.040031,0.080500,6.301735,0.000355,0.000760,0.062984,0.001745,0.048612,0.089181,6.824156,0.000440,0.000855,0.068120,0.001977,0.039038,0.090603,8.089808,0.000350,0.000880,0.082159,0.002051
45,0.007800,0.038881,0.078843,6.135997,0.000344,0.000744,0.061326,0.001701,0.048260,0.085214,6.782755,0.000437,0.000814,0.067738,0.001928,0.039815,0.085570,8.788757,0.000356,0.000817,0.088288,0.002055
46,0.007750,0.039247,0.078603,6.192007,0.000348,0.000742,0.061887,0.001708,0.047938,0.088262,6.670845,0.000433,0.000846,0.066576,0.001945,0.038709,0.088034,7.870514,0.000344,0.000843,0.079222,0.001979
47,0.007700,0.037693,0.077292,6.083497,0.000332,0.000729,0.060802,0.001669,0.048402,0.091157,6.569033,0.000437,0.000873,0.065596,0.001967,0.040313,0.088929,8.718087,0.000362,0.000859,0.087954,0.002101
48,0.007650,0.037705,0.076380,5.970457,0.000333,0.000719,0.059670,0.001649,0.048083,0.081329,6.378125,0.000435,0.000775,0.063662,0.001847,0.039183,0.085426,7.726061,0.000348,0.000820,0.077569,0.001944
49,0.007600,0.036992,0.075753,6.009073,0.000325,0.000714,0.060058,0.001640,0.048339,0.084458,6.432863,0.000436,0.000806,0.064233,0.001885,0.040581,0.086419,9.052547,0.000362,0.000841,0.091053,0.002114
50,0.007550,0.037102,0.075948,5.885638,0.000327,0.000715,0.058823,0.001630,0.047537,0.091003,6.670424,0.000429,0.000872,0.066598,0.001967,0.039150,0.092134,9.737164,0.000348,0.000896,0.097544,0.002219
51,0.007500,0.036614,0.075632,6.030149,0.000322,0.000713,0.060269,0.001637,0.046078,0.080967,6.849520,0.000415,0.000771,0.068387,0.001870,0.036515,0.085658,7.771307,0.000323,0.000825,0.077910,0.001927
52,0.007450,0.036162,0.073824,5.812448,0.000317,0.000694,0.058094,0.001593,0.046147,0.081985,6.479721,0.000416,0.000782,0.064683,0.001844,0.038410,0.084546,7.898369,0.000342,0.000804,0.079448,0.001941
53,0.007400,0.036234,0.074412,5.844434,0.000318,0.000700,0.058411,0.001602,0.045383,0.078361,6.419947,0.000408,0.000744,0.064108,0.001794,0.038546,0.088666,8.721269,0.000346,0.000870,0.087481,0.002090
54,0.007350,0.035865,0.073466,5.740673,0.000314,0.000691,0.057373,0.001579,0.047127,0.080763,6.278064,0.000425,0.000769,0.062696,0.001821,0.037995,0.084225,7.529515,0.000336,0.000807,0.075779,0.001901
55,0.007300,0.035276,0.072555,5.724091,0.000309,0.000682,0.057209,0.001562,0.047738,0.079659,6.557367,0.000431,0.000758,0.065436,0.001843,0.039828,0.081513,9.038508,0.000355,0.000774,0.090801,0.002038
56,0.007250,0.036714,0.076404,5.803932,0.000323,0.000720,0.058005,0.001623,0.046353,0.077528,6.442585,0.000418,0.000736,0.064316,0.001797,0.037457,0.083521,8.658482,0.000330,0.000812,0.086737,0.002009
57,0.007200,0.034980,0.072184,5.704318,0.000306,0.000678,0.057011,0.001554,0.045947,0.083096,6.507758,0.000413,0.000793,0.064950,0.001855,0.038508,0.084575,9.021827,0.000344,0.000813,0.090433,0.002061
58,0.007150,0.034844,0.071837,5.608610,0.000304,0.000674,0.056052,0.001539,0.045666,0.081437,6.139721,0.000411,0.000777,0.061294,0.001801,0.036912,0.084525,10.215579,0.000328,0.000808,0.102949,0.002166
59,0.007100,0.034852,0.072074,5.769319,0.000304,0.000677,0.057659,0.001558,0.043638,0.080595,6.270933,0.000392,0.000768,0.062609,0.001786,0.035664,0.083514,10.109398,0.000315,0.000800,0.101011,0.002125
60,0.007050,0.034547,0.071126,5.586932,0.000301,0.000668,0.055837,0.001528,0.045385,0.077177,6.298183,0.000409,0.000734,0.062896,0.001771,0.036602,0.082341,7.489511,0.000323,0.000790,0.075137,0.001865
61,0.007000,0.033953,0.070114,5.504394,0.000296,0.000657,0.055010,0.001503,0.047629,0.078852,6.242226,0.000430,0.000750,0.062314,0.001803,0.039067,0.082598,9.969848,0.000348,0.000795,0.099726,0.002140
62,0.006950,0.033413,0.069769,5.503880,0.000290,0.000654,0.055007,0.001494,0.044910,0.081350,6.358687,0.000404,0.000775,0.063492,0.001814,0.035243,0.083816,8.872279,0.000310,0.000803,0.089214,0.002005
63,0.006900,0.033895,0.070477,5.571621,0.000295,0.000661,0.055685,0.001513,0.043611,0.081635,6.237131,0.000391,0.000778,0.062256,0.001792,0.036348,0.083566,9.452689,0.000323,0.000805,0.094443,0.002072
64,0.006850,0.033060,0.069280,5.453354,0.000287,0.000649,0.054499,0.001481,0.042712,0.076850,6.291220,0.000383,0.000729,0.062816,0.001740,0.033711,0.080966,7.938819,0.000297,0.000772,0.079538,0.001865
65,0.006800,0.032473,0.067739,5.295021,0.000281,0.000634,0.052917,0.001444,0.045089,0.079972,6.106618,0.000405,0.000761,0.060967,0.001776,0.037041,0.085236,7.775353,0.000329,0.000826,0.078570,0.001941
66,0.006750,0.032966,0.068062,5.398193,0.000286,0.000637,0.053950,0.001462,0.043973,0.076880,6.388110,0.000394,0.000729,0.063752,0.001761,0.035419,0.082184,9.971981,0.000312,0.000787,0.099818,0.002097
67,0.006700,0.034703,0.072552,5.519616,0.000303,0.000683,0.055162,0.001538,0.043956,0.078404,6.308324,0.000395,0.000746,0.062971,0.001770,0.036309,0.083307,9.155793,0.000321,0.000795,0.091821,0.002034
68,0.006650,0.032631,0.068133,5.403490,0.000283,0.000637,0.054002,0.001460,0.044619,0.079787,6.320754,0.000400,0.000760,0.063091,0.001790,0.036617,0.082445,9.295685,0.000323,0.000783,0.093322,0.002040
69,0.006600,0.032495,0.067933,5.348394,0.000281,0.000635,0.053450,0.001451,0.042551,0.078938,6.417101,0.000381,0.000753,0.064046,0.001774,0.032699,0.079591,7.605128,0.000284,0.000764,0.076316,0.001811
70,0.006550,0.032103,0.067429,5.353901,0.000278,0.000630,0.053505,0.001443,0.044455,0.075533,6.201835,0.000399,0.000717,0.061894,0.001734,0.035402,0.081276,7.286927,0.000311,0.000782,0.072930,0.001822
71,0.006500,0.031805,0.066829,5.255032,0.000275,0.000625,0.052518,0.001425,0.042829,0.083080,6.237474,0.000383,0.000793,0.062261,0.001799,0.034728,0.083296,7.642003,0.000304,0.000806,0.076659,0.001876
72,0.006450,0.031528,0.066557,5.239259,0.000272,0.000622,0.052360,0.001418,0.043654,0.079570,6.493154,0.000392,0.000758,0.064792,0.001797,0.034590,0.082932,7.566883,0.000305,0.000795,0.076036,0.001860
73,0.006400,0.031389,0.065823,5.140790,0.000271,0.000615,0.051374,0.001400,0.041999,0.081484,6.474470,0.000376,0.000778,0.064589,0.001799,0.032391,0.082459,7.388649,0.000283,0.000788,0.074563,0.001816
74,0.006350,0.031420,0.066032,5.158122,0.000271,0.000616,0.051549,0.001403,0.041581,0.074794,6.146248,0.000371,0.000709,0.061364,0.001694,0.032940,0.076768,7.676586,0.000288,0.000728,0.076851,0.001785
75,0.006300,0.031299,0.065267,5.144487,0.000270,0.000609,0.051413,0.001393,0.042888,0.078795,6.038242,0.000384,0.000749,0.060254,0.001735,0.034924,0.080394,8.662708,0.000307,0.000777,0.086730,0.001951
76,0.006250,0.030921,0.065281,5.178052,0.000266,0.000610,0.051747,0.001394,0.041679,0.071861,5.971693,0.000372,0.000679,0.059652,0.001648,0.032900,0.076713,7.510097,0.000287,0.000728,0.075517,0.001770
77,0.006200,0.031258,0.065239,5.173578,0.000269,0.000609,0.051703,0.001396,0.040986,0.076589,6.065084,0.000365,0.000727,0.060530,0.001697,0.033093,0.078066,8.515367,0.000289,0.000746,0.085547,0.001891
78,0.006150,0.030766,0.064933,5.122632,0.000265,0.000606,0.051193,0.001382,0.042289,0.072657,6.303883,0.000378,0.000688,0.062910,0.001695,0.033365,0.075191,7.762839,0.000291,0.000711,0.077834,0.001780
79,0.006100,0.030846,0.064930,5.133253,0.000266,0.000606,0.051299,0.001384,0.041316,0.075163,6.242944,0.000369,0.000711,0.062302,0.001702,0.032664,0.079252,7.275143,0.000284,0.000751,0.072837,0.001764
80,0.006050,0.030611,0.064593,5.089446,0.000263,0.000603,0.050862,0.001374,0.042835,0.072797,6.189041,0.000384,0.000689,0.061781,0.001691,0.034376,0.076769,8.395683,0.000302,0.000729,0.084449,0.001876
81,0.006000,0.030360,0.063787,5.083361,0.000261,0.000594,0.050800,0.001363,0.041271,0.075626,6.245870,0.000368,0.000717,0.062342,0.001709,0.033155,0.079186,9.082678,0.000291,0.000754,0.091419,0.001959
82,0.005950,0.030037,0.063489,5.000676,0.000258,0.000591,0.049976,0.001349,0.042007,0.076711,6.531998,0.000375,0.000728,0.065202,0.001755,0.033935,0.080317,9.653742,0.000297,0.000771,0.096470,0.002033
83,0.005900,0.030059,0.063357,5.059602,0.000258,0.000590,0.050562,0.001354,0.040379,0.075003,6.199990,0.000360,0.000711,0.061900,0.001690,0.031337,0.079247,7.752325,0.000273,0.000756,0.077899,0.001808
84,0.005850,0.029754,0.062534,4.904249,0.000255,0.000582,0.049010,0.001327,0.040624,0.078319,6.415831,0.000362,0.000746,0.064044,0.001749,0.032997,0.081337,8.681132,0.000290,0.000786,0.087641,0.001952
85,0.005800,0.029484,0.062187,4.981012,0.000252,0.000578,0.049779,0.001328,0.041995,0.075021,6.350579,0.000375,0.000710,0.063377,0.001719,0.034226,0.079150,7.609407,0.000301,0.000747,0.076718,0.001815
86,0.005750,0.029555,0.061770,4.877896,0.000253,0.000574,0.048746,0.001315,0.041096,0.074604,6.146999,0.000366,0.000707,0.061350,0.001686,0.032798,0.079516,8.740204,0.000287,0.000761,0.087580,0.001924
87,0.005700,0.029252,0.062827,4.957403,0.000250,0.000585,0.049541,0.001331,0.041282,0.075079,5.991099,0.000368,0.000710,0.059803,0.001676,0.032740,0.077788,7.110430,0.000285,0.000734,0.071304,0.001732
88,0.005650,0.029446,0.061793,4.887204,0.000252,0.000574,0.048838,0.001314,0.041797,0.075401,6.206501,0.000373,0.000715,0.061977,0.001709,0.032978,0.078872,7.857915,0.000288,0.000751,0.078814,0.001827
89,0.005600,0.029300,0.061798,4.951559,0.000251,0.000574,0.049482,0.001320,0.040685,0.076285,6.387023,0.000362,0.000723,0.063787,0.001724,0.034211,0.081992,9.369181,0.000300,0.000787,0.093606,0.002023
90,0.005550,0.029380,0.061688,4.886592,0.000251,0.000573,0.048833,0.001313,0.041975,0.075909,6.173180,0.000375,0.000721,0.061645,0.001712,0.033539,0.077475,9.529863,0.000295,0.000741,0.095278,0.001989
91,0.005500,0.028838,0.060991,4.808329,0.000246,0.000566,0.048050,0.001293,0.040672,0.076384,6.141513,0.000363,0.000726,0.061297,0.001702,0.032913,0.076613,8.969570,0.000287,0.000725,0.090233,0.001915
92,0.005450,0.028869,0.061325,4.835698,0.000246,0.000570,0.048325,0.001300,0.040344,0.072819,6.037851,0.000359,0.000689,0.060292,0.001652,0.030957,0.078257,7.661117,0.000268,0.000745,0.076556,0.001779
93,0.005400,0.028511,0.060433,4.818679,0.000243,0.000561,0.048155,0.001286,0.041686,0.073997,6.381976,0.000372,0.000701,0.063716,0.001709,0.034915,0.078207,9.167264,0.000306,0.000739,0.091666,0.001962
94,0.005350,0.028647,0.061276,4.867447,0.000244,0.000569,0.048641,0.001300,0.039858,0.075261,5.997964,0.000354,0.000713,0.059890,0.001666,0.031553,0.079027,8.287754,0.000274,0.000757,0.083548,0.001866
95,0.005300,0.028952,0.060934,4.913844,0.000247,0.000566,0.049105,0.001304,0.040104,0.075842,6.161957,0.000357,0.000721,0.061509,0.001693,0.030754,0.075277,8.097068,0.000266,0.000716,0.081270,0.001795
96,0.005250,0.028422,0.060452,4.804190,0.000242,0.000561,0.048009,0.001284,0.040543,0.073327,5.964340,0.000361,0.000695,0.059527,0.001650,0.031123,0.076447,7.228539,0.000268,0.000731,0.072623,0.001725
97,0.005200,0.027792,0.059593,4.677732,0.000236,0.000553,0.046745,0.001257,0.040751,0.071633,5.997685,0.000363,0.000677,0.059879,0.001639,0.033076,0.075630,9.127643,0.000289,0.000720,0.091219,0.001921
98,0.005150,0.028137,0.059806,4.763117,0.000239,0.000555,0.047598,0.001270,0.039816,0.074408,5.891243,0.000354,0.000705,0.058809,0.001647,0.031086,0.076036,7.369529,0.000268,0.000722,0.073756,0.001727
99,0.005100,0.027707,0.059223,4.643132,0.000235,0.000549,0.046398,0.001248,0.040994,0.073156,5.850900,0.000365,0.000693,0.058400,0.001642,0.032022,0.076267,7.398134,0.000278,0.000723,0.074131,0.001743
100,0.005050,0.027601,0.058800,4.711533,0.000234,0.000544,0.047082,0.001249,0.040089,0.073391,6.175545,0.000356,0.000695,0.061632,0.001668,0.031178,0.076257,7.819226,0.000271,0.000721,0.078476,0.001776
101,0.005000,0.027505,0.058634,4.674464,0.000233,0.000543,0.046713,0.001243,0.039285,0.074487,6.079494,0.000349,0.000705,0.060676,0.001661,0.032322,0.078075,9.086733,0.000282,0.000739,0.090731,0.001929
102,0.004951,0.027625,0.058940,4.678758,0.000234,0.000546,0.046755,0.001248,0.040770,0.072749,6.094207,0.000364,0.000689,0.060806,0.001661,0.032038,0.077210,7.382686,0.000280,0.000743,0.074253,0.001766
103,0.004901,0.027797,0.059196,4.704419,0.000236,0.000548,0.047011,0.001254,0.039439,0.073843,5.921807,0.000351,0.000699,0.059128,0.001641,0.031689,0.076635,8.407398,0.000275,0.000731,0.083992,0.001847
104,0.004851,0.027263,0.058424,4.656358,0.000231,0.000541,0.046532,0.001237,0.039110,0.072200,6.087149,0.000348,0.000683,0.060772,0.001639,0.030969,0.075511,8.605951,0.000269,0.000712,0.086099,0.001842
105,0.004801,0.027006,0.058084,4.582626,0.000229,0.000538,0.045793,0.001224,0.040423,0.073996,5.869320,0.000360,0.000701,0.058594,0.001647,0.031906,0.075062,9.046603,0.000277,0.000710,0.090457,0.001892
106,0.004751,0.027037,0.057628,4.552419,0.000229,0.000533,0.045491,0.001217,0.039304,0.070418,5.906017,0.000350,0.000665,0.058953,0.001604,0.031036,0.073693,7.962636,0.000270,0.000695,0.079590,0.001760
107,0.004701,0.026891,0.057347,4.543018,0.000228,0.000530,0.045397,0.001212,0.040507,0.074949,5.895694,0.000361,0.000711,0.058834,0.001660,0.031985,0.077645,7.623642,0.000278,0.000736,0.076578,0.001780
108,0.004651,0.026760,0.057501,4.564554,0.000226,0.000532,0.045612,0.001214,0.039164,0.071301,5.970040,0.000348,0.000673,0.059609,0.001617,0.030640,0.075362,8.008929,0.000267,0.000724,0.080804,0.001799
109,0.004601,0.026642,0.057113,4.502986,0.000225,0.000528,0.044997,0.001203,0.038267,0.071622,5.973316,0.000340,0.000676,0.059636,0.001612,0.030268,0.074971,8.024937,0.000262,0.000709,0.080212,0.001774
110,0.004551,0.026789,0.057610,4.584681,0.000226,0.000532,0.045814,0.001217,0.038671,0.070697,5.809311,0.000343,0.000667,0.057976,0.001590,0.029512,0.073435,7.482874,0.000255,0.000694,0.075196,0.001701
111,0.004501,0.026352,0.056611,4.477709,0.000222,0.000524,0.044745,0.001193,0.038630,0.071419,5.991957,0.000344,0.000675,0.059820,0.001617,0.030961,0.076652,8.384897,0.000269,0.000727,0.084083,0.001837
112,0.004451,0.026450,0.056626,4.507860,0.000223,0.000523,0.045045,0.001197,0.038345,0.073136,5.961141,0.000340,0.000692,0.059490,0.001627,0.029749,0.073261,7.724817,0.000257,0.000690,0.077450,0.001721
113,0.004401,0.026255,0.056696,4.468242,0.000221,0.000524,0.044650,0.001192,0.038525,0.071305,5.873747,0.000342,0.000674,0.058642,0.001602,0.029031,0.073603,7.200408,0.000250,0.000694,0.072052,0.001665
114,0.004351,0.026358,0.056109,4.413336,0.000222,0.000518,0.044101,0.001182,0.039136,0.072820,5.835494,0.000348,0.000689,0.058259,0.001620,0.030841,0.074895,8.057703,0.000268,0.000704,0.080690,0.001779
115,0.004301,0.025942,0.055750,4.453232,0.000218,0.000514,0.044499,0.001178,0.037599,0.070838,5.842676,0.000333,0.000670,0.058319,0.001586,0.029797,0.072257,8.855928,0.000257,0.000682,0.088659,0.001826
116,0.004251,0.026017,0.055593,4.458649,0.000219,0.000513,0.044553,0.001178,0.038808,0.069572,5.818406,0.000345,0.000657,0.058094,0.001583,0.030453,0.072274,7.692571,0.000263,0.000680,0.076870,0.001712
117,0.004201,0.026160,0.055970,4.434588,0.000220,0.000517,0.044312,0.001180,0.040345,0.072189,6.018449,0.000359,0.000682,0.060093,0.001642,0.032591,0.073260,8.206135,0.000285,0.000692,0.082230,0.001799
118,0.004151,0.025837,0.055414,4.436671,0.000217,0.000511,0.044333,0.001172,0.038441,0.073168,5.971434,0.000341,0.000694,0.059601,0.001631,0.029087,0.071737,7.402864,0.000251,0.000677,0.074228,0.001670
119,0.004101,0.026125,0.055747,4.465042,0.000220,0.000515,0.044617,0.001181,0.037895,0.070270,6.008220,0.000336,0.000663,0.059984,0.001599,0.029546,0.073311,8.908915,0.000255,0.000692,0.089002,0.001837
120,0.004051,0.025449,0.054766,4.345266,0.000214,0.000505,0.043419,0.001153,0.038394,0.068351,5.918225,0.000341,0.000645,0.059106,0.001576,0.030111,0.072228,8.291969,0.000261,0.000684,0.082911,0.001774
