epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
38,0.008150,0.041965,0.087750,6.401913,0.000374,0.000833,0.063986,0.001847,0.050029,0.090148,7.181511,0.000453,0.000864,0.071670,0.002033,0.042138,0.094350,8.427937,0.000377,0.000914,0.084996,0.002141
39,0.008100,0.041113,0.085554,6.379789,0.000366,0.000812,0.063765,0.001816,0.049061,0.092177,6.807760,0.000445,0.000883,0.067971,0.002008,0.041660,0.096710,8.210739,0.000374,0.000942,0.082714,0.002142
40,0.008050,0.040644,0.084788,6.302702,0.000362,0.000803,0.062996,0.001794,0.051122,0.098317,7.290752,0.000464,0.000945,0.072769,0.002137,0.042379,0.100448,8.604057,0.000379,0.000969,0.086151,0.002210
41,0.008000,0.040132,0.084133,6.187661,0.000356,0.000797,0.061843,0.001772,0.050050,0.089218,6.765356,0.000454,0.000852,0.067569,0.001981,0.041531,0.093580,8.159277,0.000372,0.000897,0.081793,0.002086
42,0.007950,0.040206,0.084554,6.263482,0.000357,0.000801,0.062603,0.001784,0.049363,0.087463,6.787941,0.000447,0.000835,0.067759,0.001960,0.041209,0.091860,7.889692,0.000368,0.000885,0.079068,0.002044
43,0.007900,0.039592,0.083611,6.106156,0.000351,0.000792,0.061029,0.001753,0.048656,0.092527,6.746347,0.000440,0.000887,0.067366,0.002000,0.040312,0.091866,8.110955,0.000358,0.000878,0.081532,0.002051
44,0.007850,0.038800,0.082251,6.058845,0.000343,0.000778,0.060556,0.001726,0.047417,0.086605,7.158995,0.000429,0.000826,0.071467,0.001969,0.039192,0.095876,8.183255,0.000350,0.000934,0.081971,0.002104
45,0.007800,0.038866,0.081878,6.062118,0.000344,0.000775,0.060588,0.001725,0.047745,0.090194,6.669301,0.000431,0.000864,0.066586,0.001961,0.039574,0.091377,8.171483,0.000351,0.000879,0.082129,0.002052
46,0.007750,0.038955,0.081802,6.128914,0.000345,0.000774,0.061256,0.001731,0.050465,0.093467,7.338740,0.000458,0.000898,0.073234,0.002088,0.040569,0.091615,8.577769,0.000362,0.000880,0.087134,0.002114
47,0.007700,0.037976,0.081394,5.948074,0.000335,0.000770,0.059449,0.001699,0.046563,0.085166,6.571412,0.000420,0.000813,0.065615,0.001889,0.038509,0.091026,8.205321,0.000345,0.000879,0.082453,0.002049
48,0.007650,0.038016,0.080393,5.952724,0.000336,0.000760,0.059494,0.001690,0.050863,0.085353,7.195669,0.000460,0.000814,0.071808,0.001993,0.042613,0.089040,8.390725,0.000381,0.000854,0.084025,0.002075
49,0.007600,0.037502,0.079924,5.938405,0.000331,0.000755,0.059351,0.001679,0.047228,0.087658,6.594910,0.000426,0.000838,0.065863,0.001922,0.038625,0.089727,7.833442,0.000345,0.000863,0.078660,0.001994
50,0.007550,0.037672,0.080046,5.902031,0.000332,0.000756,0.058987,0.001678,0.048458,0.087530,6.736197,0.000437,0.000836,0.067225,0.001946,0.040119,0.087731,7.956778,0.000356,0.000833,0.079834,0.001987
51,0.007500,0.037196,0.079614,5.825470,0.000328,0.000752,0.058222,0.001662,0.046239,0.082086,6.481967,0.000417,0.000781,0.064731,0.001845,0.038800,0.088064,7.722064,0.000345,0.000850,0.077273,0.001967
52,0.007450,0.036867,0.078668,5.849260,0.000324,0.000742,0.058460,0.001651,0.046741,0.085823,6.922422,0.000421,0.000819,0.069099,0.001931,0.037357,0.089065,7.890273,0.000330,0.000850,0.079629,0.001976
53,0.007400,0.036556,0.078007,5.742243,0.000321,0.000736,0.057390,0.001631,0.051343,0.090404,6.793962,0.000466,0.000866,0.067826,0.002010,0.043054,0.091564,8.079813,0.000386,0.000891,0.080973,0.002087
54,0.007350,0.036118,0.077883,5.691382,0.000317,0.000735,0.056881,0.001620,0.044993,0.083240,6.638780,0.000405,0.000793,0.066281,0.001861,0.035981,0.087766,7.954171,0.000318,0.000839,0.080389,0.001960
55,0.007300,0.036382,0.078030,5.788705,0.000320,0.000736,0.057856,0.001634,0.045772,0.082074,6.299066,0.000412,0.000780,0.062898,0.001821,0.037953,0.085481,7.674760,0.000339,0.000820,0.077336,0.001932
56,0.007250,0.035840,0.076539,5.715807,0.000314,0.000722,0.057125,0.001607,0.046686,0.087714,6.785581,0.000421,0.000839,0.067747,0.001938,0.037993,0.088590,7.871186,0.000340,0.000859,0.079383,0.001992
57,0.007200,0.035662,0.077098,5.719801,0.000313,0.000727,0.057165,0.001611,0.048167,0.086081,6.402366,0.000434,0.000821,0.063936,0.001894,0.040259,0.088416,7.670628,0.000359,0.000847,0.077246,0.001978
58,0.007150,0.034744,0.075589,5.591797,0.000304,0.000712,0.055885,0.001575,0.046566,0.088172,6.644362,0.000419,0.000841,0.066319,0.001924,0.037560,0.088742,7.781933,0.000333,0.000846,0.078558,0.001965
59,0.007100,0.035566,0.076781,5.788885,0.000312,0.000724,0.057856,0.001614,0.049055,0.082828,6.504340,0.000444,0.000789,0.064914,0.001882,0.039580,0.087234,8.056105,0.000353,0.000833,0.080908,0.001995
60,0.007050,0.034855,0.075702,5.585415,0.000305,0.000713,0.055823,0.001576,0.045575,0.083938,6.631284,0.000410,0.000801,0.066173,0.001872,0.037931,0.085242,7.824595,0.000335,0.000814,0.078647,0.001936
61,0.007000,0.034973,0.075497,5.594286,0.000306,0.000711,0.055909,0.001576,0.044913,0.085198,6.428447,0.000403,0.000812,0.064191,0.001858,0.036236,0.087289,7.589430,0.000318,0.000842,0.076043,0.001921
62,0.006950,0.035011,0.075641,5.606325,0.000306,0.000712,0.056031,0.001579,0.046937,0.087112,6.690260,0.000423,0.000833,0.066755,0.001923,0.037815,0.086113,7.789492,0.000334,0.000819,0.078953,0.001943
