epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
27,0.008700,0.051881,0.098611,7.261467,0.000473,0.000941,0.072582,0.002139,0.059199,0.101360,7.422620,0.000545,0.000973,0.074103,0.002259,0.050843,0.104400,8.700146,0.000465,0.001011,0.087556,0.002351
28,0.008650,0.051384,0.097407,7.323385,0.000468,0.000929,0.073201,0.002129,0.059332,0.102873,7.532360,0.000546,0.000991,0.075204,0.002289,0.049623,0.106218,8.447065,0.000452,0.001037,0.084629,0.002335
29,0.008600,0.050669,0.096791,7.266121,0.000460,0.000923,0.072629,0.002110,0.057440,0.106124,7.224631,0.000526,0.001023,0.072098,0.002270,0.048941,0.105888,8.291976,0.000446,0.001034,0.083444,0.002315
30,0.008550,0.049462,0.095884,7.114961,0.000449,0.000913,0.071118,0.002073,0.059961,0.105507,8.129751,0.000552,0.001017,0.081190,0.002381,0.052706,0.110885,9.276640,0.000483,0.001085,0.093211,0.002501
31,0.008500,0.048982,0.094431,7.069980,0.000444,0.000900,0.070666,0.002050,0.059951,0.104259,7.220836,0.000552,0.001005,0.072056,0.002277,0.050048,0.099084,8.176005,0.000456,0.000960,0.082076,0.002237
32,0.008450,0.048195,0.092728,7.005661,0.000436,0.000882,0.070023,0.002018,0.054156,0.099290,7.265628,0.000495,0.000953,0.072528,0.002173,0.045500,0.103828,8.240724,0.000411,0.001011,0.082426,0.002246
33,0.008400,0.047638,0.092190,7.042116,0.000430,0.000877,0.070388,0.002011,0.057389,0.101954,7.197774,0.000526,0.000982,0.071900,0.002227,0.048442,0.099371,8.211166,0.000439,0.000965,0.082862,0.002233
34,0.008350,0.048181,0.093644,7.158400,0.000436,0.000891,0.071550,0.002043,0.056053,0.105242,7.458208,0.000513,0.001018,0.074429,0.002275,0.046392,0.098552,8.296612,0.000420,0.000955,0.082921,0.002204
35,0.008300,0.046893,0.090799,6.897890,0.000423,0.000863,0.068949,0.001975,0.054428,0.100201,7.794152,0.000498,0.000965,0.077827,0.002241,0.047122,0.100312,8.588049,0.000427,0.000978,0.085984,0.002265
36,0.008250,0.046562,0.091143,6.946197,0.000420,0.000866,0.069428,0.001980,0.053523,0.116796,6.960215,0.000488,0.001133,0.069485,0.002316,0.044270,0.102072,8.246078,0.000400,0.000992,0.083593,0.002228
37,0.008200,0.045462,0.090191,6.894459,0.000409,0.000856,0.068913,0.001954,0.052853,0.093075,7.391067,0.000482,0.000892,0.073799,0.002112,0.043903,0.099654,8.351906,0.000398,0.000970,0.084871,0.002216
38,0.008150,0.045598,0.089650,6.921309,0.000410,0.000853,0.069179,0.001955,0.051483,0.098767,7.208356,0.000468,0.000949,0.071911,0.002137,0.042046,0.096662,7.811322,0.000378,0.000935,0.078825,0.002102
39,0.008100,0.045294,0.090465,6.931224,0.000407,0.000860,0.069279,0.001960,0.052731,0.099421,6.898973,0.000480,0.000957,0.068852,0.002126,0.043812,0.099316,7.589687,0.000395,0.000977,0.076434,0.002136
40,0.008050,0.044561,0.087418,6.731315,0.000400,0.000829,0.067281,0.001902,0.053111,0.100149,7.197897,0.000484,0.000966,0.071850,0.002168,0.044481,0.098933,8.056368,0.000402,0.000976,0.081104,0.002189
41,0.008000,0.043407,0.086522,6.593793,0.000389,0.000820,0.065907,0.001868,0.050254,0.093794,7.075636,0.000456,0.000900,0.070627,0.002062,0.041162,0.098767,7.998166,0.000367,0.000966,0.080651,0.002139
42,0.007950,0.043036,0.085173,6.559416,0.000385,0.000807,0.065561,0.001848,0.051682,0.104582,7.035565,0.000470,0.001012,0.070214,0.002184,0.042603,0.098694,7.633765,0.000381,0.000966,0.076427,0.002112
43,0.007900,0.041939,0.084920,6.437532,0.000374,0.000804,0.064341,0.001821,0.052961,0.092756,6.916137,0.000482,0.000891,0.069018,0.002063,0.044567,0.097292,7.958993,0.000403,0.000956,0.079850,0.002157
44,0.007850,0.042187,0.084752,6.470754,0.000377,0.000803,0.064674,0.001827,0.050577,0.090459,6.940648,0.000459,0.000865,0.069275,0.002016,0.041832,0.096412,8.011659,0.000375,0.000932,0.080298,0.002110
45,0.007800,0.042520,0.085458,6.527705,0.000380,0.000810,0.065242,0.001842,0.050791,0.092971,6.826152,0.000461,0.000892,0.068152,0.002035,0.042213,0.096671,8.340552,0.000378,0.000947,0.083462,0.002159
46,0.007750,0.042745,0.087115,6.518768,0.000382,0.000828,0.065153,0.001862,0.050521,0.098013,7.097737,0.000458,0.000944,0.070838,0.002111,0.040535,0.095632,7.865543,0.000362,0.000929,0.079714,0.002089
47,0.007700,0.040878,0.082324,6.342174,0.000364,0.000779,0.063391,0.001777,0.048881,0.091229,6.862407,0.000442,0.000876,0.068484,0.002003,0.040894,0.091125,7.868916,0.000366,0.000882,0.079695,0.002045
48,0.007650,0.039852,0.080519,6.093737,0.000354,0.000762,0.060905,0.001724,0.048205,0.092542,6.981931,0.000435,0.000890,0.069681,0.002022,0.040084,0.093114,8.009608,0.000357,0.000905,0.080431,0.002066
49,0.007600,0.040036,0.081450,6.267992,0.000355,0.000770,0.062647,0.001752,0.048527,0.089807,6.739262,0.000439,0.000861,0.067297,0.001973,0.040292,0.090094,7.859424,0.000359,0.000873,0.079261,0.002024
