epoch,lr,trainset_Energy_MAE,trainset_Force_MAE,trainset_Stress_MAE,trainset_Energy_Loss,trainset_Force_Loss,trainset_Stress_Loss,trainset_TotalLoss,validset_Energy_MAE,validset_Force_MAE,validset_Stress_MAE,validset_Energy_Loss,validset_Force_Loss,validset_Stress_Loss,validset_TotalLoss,testset_Energy_MAE,testset_Force_MAE,testset_Stress_MAE,testset_Energy_Loss,testset_Force_Loss,testset_Stress_Loss,testset_TotalLoss
23,0.008900,0.051422,0.098287,7.496822,0.000468,0.000937,0.074937,0.002154,0.060198,0.099294,7.515252,0.000554,0.000955,0.075000,0.002259,0.050652,0.098466,8.433533,0.000461,0.000944,0.084648,0.002251
24,0.008850,0.051351,0.098783,7.696774,0.000467,0.000942,0.076932,0.002179,0.057637,0.119068,7.544382,0.000529,0.001157,0.075313,0.002439,0.048433,0.103420,8.423461,0.000445,0.001042,0.085304,0.002339
25,0.008800,0.049323,0.095140,7.228181,0.000447,0.000906,0.072249,0.002076,0.056523,0.106035,7.328284,0.000518,0.001025,0.073150,0.002274,0.046753,0.096025,8.509395,0.000424,0.000929,0.085576,0.002209
26,0.008750,0.049189,0.096027,7.423702,0.000446,0.000915,0.074202,0.002103,0.059307,0.121209,7.138738,0.000546,0.001179,0.071273,0.002438,0.048757,0.094797,8.161328,0.000442,0.000910,0.082620,0.002178
27,0.008700,0.047868,0.094906,7.126513,0.000433,0.000904,0.071236,0.002049,0.055343,0.102108,7.569598,0.000506,0.000984,0.075535,0.002246,0.048219,0.099987,8.905999,0.000441,0.000978,0.090192,0.002321
28,0.008650,0.048759,0.096667,7.364647,0.000442,0.000922,0.073614,0.002100,0.057860,0.103872,7.534755,0.000531,0.001004,0.075219,0.002288,0.049156,0.105696,9.534936,0.000448,0.001020,0.095530,0.002424
29,0.008600,0.058323,0.111824,9.235609,0.000537,0.001071,0.092323,0.002531,0.059404,0.107700,7.752361,0.000546,0.001042,0.077379,0.002362,0.052629,0.109062,9.163498,0.000482,0.001057,0.093002,0.002469
30,0.008550,0.048129,0.092375,7.256035,0.000435,0.000879,0.072527,0.002040,0.053995,0.107334,6.926321,0.000494,0.001038,0.069132,0.002223,0.044541,0.094290,8.188797,0.000403,0.000906,0.082194,0.002132
31,0.008500,0.045938,0.090791,6.977390,0.000414,0.000862,0.069739,0.001973,0.053324,0.093722,7.062451,0.000487,0.000899,0.070529,0.002091,0.043998,0.094364,8.360999,0.000396,0.000900,0.084463,0.002141
32,0.008450,0.045260,0.088492,6.809757,0.000407,0.000840,0.068066,0.001928,0.053660,0.088622,7.264694,0.000489,0.000847,0.072509,0.002062,0.045570,0.096213,8.470533,0.000413,0.000933,0.084783,0.002193
33,0.008400,0.044991,0.089583,6.916843,0.000404,0.000851,0.069134,0.001947,0.051682,0.091717,7.166099,0.000471,0.000879,0.071556,0.002065,0.042752,0.095187,8.074079,0.000384,0.000916,0.080842,0.002109
34,0.008350,0.043546,0.087063,6.663375,0.000390,0.000826,0.066602,0.001882,0.052678,0.094587,7.154719,0.000480,0.000908,0.071426,0.002102,0.044147,0.095317,8.038876,0.000397,0.000918,0.080703,0.002122
35,0.008300,0.043247,0.085914,6.601115,0.000387,0.000814,0.065978,0.001861,0.053066,0.088480,6.874105,0.000483,0.000845,0.068615,0.002015,0.044661,0.091658,8.201642,0.000404,0.000883,0.082649,0.002113
36,0.008250,0.043678,0.085235,6.573945,0.000391,0.000808,0.065707,0.001856,0.053598,0.092560,7.091987,0.000489,0.000887,0.070778,0.002084,0.044404,0.093975,8.241780,0.000403,0.000908,0.083028,0.002141
37,0.008200,0.043060,0.085734,6.594048,0.000385,0.000812,0.065909,0.001856,0.052091,0.093753,6.979369,0.000474,0.000900,0.069676,0.002071,0.042950,0.090698,8.219058,0.000385,0.000869,0.083382,0.002089
38,0.008150,0.041507,0.083548,6.425903,0.000370,0.000792,0.064225,0.001804,0.051405,0.103365,7.191296,0.000468,0.001000,0.071803,0.002186,0.040603,0.095280,7.943476,0.000365,0.000921,0.080685,0.002093
39,0.008100,0.041513,0.084056,6.403674,0.000370,0.000797,0.064002,0.001807,0.048073,0.088852,6.872151,0.000435,0.000851,0.068614,0.001972,0.039158,0.088242,7.931232,0.000348,0.000845,0.079947,0.001993
40,0.008050,0.041131,0.082514,6.507630,0.000366,0.000781,0.065042,0.001797,0.050190,0.092167,6.849174,0.000456,0.000884,0.068362,0.002024,0.039264,0.087353,7.704897,0.000349,0.000835,0.077443,0.001958
41,0.008000,0.040629,0.082257,6.326339,0.000361,0.000778,0.063231,0.001772,0.050704,0.095509,6.855558,0.000460,0.000917,0.068411,0.002062,0.041223,0.090398,7.723529,0.000370,0.000876,0.078117,0.002027
42,0.007950,0.040292,0.082573,6.307184,0.000358,0.000780,0.063040,0.001769,0.047776,0.086983,6.880640,0.000432,0.000831,0.068718,0.001950,0.038663,0.091506,7.895641,0.000345,0.000885,0.080003,0.002029
43,0.007900,0.039857,0.080927,6.194824,0.000354,0.000766,0.061915,0.001739,0.048315,0.091241,6.800862,0.000437,0.000877,0.067895,0.001993,0.039587,0.087909,8.189406,0.000354,0.000848,0.083390,0.002036
44,0.007850,0.039755,0.080272,6.251854,0.000353,0.000758,0.062488,0.001736,0.048826,0.088921,6.861567,0.000442,0.000851,0.068501,0.001978,0.040675,0.087978,7.854734,0.000362,0.000841,0.078633,0.001989
45,0.007800,0.038932,0.078459,6.070602,0.000345,0.000740,0.060673,0.001692,0.048809,0.085221,6.720976,0.000442,0.000815,0.067086,0.001928,0.038624,0.087149,7.495713,0.000344,0.000841,0.075564,0.001941
46,0.007750,0.038107,0.078059,6.086143,0.000336,0.000736,0.060828,0.001681,0.048027,0.084886,6.782145,0.000434,0.000810,0.067690,0.001921,0.040010,0.085412,8.101504,0.000356,0.000817,0.081105,0.001984
47,0.007700,0.038275,0.077678,6.084717,0.000338,0.000732,0.060813,0.001679,0.047099,0.088556,6.838574,0.000426,0.000849,0.068254,0.001957,0.037214,0.086376,7.807978,0.000330,0.000828,0.078530,0.001943
48,0.007650,0.037498,0.077449,5.983932,0.000330,0.000730,0.059806,0.001659,0.047182,0.084217,6.919577,0.000426,0.000808,0.069045,0.001925,0.037468,0.083676,7.928746,0.000335,0.000805,0.080715,0.001947
49,0.007600,0.037453,0.076464,5.865722,0.000330,0.000720,0.058624,0.001636,0.046843,0.080877,6.640323,0.000422,0.000770,0.066273,0.001855,0.038607,0.085256,7.952765,0.000343,0.000824,0.079906,0.001966
50,0.007550,0.037136,0.075698,5.864312,0.000327,0.000713,0.058614,0.001626,0.047203,0.085566,6.698617,0.000427,0.000820,0.066884,0.001915,0.039127,0.085771,7.943318,0.000349,0.000820,0.079860,0.001968
51,0.007500,0.037273,0.075702,5.948960,0.000328,0.000712,0.059456,0.001635,0.051260,0.083037,6.881009,0.000466,0.000792,0.068690,0.001945,0.043163,0.087276,7.752726,0.000390,0.000852,0.077920,0.002021
52,0.007450,0.036794,0.075632,5.939060,0.000324,0.000711,0.059356,0.001629,0.046367,0.083543,6.808644,0.000418,0.000798,0.067937,0.001895,0.037826,0.085586,7.482535,0.000336,0.000816,0.074994,0.001902
53,0.007400,0.036146,0.074190,5.821650,0.000317,0.000698,0.058184,0.001597,0.048981,0.088840,6.650941,0.000443,0.000852,0.066393,0.001959,0.040494,0.088351,7.631294,0.000360,0.000855,0.076764,0.001983
54,0.007350,0.036076,0.074230,5.830048,0.000316,0.000699,0.058266,0.001598,0.047628,0.084620,6.528819,0.000430,0.000809,0.065161,0.001890,0.038973,0.085681,7.365118,0.000345,0.000823,0.074379,0.001912
55,0.007300,0.035689,0.073787,5.705107,0.000313,0.000694,0.057017,0.001577,0.046667,0.079790,6.488396,0.000421,0.000759,0.064788,0.001828,0.037723,0.083082,7.676349,0.000337,0.000800,0.077205,0.001909
56,0.007250,0.035169,0.072864,5.692950,0.000308,0.000685,0.056896,0.001561,0.046885,0.080637,6.797149,0.000423,0.000767,0.067837,0.001869,0.038394,0.083179,7.750244,0.000341,0.000796,0.078124,0.001918
57,0.007200,0.035195,0.072607,5.688079,0.000308,0.000682,0.056847,0.001558,0.045425,0.078340,6.527468,0.000409,0.000747,0.065171,0.001807,0.036151,0.081388,7.341296,0.000320,0.000784,0.073600,0.001839
58,0.007150,0.034697,0.071564,5.691628,0.000303,0.000672,0.056883,0.001544,0.044502,0.084833,6.521132,0.000400,0.000811,0.065079,0.001861,0.035669,0.080903,7.616543,0.000315,0.000778,0.076538,0.001858
59,0.007100,0.034532,0.071862,5.656352,0.000301,0.000674,0.056530,0.001541,0.045651,0.081160,6.240141,0.000412,0.000774,0.062299,0.001809,0.036522,0.082767,7.575313,0.000323,0.000790,0.076251,0.001876
60,0.007050,0.033992,0.070723,5.456290,0.000296,0.000663,0.054529,0.001505,0.045264,0.075652,6.747898,0.000408,0.000720,0.067378,0.001801,0.037028,0.079394,7.937052,0.000327,0.000760,0.080177,0.001889
61,0.007000,0.033930,0.070201,5.487805,0.000296,0.000658,0.054845,0.001502,0.045812,0.077348,6.382122,0.000412,0.000735,0.063708,0.001784,0.036783,0.079775,7.173095,0.000324,0.000765,0.071978,0.001809
62,0.006950,0.033543,0.069921,5.526074,0.000292,0.000655,0.055228,0.001499,0.044042,0.077520,6.634287,0.000395,0.000738,0.066202,0.001796,0.036334,0.082571,7.619867,0.000321,0.000790,0.076427,0.001876
63,0.006900,0.033765,0.069884,5.473728,0.000294,0.000655,0.054705,0.001496,0.047964,0.082154,6.729962,0.000432,0.000783,0.067193,0.001887,0.040513,0.085474,7.569969,0.000360,0.000821,0.075934,0.001940
64,0.006850,0.033699,0.069771,5.502272,0.000293,0.000654,0.054992,0.001497,0.044705,0.082860,6.404600,0.000402,0.000791,0.063965,0.001833,0.035935,0.082776,7.584922,0.000317,0.000803,0.076402,0.001884
65,0.006800,0.033026,0.068874,5.406644,0.000287,0.000645,0.054032,0.001472,0.042382,0.080188,6.292059,0.000379,0.000763,0.062791,0.001770,0.034652,0.082188,7.581429,0.000305,0.000785,0.076137,0.001851
66,0.006750,0.032890,0.068953,5.402723,0.000285,0.000646,0.053995,0.001471,0.044041,0.076096,6.598053,0.000395,0.000723,0.065845,0.001777,0.035547,0.079112,7.594903,0.000313,0.000750,0.076005,0.001823
67,0.006700,0.032967,0.068539,5.372214,0.000286,0.000642,0.053689,0.001465,0.043102,0.078730,6.362935,0.000387,0.000751,0.063532,0.001773,0.034207,0.080149,7.492895,0.000301,0.000773,0.075922,0.001833
68,0.006650,0.032818,0.068267,5.333754,0.000285,0.000639,0.053305,0.001456,0.045189,0.076952,6.793746,0.000406,0.000733,0.067829,0.001817,0.037088,0.080687,7.903647,0.000327,0.000773,0.079469,0.001895
69,0.006600,0.032188,0.067355,5.305690,0.000279,0.000630,0.053024,0.001439,0.045214,0.074280,6.260009,0.000405,0.000704,0.062527,0.001734,0.036683,0.080700,7.341569,0.000323,0.000781,0.073990,0.001844
70,0.006550,0.032672,0.067997,5.355351,0.000283,0.000636,0.053521,0.001455,0.042251,0.080910,6.402752,0.000378,0.000770,0.063928,0.001787,0.034399,0.083120,7.497730,0.000304,0.000806,0.075666,0.001867
71,0.006500,0.031870,0.066282,5.163457,0.000275,0.000619,0.051602,0.001411,0.045107,0.077096,6.381216,0.000405,0.000734,0.063698,0.001776,0.036421,0.081131,7.502005,0.000321,0.000780,0.075861,0.001860
72,0.006450,0.032017,0.066233,5.276075,0.000277,0.000619,0.052729,0.001423,0.043066,0.078593,6.384754,0.000386,0.000747,0.063733,0.001770,0.034712,0.080015,7.427529,0.000306,0.000771,0.074936,0.001826
73,0.006400,0.031504,0.066442,5.153374,0.000272,0.000621,0.051501,0.001408,0.044348,0.078135,6.242782,0.000399,0.000745,0.062322,0.001767,0.035285,0.082727,7.342188,0.000313,0.000812,0.074057,0.001866
74,0.006350,0.031463,0.065968,5.220213,0.000272,0.000616,0.052168,0.001409,0.041255,0.075028,6.394932,0.000369,0.000711,0.063839,0.001718,0.033248,0.080069,7.321078,0.000290,0.000768,0.073506,0.001793
75,0.006300,0.031295,0.065360,5.169052,0.000270,0.000610,0.051658,0.001397,0.042650,0.075770,6.400492,0.000382,0.000719,0.063912,0.001740,0.033254,0.080827,7.323059,0.000292,0.000781,0.073982,0.001813
76,0.006250,0.030733,0.064617,5.068934,0.000264,0.000602,0.050656,0.001373,0.044158,0.073931,6.797824,0.000396,0.000701,0.067832,0.001775,0.035042,0.079594,7.942337,0.000307,0.000768,0.080059,0.001876
77,0.006200,0.031041,0.065376,5.151864,0.000267,0.000610,0.051485,0.001392,0.041145,0.074675,6.275445,0.000368,0.000708,0.062647,0.001702,0.033694,0.079781,7.382057,0.000295,0.000764,0.074360,0.001803
78,0.006150,0.030903,0.063804,5.049183,0.000266,0.000595,0.050460,0.001365,0.041068,0.077387,6.417453,0.000367,0.000735,0.064079,0.001742,0.032510,0.081009,7.308575,0.000283,0.000787,0.073428,0.001804
79,0.006100,0.030486,0.064680,5.079755,0.000262,0.000603,0.050765,0.001373,0.041700,0.072192,6.086711,0.000371,0.000683,0.060754,0.001662,0.034332,0.077578,7.105140,0.000300,0.000746,0.071307,0.001760
80,0.006050,0.030362,0.064254,5.020191,0.000261,0.000600,0.050168,0.001362,0.041668,0.076645,6.221575,0.000373,0.000729,0.062107,0.001723,0.032992,0.079245,7.344647,0.000289,0.000766,0.074175,0.001797
81,0.006000,0.030534,0.063834,5.087481,0.000263,0.000595,0.050841,0.001366,0.043265,0.073717,6.311666,0.000387,0.000698,0.063009,0.001715,0.034057,0.078927,7.188693,0.000297,0.000757,0.072223,0.001776
82,0.005950,0.030307,0.064017,5.059430,0.000260,0.000597,0.050561,0.001363,0.043866,0.076478,6.331843,0.000393,0.000726,0.063205,0.001750,0.034630,0.079467,7.005748,0.000304,0.000768,0.070501,0.001777
83,0.005900,0.030426,0.063732,5.085165,0.000261,0.000594,0.050818,0.001363,0.041467,0.072987,6.213606,0.000371,0.000691,0.062041,0.001682,0.032775,0.076972,7.106889,0.000286,0.000739,0.071558,0.001741
84,0.005850,0.029961,0.062894,4.948774,0.000257,0.000585,0.049454,0.001337,0.040247,0.072707,6.237476,0.000358,0.000689,0.062265,0.001670,0.032193,0.076800,7.271214,0.000280,0.000738,0.073029,0.001749
85,0.005800,0.029563,0.062002,4.944460,0.000253,0.000577,0.049411,0.001324,0.040486,0.074635,6.284005,0.000361,0.000706,0.062754,0.001695,0.032222,0.079879,7.280213,0.000281,0.000764,0.072891,0.001774
86,0.005750,0.029674,0.062865,4.968203,0.000254,0.000585,0.049649,0.001336,0.041051,0.071681,6.299002,0.000366,0.000679,0.062879,0.001674,0.033023,0.077025,7.275068,0.000290,0.000743,0.073504,0.001768
87,0.005700,0.029540,0.061940,4.936130,0.000253,0.000576,0.049328,0.001322,0.040257,0.071786,6.111040,0.000359,0.000679,0.060995,0.001647,0.032670,0.076797,7.180011,0.000284,0.000736,0.072022,0.001740
88,0.005650,0.028999,0.061244,4.852212,0.000248,0.000569,0.048489,0.001302,0.041661,0.076118,5.995952,0.000371,0.000725,0.059861,0.001695,0.033043,0.077752,6.959952,0.000286,0.000749,0.069668,0.001732
89,0.005600,0.028691,0.061043,4.785569,0.000245,0.000567,0.047823,0.001290,0.042771,0.096493,6.281416,0.000383,0.000932,0.062721,0.001942,0.032907,0.076722,7.145952,0.000286,0.000737,0.071684,0.001740
90,0.005550,0.029102,0.061796,4.835590,0.000249,0.000576,0.048322,0.001308,0.040171,0.077834,6.199538,0.000358,0.000740,0.061880,0.001717,0.031831,0.079186,7.254693,0.000276,0.000765,0.072644,0.001767
91,0.005500,0.029245,0.061482,4.895014,0.000250,0.000572,0.048916,0.001311,0.039460,0.076393,6.117015,0.000350,0.000726,0.061074,0.001687,0.032225,0.078704,7.086846,0.000280,0.000766,0.071206,0.001758
92,0.005450,0.028734,0.060757,4.829004,0.000245,0.000565,0.048257,0.001292,0.040593,0.070015,6.151906,0.000361,0.000661,0.061441,0.001636,0.032199,0.075918,7.161312,0.000280,0.000729,0.072072,0.001729
93,0.005400,0.029019,0.061045,4.892989,0.000248,0.000567,0.048898,0.001304,0.042563,0.069199,6.140678,0.000379,0.000653,0.061318,0.001645,0.035049,0.075405,7.137285,0.000306,0.000722,0.071497,0.001743
94,0.005350,0.028410,0.060134,4.789103,0.000242,0.000558,0.047857,0.001279,0.039489,0.070519,5.990361,0.000351,0.000667,0.059801,0.001616,0.031638,0.074585,7.032037,0.000275,0.000714,0.070420,0.001693
95,0.005300,0.028544,0.059656,4.811228,0.000243,0.000553,0.048080,0.001277,0.040777,0.068621,6.085716,0.000362,0.000647,0.060778,0.001617,0.032371,0.073754,6.873800,0.000280,0.000706,0.068796,0.001674
96,0.005250,0.027973,0.058998,4.696938,0.000238,0.000547,0.046936,0.001254,0.039182,0.071699,6.055539,0.000349,0.000679,0.060459,0.001632,0.030761,0.075159,7.099955,0.000267,0.000722,0.071120,0.001700
97,0.005200,0.028093,0.059610,4.742786,0.000239,0.000553,0.047396,0.001266,0.041233,0.070711,5.955698,0.000367,0.000669,0.059478,0.001630,0.033291,0.075132,7.175096,0.000289,0.000716,0.072222,0.001727
98,0.005150,0.027818,0.058699,4.680304,0.000236,0.000544,0.046770,0.001248,0.038947,0.070665,6.145387,0.000346,0.000669,0.061340,0.001628,0.030207,0.075190,7.051062,0.000261,0.000725,0.070737,0.001694
99,0.005100,0.027735,0.058677,4.650581,0.000236,0.000544,0.046474,0.001244,0.041137,0.069690,6.010264,0.000367,0.000657,0.060004,0.001624,0.033147,0.075639,7.118994,0.000288,0.000722,0.071351,0.001724
100,0.005050,0.027699,0.059467,4.707029,0.000235,0.000552,0.047038,0.001257,0.040566,0.071532,6.193455,0.000361,0.000677,0.061837,0.001656,0.031672,0.076021,7.125817,0.000276,0.000732,0.071865,0.001727
101,0.005000,0.027682,0.058701,4.700331,0.000235,0.000544,0.046971,0.001248,0.041259,0.071122,5.962144,0.000367,0.000672,0.059540,0.001634,0.033398,0.075826,6.953348,0.000290,0.000726,0.070006,0.001716
102,0.004951,0.027415,0.058202,4.634615,0.000232,0.000539,0.046313,0.001235,0.038485,0.068633,6.057364,0.000342,0.000647,0.060474,0.001594,0.030377,0.074325,7.099670,0.000263,0.000714,0.071205,0.001689
103,0.004901,0.027492,0.058511,4.652365,0.000233,0.000542,0.046491,0.001240,0.041666,0.070938,5.988084,0.000370,0.000669,0.059790,0.001638,0.033169,0.075827,6.874214,0.000288,0.000729,0.069171,0.001709
104,0.004851,0.026925,0.057771,4.567532,0.000228,0.000535,0.045642,0.001219,0.038805,0.070146,5.957980,0.000345,0.000662,0.059484,0.001602,0.031131,0.075507,7.186148,0.000269,0.000723,0.072033,0.001713
105,0.004801,0.027164,0.058170,4.571334,0.000230,0.000539,0.045679,0.001226,0.039422,0.070198,5.935775,0.000350,0.000664,0.059301,0.001607,0.030688,0.074478,7.018985,0.000265,0.000714,0.070434,0.001683
106,0.004751,0.027051,0.057706,4.581895,0.000229,0.000534,0.045786,0.001221,0.038778,0.068798,6.044875,0.000344,0.000649,0.060366,0.001596,0.029905,0.073596,7.073178,0.000258,0.000703,0.071135,0.001673
107,0.004701,0.026818,0.056951,4.572499,0.000227,0.000527,0.045692,0.001210,0.039371,0.068398,5.853300,0.000349,0.000645,0.058471,0.001578,0.031311,0.073662,7.028597,0.000271,0.000709,0.070601,0.001686
108,0.004651,0.026765,0.057026,4.570088,0.000226,0.000527,0.045668,0.001210,0.038025,0.068115,5.975325,0.000338,0.000642,0.059665,0.001576,0.029594,0.073134,6.839483,0.000255,0.000698,0.068663,0.001639
109,0.004601,0.026610,0.057086,4.493092,0.000225,0.000528,0.044898,0.001202,0.040951,0.069161,5.934998,0.000364,0.000652,0.059282,0.001609,0.032468,0.075331,7.018645,0.000282,0.000721,0.070445,0.001707
110,0.004551,0.026481,0.056378,4.512349,0.000224,0.000520,0.045090,0.001195,0.038028,0.070890,6.297278,0.000337,0.000670,0.062900,0.001636,0.029568,0.074174,7.101499,0.000254,0.000709,0.071080,0.001673
111,0.004501,0.026642,0.056597,4.541469,0.000225,0.000523,0.045382,0.001202,0.039660,0.069823,6.506583,0.000352,0.000659,0.065000,0.001661,0.031287,0.074398,7.511541,0.000271,0.000718,0.075512,0.001744
112,0.004451,0.026138,0.055834,4.460259,0.000220,0.000515,0.044570,0.001182,0.039308,0.070005,6.344744,0.000349,0.000661,0.063399,0.001645,0.030153,0.075155,7.214447,0.000259,0.000720,0.072272,0.001702
113,0.004401,0.026054,0.055870,4.463009,0.000220,0.000516,0.044598,0.001181,0.039772,0.070622,6.591949,0.000353,0.000667,0.065859,0.001679,0.030447,0.075149,7.478588,0.000262,0.000719,0.075141,0.001732
114,0.004351,0.026074,0.055621,4.429955,0.000220,0.000513,0.044266,0.001176,0.038604,0.068857,5.950403,0.000342,0.000650,0.059412,0.001586,0.030813,0.072062,6.963848,0.000266,0.000689,0.069904,0.001654
115,0.004301,0.025915,0.055650,4.395790,0.000218,0.000513,0.043925,0.001171,0.039299,0.068731,6.341047,0.000349,0.000648,0.063338,0.001630,0.030337,0.072638,7.158236,0.000261,0.000694,0.071763,0.001673
116,0.004251,0.025858,0.055255,4.372038,0.000218,0.000510,0.043687,0.001164,0.038344,0.068134,6.059904,0.000339,0.000642,0.060539,0.001587,0.030235,0.073428,7.235017,0.000261,0.000705,0.073047,0.001696
117,0.004201,0.025901,0.055321,4.425506,0.000218,0.000510,0.044222,0.001171,0.038873,0.067303,6.018190,0.000344,0.000633,0.060126,0.001579,0.029590,0.072756,6.859194,0.000253,0.000695,0.068841,0.001636
118,0.004151,0.025794,0.054994,4.366541,0.000217,0.000507,0.043631,0.001160,0.040038,0.069250,5.891702,0.000356,0.000654,0.058849,0.001599,0.031994,0.074174,7.082478,0.000278,0.000709,0.071012,0.001696
119,0.004101,0.025819,0.055110,4.404751,0.000217,0.000508,0.044014,0.001165,0.039103,0.071250,6.386059,0.000347,0.000674,0.063795,0.001658,0.030426,0.075099,7.373768,0.000262,0.000721,0.073870,0.001722
120,0.004051,0.025552,0.054728,4.339204,0.000215,0.000505,0.043359,0.001153,0.039076,0.067295,6.136087,0.000347,0.000633,0.061318,0.001593,0.030271,0.072848,7.034617,0.000260,0.000695,0.070525,0.001661
